timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
39253522,39063376,0.09688105,0.09692153,0.20971292,0.26628405,0.26634207,0.6482178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.390527,0.0,0.0,0.0,0.0,0.002545272,0.0025334156,0.0025445228,0.002545272,1.0000228,1.0000838,1.0000023,0.0,0.0,2.8471682,0.0,0.0,0.0
39752438,39562378,0.0973247,0.09731989,0.2102776,0.2662824,0.26635644,0.6388164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38979,0.0,0.0,0.0,0.0,0.0025539836,0.0025472667,0.0025539836,0.0025492618,1.0000236,1.0000782,1.0000008,0.0,0.0,2.9403546,0.0,0.0,0.0
40251293,40061381,0.097885005,0.09775166,0.21014692,0.26636773,0.26634836,0.6293982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.390132,0.0,0.0,0.0,0.0,0.00257733,0.00257733,0.0025420783,0.002565786,1.0000203,1.0000725,1.0000032,0.0,0.0,2.8260427,0.0,0.0,0.0
40750581,40560384,0.09833857,0.09785255,0.20994559,0.26637754,0.2662833,0.61676544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.391365,0.0,0.0,0.0,0.0,0.0025535703,0.0025535703,0.0025362638,0.00255046,1.0000182,1.0000637,1.0000021,0.0,0.0,2.2075453,0.0,0.0,0.0
41259306,41069367,0.09818873,0.097278304,0.20970915,0.2657729,0.26565692,0.6033924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.388473,0.0,0.0,0.0,0.0,0.0025456273,0.0025427325,0.0025382473,0.0025456273,1.0000168,1.000056,1.0000015,0.0,0.0,2.4426818,0.0,0.0,0.0
41748323,41558390,0.09787305,0.09680674,0.20957862,0.26545048,0.26529846,0.5919092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.388864,0.0,0.0,0.0,0.0,0.0025390591,0.002534952,0.0025331604,0.0025390591,1.0000169,1.0000492,1.0000012,0.0,0.0,2.6344063,0.0,0.0,0.0
42257329,42067373,0.098006174,0.096895136,0.20961985,0.26586756,0.2656546,0.5920864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.388596,0.0,0.0,0.0,0.0,0.002535367,0.0025310675,0.0025315615,0.002535367,1.0000175,1.0000458,1.0000011,0.0,0.0,2.890062,0.0,0.0,0.0
42756309,42566376,0.0976291,0.096785165,0.20952694,0.26613706,0.26589608,0.5923054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.388082,0.0,0.0,0.0,0.0,0.0025314721,0.002528468,0.0025273832,0.0025314721,1.0000178,1.0000411,1.000001,0.0,0.0,2.9304354,0.0,0.0,0.0
43255330,43065380,0.09743237,0.09686492,0.209431,0.26645935,0.2662068,0.5926013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.389716,0.0,0.0,0.0,0.0,0.002527102,0.0025259408,0.0025234933,0.002527102,1.0000186,1.0000391,1.0000011,0.0,0.0,2.9861417,0.0,0.0,0.0
43754299,43564383,0.096963495,0.09673777,0.20910376,0.26635224,0.2661458,0.592438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.389942,0.0,0.0,0.0,0.0,0.0025256139,0.0025256139,0.0025208031,0.002524863,1.0000184,1.0000367,1.0000014,0.0,0.0,3.0459893,0.0,0.0,0.0
44253306,44063387,0.09683768,0.096886955,0.20892724,0.26668334,0.2665216,0.5928056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38939,0.0,0.0,0.0,0.0,0.0025247186,0.0025247186,0.0025193347,0.0025231633,1.0000192,1.0000356,1.0000018,0.0,0.0,2.923966,0.0,0.0,0.0
44752359,44562391,0.09648889,0.09666127,0.20858724,0.2664113,0.26632425,0.5925109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.388553,0.0,0.0,0.0,0.0,0.0025235768,0.0025235768,0.0025180797,0.0025218825,1.0000198,1.0000334,1.0000019,0.0,0.0,2.9529378,0.0,0.0,0.0
45251343,45061395,0.09640779,0.09667507,0.2083847,0.26637757,0.26634416,0.592352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.388776,0.0,0.0,0.0,0.0,0.0025227307,0.0025227307,0.002516873,0.0025207228,1.0000204,1.0000324,1.0000024,0.0,0.0,2.9315243,0.0,0.0,0.0
45750320,45560399,0.09626363,0.09655661,0.20813932,0.26626927,0.26629013,0.592105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.389396,0.0,0.0,0.0,0.0,0.0025216336,0.0025216336,0.002516701,0.0025196865,1.0000206,1.0000315,1.0000021,0.0,0.0,2.9032242,0.0,0.0,0.0
46249398,46059403,0.09633343,0.09662034,0.20801993,0.26639616,0.26645887,0.5921659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.389072,0.0,0.0,0.0,0.0,0.0025204967,0.0025204967,0.0025165554,0.0025186187,1.0000213,1.0000315,1.0000019,0.0,0.0,2.829027,0.0,0.0,0.0
