timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
38958770,38958516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
38961233,38960980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
39062238,39062002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
39163273,39163024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
39261820,39261582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
39362864,39362604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
39458935,39458699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
39562433,39562185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
39658511,39658279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
39762020,39761765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
39863016,39862787,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
39961591,39961345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
40062595,40062368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
40161156,40160926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
40262180,40261948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
40360755,40360506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
40461757,40461528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
40560316,40560087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
40661349,40661109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
40762376,40762131,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
40860933,40860690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
40961963,40961712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
41060498,41060270,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
41161521,41161292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
41260095,41259851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
41361103,41360873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
41462123,41461895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
41560685,41560454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
41661718,41661476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
41760267,41760034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
41861288,41861057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
41959863,41959615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
42060883,42060637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
42161913,42161660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
42260444,42260218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
42361467,42361240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
42460026,42459799,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
42561083,42560821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
42662073,42661844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
42760631,42760402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
42861657,42861425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
42960235,42959983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
43061233,43061005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
43159792,43159564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
43260814,43260586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
43361840,43361609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
43460395,43460167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
43561416,43561190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
43659980,43659748,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
43760999,43760771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
43859556,43859329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
43960579,43960352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
44061627,44061374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
44160163,44159933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
44261181,44260955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
44359744,44359514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
44463231,44463000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
44559325,44559095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
44662812,44662582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
44763873,44763604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
44859925,44859698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
44960955,44960722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
45059509,45059279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
45160533,45160302,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
45259090,45258861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
45360112,45359883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
45463596,45463370,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
45559694,45559464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
45663196,45662951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
45759274,45759046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
45862762,45862532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
45958858,45958627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
46059907,46059651,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
46163363,46163136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
46259465,46259231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
46362947,46362717,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
46459061,46458812,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
46562523,46562299,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
46658628,46658394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
46762111,46761880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
46863131,46862903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
46961709,46961462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
47062711,47062484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
47161270,47161043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
47262316,47262066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
47360852,47360624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
47461914,47461647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
