timestamp,lat,lon,alt,x,y,z,yaw,update_count,valid_alt,valid_hpos,valid_lpos,manual_home
38841046,31.185592488381342,117.19754683755534,34.37989,0.56704694,-0.39348465,-0.96136475,-1.1370767,927,1,1,1,0
65772316,31.185590810229314,117.1975521495346,34.525116,0.38044494,0.11182614,-1.1065903,-0.14474499,928,1,1,1,0
70622612,31.185590810229314,117.1975521495346,34.525116,0.38044494,0.11182614,-1.1065903,-0.32070678,928,1,1,1,0
286384287,31.18544576561085,117.19780108578601,32.906834,-15.747754,23.792334,0.51169205,0.9040895,929,1,1,1,0
