timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
38941901,38916996,4028193,299.89008,97774.42,20.053738,1.1615089,2,1
38995900,38973695,4028193,299.84778,97774.92,20.053738,1.1615149,2,1
39114734,39089831,4028193,299.78436,97775.67,20.053738,1.1615238,2,1
39341590,39319349,4028193,299.8055,97775.42,20.053738,1.1615208,2,1
39514342,39492143,4028193,299.48312,97779.17,20.053738,1.1615654,2,1
39741110,39721614,4028193,299.63376,97777.42,20.053738,1.1615446,2,1
39913998,39894492,4028193,299.69717,97776.67,20.053738,1.1615356,2,1
40151723,40126826,4028193,299.7632,97775.92,20.053738,1.1615268,2,1
40324543,40299631,4028193,299.99838,97773.17,20.053738,1.1614941,2,1
40551394,40529147,4028193,299.86893,97774.67,20.053738,1.1615119,2,1
40724148,40701947,4028193,299.59146,97777.92,20.053738,1.1615505,2,1
40950942,40931431,4028193,299.86893,97774.67,20.053738,1.1615119,2,1
41123765,41104262,4028193,299.59146,97777.92,20.053738,1.1615505,2,1
41361330,41336418,4028193,299.82663,97775.17,20.053738,1.1615179,2,1
41534171,41509237,4028193,299.84778,97774.92,20.053738,1.1615149,2,1
41706983,41682052,4028193,299.59146,97777.92,20.053738,1.1615505,2,1
41933861,41911661,4028193,299.63376,97777.42,20.053738,1.1615446,2,1
42160755,42141251,4028193,299.84778,97774.92,20.053738,1.1615149,2,1
42333480,42313978,4028193,299.7632,97775.92,20.053738,1.1615268,2,1
42506316,42486813,4028193,299.82663,97775.17,20.053738,1.1615179,2,1
42743889,42719003,4028193,299.8055,97775.42,20.053738,1.1615208,2,1
42916697,42891784,4028193,299.71832,97776.42,20.053738,1.1615328,2,1
43143490,43121293,4028193,299.9112,97774.17,20.053738,1.1615059,2,1
43316342,43294137,4028193,299.78436,97775.67,20.053738,1.1615238,2,1
43543133,43523641,4028193,299.71832,97776.42,20.053738,1.1615328,2,1
43715897,43696391,4028193,299.84778,97774.92,20.053738,1.1615149,2,1
43953473,43928582,4028193,299.7421,97776.17,20.053738,1.1615297,2,1
44126414,44101486,4028193,299.6126,97777.67,20.053738,1.1615475,2,1
44353293,44331092,4028193,299.78436,97775.67,20.053738,1.1615238,2,1
44526037,44503845,4028193,299.69717,97776.67,20.053738,1.1615356,2,1
44752862,44733322,4028193,299.63376,97777.42,20.053738,1.1615446,2,1
44925700,44906197,4028193,299.57034,97778.17,20.053738,1.1615534,2,1
45098498,45079006,4028193,299.69717,97776.67,20.053738,1.1615356,2,1
45336102,45311211,4028193,299.65488,97777.17,20.053738,1.1615416,2,1
45508905,45483985,4028193,299.9112,97774.17,20.053738,1.1615059,2,1
45735734,45713527,4028193,299.65488,97777.17,20.053738,1.1615416,2,1
45908541,45886349,4028193,299.7421,97776.17,20.053738,1.1615297,2,1
46135293,46115769,4028193,299.63376,97777.42,20.053738,1.1615446,2,1
46308071,46288569,4028193,299.93234,97773.92,20.053738,1.161503,2,1
46545695,46520796,4028193,299.71832,97776.42,20.053738,1.1615328,2,1
46718518,46693618,4028193,299.6126,97777.67,20.053738,1.1615475,2,1
46945398,46923169,4028193,299.65488,97777.17,20.053738,1.1615416,2,1
47118330,47096107,4028193,299.8055,97775.42,20.053738,1.1615208,2,1
47345141,47325641,4028193,299.82663,97775.17,20.053738,1.1615179,2,1
47517960,47498469,4028193,299.82663,97775.17,20.053738,1.1615179,2,1
47755504,47730616,4028193,299.5492,97778.42,20.053738,1.1615565,2,1
