timestamp,timestamp_sample,device_id,pressure,temperature,error_count
39633126,39632545,4028193,101069.0,28.269999,0
40637762,40637180,4028193,101061.0,28.3,0
41631350,41630768,4028193,101064.0,28.32,0
42635887,42635305,4028193,101063.0,28.34,0
43629475,43628894,4028193,101067.0,28.359999,0
44623181,44622600,4028193,101068.0,28.39,0
45616924,45616343,4028193,101060.0,28.4,0
46632075,46631494,4028193,101065.0,28.43,0
47636691,47636110,4028193,101063.0,28.449999,0
48630429,48629848,4028193,101065.0,28.48,0
49635085,49634500,4028193,101064.0,28.5,0
50628653,50628072,4028193,101066.0,28.519999,0
51622545,51621964,4028193,101065.0,28.55,0
52616297,52615715,4028193,101065.0,28.57,0
53631464,53630883,4028193,101064.0,28.59,0
54635926,54635344,4028193,101068.0,28.619999,0
55629639,55629057,4028193,101068.0,28.64,0
56634114,56633532,4028193,101068.0,28.67,0
57627818,57627237,4028193,101065.0,28.699999,0
58621579,58620998,4028193,101069.0,28.72,0
59636876,59636295,4028193,101068.0,28.75,0
60630716,60630135,4028193,101061.0,28.769999,0
61635249,61634668,4028193,101067.0,28.8,0
62629126,62628520,4028193,101061.0,28.82,0
63633474,63632893,4028193,101068.0,28.849998,0
64627059,64626478,4028193,101060.0,28.869999,0
65620723,65620141,4028193,101068.0,28.9,0
66636018,66635430,4028193,101078.0,28.92,0
67629741,67629160,4028193,101056.0,28.93,0
68634362,68633780,4028193,101060.0,28.93,0
69627893,69627312,4028193,101065.0,28.93,0
70632371,70631789,4028193,101053.0,28.92,0
71626269,71625688,4028193,101053.0,28.91,0
72619935,72619341,4028193,101045.0,28.89,0
73635223,73634642,4028193,101040.0,28.869999,0
74628900,74628319,4028193,101029.0,28.84,0
75633308,75632727,4028193,101020.0,28.82,0
76626925,76626344,4028193,101009.0,28.789999,0
77631371,77630791,4028193,101003.0,28.76,0
78625090,78624509,4028193,100999.0,28.73,0
79618844,79618263,4028193,100990.0,28.699999,0
80634186,80633603,4028193,100980.0,28.67,0
81627919,81627338,4028193,100966.0,28.63,0
82632354,82631773,4028193,100953.0,28.59,0
83636861,83636280,4028193,100943.0,28.56,0
84630501,84629920,4028193,100935.0,28.519999,0
85624049,85623468,4028193,100920.0,28.48,0
86639282,86638701,4028193,100911.0,28.439999,0
87632919,87632338,4028193,100911.0,28.4,0
88637317,88636736,4028193,100915.0,28.369999,0
89630889,89630308,4028193,100902.0,28.33,0
90635272,90634692,4028193,100892.0,28.289999,0
91628868,91628287,4028193,100893.0,28.25,0
92622460,92621879,4028193,100887.0,28.22,0
93637760,93637178,4028193,100881.0,28.189999,0
94631500,94630920,4028193,100871.0,28.15,0
95636171,95635590,4028193,100853.0,28.119999,0
96629880,96629292,4028193,100847.0,28.08,0
97634304,97633723,4028193,100846.0,28.05,0
98627877,98627295,4028193,100840.0,28.01,0
99621529,99620948,4028193,100834.0,27.98,0
100636704,100636123,4028193,100826.0,27.939999,0
101630281,101629700,4028193,100817.0,27.9,0
102634907,102634326,4028193,100826.0,27.869999,0
103639300,103638714,4028193,100822.0,27.83,0
104633077,104632496,4028193,100816.0,27.8,0
105626861,105626280,4028193,100814.0,27.76,0
106620516,106619935,4028193,100811.0,27.73,0
107636114,107635533,4028193,100795.0,27.689999,0
108629893,108629312,4028193,100799.0,27.67,0
109634458,109633876,4028193,100790.0,27.63,0
110639121,110638520,4028193,100778.0,27.599998,0
111632761,111632180,4028193,100776.0,27.57,0
112626309,112625728,4028193,100777.0,27.529999,0
113619907,113619326,4028193,100772.0,27.5,0
114635271,114634690,4028193,100754.0,27.46,0
115629126,115628527,4028193,100749.0,27.43,0
116633532,116632951,4028193,100741.0,27.4,0
117637932,117637351,4028193,100730.0,27.369999,0
118631452,118630871,4028193,100730.0,27.34,0
119625094,119624500,4028193,100714.0,27.31,0
120618790,120618209,4028193,100713.0,27.289999,0
121634111,121633530,4028193,100711.0,27.25,0
122627745,122627164,4028193,100718.0,27.22,0
123632104,123631522,4028193,100715.0,27.189999,0
124636493,124635912,4028193,100710.0,27.17,0
125630121,125629540,4028193,100700.0,27.14,0
126623845,126623263,4028193,100707.0,27.119999,0
127617699,127617118,4028193,100714.0,27.09,0
128632948,128632367,4028193,100706.0,27.06,0
129637502,129636921,4028193,100690.0,27.029999,0
130631258,130630677,4028193,100697.0,27.019999,0
131635674,131635093,4028193,100702.0,26.98,0
132629263,132628682,4028193,100694.0,26.96,0
133623050,133622469,4028193,100708.0,26.939999,0
134638318,134637738,4028193,100694.0,26.91,0
135631921,135631340,4028193,100698.0,26.89,0
136636313,136635732,4028193,100702.0,26.869999,0
137629919,137629338,4028193,100693.0,26.84,0
138634555,138633974,4028193,100694.0,26.82,0
139628318,139627737,4028193,100703.0,26.8,0
140621901,140621306,4028193,100688.0,26.779999,0
141637119,141636538,4028193,100701.0,26.76,0
142630893,142630312,4028193,100695.0,26.73,0
143635278,143634697,4028193,100696.0,26.71,0
144628865,144628284,4028193,100694.0,26.68,0
145633451,145632870,4028193,100693.0,26.66,0
146627270,146626689,4028193,100692.0,26.64,0
147620946,147620364,4028193,100697.0,26.63,0
148636271,148635691,4028193,100702.0,26.59,0
149629851,149629270,4028193,100690.0,26.58,0
150634485,150633904,4028193,100696.0,26.56,0
151639049,151638468,4028193,100699.0,26.539999,0
152632659,152632073,4028193,100700.0,26.529999,0
153626329,153625748,4028193,100702.0,26.5,0
154620233,154619639,4028193,100692.0,26.48,0
155635494,155634913,4028193,100708.0,26.47,0
156639916,156639335,4028193,100693.0,26.449999,0
157633519,157632938,4028193,100698.0,26.43,0
158637913,158637332,4028193,100698.0,26.41,0
159631499,159630918,4028193,100706.0,26.4,0
160625156,160624575,4028193,100695.0,26.369999,0
161618721,161618139,4028193,100701.0,26.359999,0
162634109,162633528,4028193,100704.0,26.34,0
163638675,163638094,4028193,100696.0,26.32,0
164632267,164631686,4028193,100698.0,26.3,0
165636669,165636088,4028193,100698.0,26.289999,0
166630302,166629720,4028193,100692.0,26.269999,0
167623853,167623272,4028193,100698.0,26.25,0
168617459,168616878,4028193,100695.0,26.23,0
169632675,169632094,4028193,100701.0,26.22,0
170637122,170636529,4028193,100694.0,26.199999,0
171630720,171630139,4028193,100701.0,26.189999,0
172635173,172634592,4028193,100697.0,26.17,0
173628914,173628332,4028193,100700.0,26.16,0
174622527,174621946,4028193,100700.0,26.14,0
175637762,175637181,4028193,100699.0,26.119999,0
176631439,176630858,4028193,100695.0,26.109999,0
177635886,177635305,4028193,100698.0,26.099998,0
178629441,178628860,4028193,100697.0,26.08,0
179633966,179633385,4028193,100702.0,26.07,0
180627482,180626900,4028193,100699.0,26.06,0
181621065,181620484,4028193,100706.0,26.05,0
182636319,182635738,4028193,100699.0,26.029999,0
183629847,183629266,4028193,100706.0,26.019999,0
184634262,184633681,4028193,100705.0,26.01,0
185627880,185627299,4028193,100708.0,25.99,0
186632310,186631729,4028193,100706.0,25.98,0
187625881,187625299,4028193,100695.0,25.97,0
188619454,188618872,4028193,100704.0,25.96,0
189634642,189634060,4028193,100713.0,25.949999,0
190628339,190627758,4028193,100693.0,25.93,0
191632852,191632271,4028193,100707.0,25.92,0
192637477,192636895,4028193,100699.0,25.91,0
193631494,193630913,4028193,100702.0,25.9,0
194625103,194624522,4028193,100698.0,25.89,0
195618747,195618165,4028193,100709.0,25.88,0
196633909,196633328,4028193,100701.0,25.869999,0
197638283,197637702,4028193,100716.0,25.849998,0
198631878,198631296,4028193,100709.0,25.84,0
199636342,199635761,4028193,100707.0,25.83,0
200629956,200629375,4028193,100707.0,25.82,0
201623451,201622870,4028193,100707.0,25.81,0
202617048,202616466,4028193,100704.0,25.8,0
203632339,203631749,4028193,100707.0,25.789999,0
204636934,204636352,4028193,100712.0,25.779999,0
205630665,205630045,4028193,100706.0,25.769999,0
206635271,206634690,4028193,100701.0,25.76,0
207628842,207628261,4028193,100709.0,25.75,0
208622506,208621925,4028193,100705.0,25.74,0
209616064,209615483,4028193,100692.0,25.74,0
210631266,210630685,4028193,100688.0,25.73,0
211635650,211635069,4028193,100702.0,25.72,0
212629321,212628740,4028193,100706.0,25.71,0
213633895,213633314,4028193,100707.0,25.699999,0
214627702,214627120,4028193,100692.0,25.689999,0
215621298,215620717,4028193,100683.0,25.68,0
216636504,216635923,4028193,100689.0,25.67,0
217630096,217629515,4028193,100696.0,25.66,0
218634505,218633924,4028193,100691.0,25.65,0
219638843,219638262,4028193,100692.0,25.64,0
220632462,220631881,4028193,100687.0,25.64,0
221626064,221625483,4028193,100677.0,25.63,0
222619875,222619294,4028193,100670.0,25.63,0
223635133,223634552,4028193,100681.0,25.619999,0
224628738,224628157,4028193,100672.0,25.609999,0
225633137,225632557,4028193,100664.0,25.599998,0
226637460,226636879,4028193,100667.0,25.599998,0
227631082,227630500,4028193,100652.0,25.59,0
228624716,228624135,4028193,100649.0,25.59,0
229618285,229617704,4028193,100648.0,25.58,0
230633458,230632877,4028193,100655.0,25.57,0
231637850,231637268,4028193,100653.0,25.57,0
232631510,232630920,4028193,100645.0,25.56,0
233635894,233635313,4028193,100656.0,25.55,0
234629487,234628906,4028193,100657.0,25.539999,0
235623062,235622480,4028193,100661.0,25.539999,0
236638284,236637703,4028193,100669.0,25.529999,0
237632103,237631522,4028193,100674.0,25.519999,0
238636666,238636085,4028193,100686.0,25.51,0
239630352,239629772,4028193,100693.0,25.5,0
240634712,240634131,4028193,100697.0,25.49,0
241628426,241627845,4028193,100694.0,25.48,0
242622309,242621728,4028193,100698.0,25.47,0
243637480,243636899,4028193,100709.0,25.47,0
244631299,244630674,4028193,100716.0,25.46,0
245635893,245635312,4028193,100712.0,25.46,0
246629427,246628846,4028193,100720.0,25.439999,0
247633778,247633197,4028193,100722.0,25.439999,0
248627498,248626903,4028193,100730.0,25.43,0
249621087,249620505,4028193,100733.0,25.42,0
250636285,250635704,4028193,100755.0,25.42,0
251630113,251629531,4028193,100748.0,25.41,0
252634707,252634126,4028193,100758.0,25.4,0
253628254,253627673,4028193,100765.0,25.4,0
254632808,254632227,4028193,100775.0,25.39,0
255626509,255625928,4028193,100786.0,25.38,0
256620096,256619515,4028193,100798.0,25.38,0
257635315,257634734,4028193,100812.0,25.369999,0
258628712,258628131,4028193,100817.0,25.369999,0
259633162,259632581,4028193,100816.0,25.359999,0
260637653,260637071,4028193,100827.0,25.35,0
261631265,261630684,4028193,100836.0,25.34,0
262624865,262624275,4028193,100844.0,25.34,0
263618482,263617901,4028193,100859.0,25.33,0
264633670,264633089,4028193,100864.0,25.33,0
265627333,265626752,4028193,100876.0,25.32,0
266631941,266631360,4028193,100880.0,25.31,0
267636312,267635731,4028193,100892.0,25.31,0
268629918,268629337,4028193,100907.0,25.3,0
269623496,269622915,4028193,100914.0,25.3,0
270617307,270616725,4028193,100939.0,25.289999,0
271632683,271632102,4028193,100946.0,25.289999,0
272626491,272625910,4028193,100958.0,25.279999,0
273631015,273630434,4028193,100973.0,25.269999,0
274635459,274634862,4028193,100978.0,25.269999,0
275629065,275628484,4028193,100992.0,25.26,0
276622871,276622290,4028193,101007.0,25.26,0
277638089,277637507,4028193,101025.0,25.25,0
278631706,278631125,4028193,101061.0,25.25,0
279636142,279635561,4028193,101067.0,25.25,0
280629723,280629139,4028193,101078.0,25.24,0
281634200,281633619,4028193,101085.0,25.23,0
282627686,282627105,4028193,101101.0,25.23,0
283621509,283620928,4028193,101096.0,25.22,0
284636872,284636291,4028193,101101.0,25.22,0
285630466,285629884,4028193,101099.0,25.21,0
286634937,286634336,4028193,101097.0,25.22,0
