timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
38155599,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
39163548,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
40171647,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
41179492,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
42187411,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
43195462,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
44203406,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
45211407,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
46219377,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
47227383,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
48235390,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
49243472,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
50251587,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
51259565,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
52267339,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
53275370,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
54283320,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
55291310,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
56299336,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
57307296,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
58315260,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
59323316,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
60331587,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
61339350,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
62347250,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
63355272,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
64363244,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
65371447,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
66379463,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
67387258,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
68395230,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
69403254,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
70411527,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
71419618,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
72427403,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
73435261,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
74443365,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
75451198,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
76459172,20829922,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
