timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
39702280,39699323,4728849,-45.767426,20.053738,0
40702296,40699340,4728849,-48.92379,20.053738,0
41648625,41645661,4728849,-48.92379,20.053738,0
42688625,42685660,4728849,-49.97591,20.053738,0
43702361,43699387,4728849,-48.92379,20.053738,0
44702284,44699320,4728849,-48.92379,20.053738,0
45688625,45685662,4728849,-48.92379,20.053738,0
46702277,46699321,4728849,-48.92379,20.053738,0
47702278,47699321,4728849,-48.92379,20.053738,0
48688684,48685727,4728849,-47.871666,20.053738,0
49688627,49685667,4728849,-48.92379,20.053738,0
50702280,50699323,4728849,-48.92379,20.053738,0
51688628,51685670,4728849,-48.92379,20.053738,0
52688638,52685678,4728849,-48.92379,20.053738,0
53702278,53699321,4728849,-47.871666,20.053738,0
54702281,54699321,4728849,-48.92379,20.053738,0
55688637,55685681,4728849,-48.92379,20.053738,0
56688631,56685661,4728849,-47.871666,20.053738,0
57702278,57699321,4728849,-49.97591,20.053738,0
58675465,58672501,4728849,-48.92379,20.053738,0
59662279,59659320,4728849,-47.871666,20.053738,0
60702284,60699327,4728849,-48.92379,20.053738,0
61702279,61699322,4728849,-60.497116,20.053738,0
62688629,62685668,4728849,-47.871666,20.053738,0
63702277,63699321,4728849,-38.402584,20.053738,0
64702352,64699321,4728849,-31.037739,20.053738,0
65702278,65699322,4728849,-47.871666,20.053738,0
66688625,66685662,4728849,-47.871666,20.053738,0
67702302,67699324,4728849,-20.516531,20.053738,0
68688630,68685660,4728849,-23.672894,20.053738,0
69688628,69685670,4728849,-34.1941,20.053738,0
70688675,70685714,4728849,-27.881376,20.053738,0
71702279,71699322,4728849,-23.672894,20.053738,0
72702278,72699321,4728849,-47.871666,20.053738,0
73688689,73685687,4728849,-47.871666,20.053738,0
74688642,74685660,4728849,-63.653477,20.053738,0
75702288,75699330,4728849,-21.568653,20.053738,0
76688639,76685682,4728849,-35.24622,20.053738,0
77702288,77699321,4728849,-9.995326,20.053738,0
78702277,78699321,4728849,-38.402584,20.053738,0
79702285,79699329,4728849,-9.995326,20.151442,0
80688635,80685669,4728849,-18.41229,20.151442,0
81702278,81699321,4728849,-7.891084,20.151442,0
82702335,82699363,4728849,-11.047446,20.151442,0
83688629,83685663,4728849,-45.767426,20.151442,0
84702291,84699321,4728849,-34.1941,20.151442,0
85702276,85699320,4728849,-32.08986,20.151442,0
86702278,86699322,4728849,-27.881376,20.249146,0
87648629,87645660,4728849,-14.203808,20.249146,0
88688627,88685665,4728849,-42.611065,20.249146,0
89702279,89699322,4728849,-31.037739,20.249146,0
90688627,90685662,4728849,-57.34075,20.249146,0
91702278,91699322,4728849,-18.41229,20.249146,0
92648626,92645665,4728849,-44.715305,20.249146,0
93702278,93699321,4728849,-26.829256,20.249146,0
94675452,94672487,4728849,-57.34075,20.34685,0
95675452,95672490,4728849,-38.402584,20.34685,0
96702283,96699320,4728849,-26.829256,20.34685,0
97675468,97672511,4728849,-16.30805,20.34685,0
98702277,98699321,4728849,-27.881376,20.34685,0
99702278,99699320,4728849,-27.881376,20.34685,0
100688626,100685665,4728849,-27.881376,20.34685,0
101675452,101672489,4728849,-17.36017,20.444553,0
102688627,102685660,4728849,-42.611065,20.444553,0
103702292,103699335,4728849,-23.672894,20.444553,0
104648627,104645663,4728849,-38.402584,20.444553,0
105702277,105699321,4728849,-23.672894,20.444553,0
106688626,106685656,4728849,-26.829256,20.444553,0
107702278,107699322,4728849,-28.933496,20.444553,0
108688626,108685668,4728849,-1.5783607,20.542257,0
109702279,109699322,4728849,-49.97591,20.542257,0
110702293,110699337,4728849,-17.36017,20.542257,0
111688634,111685677,4728849,-26.829256,20.542257,0
112688677,112685719,4728849,-31.037739,20.542257,0
