timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,type
1002094,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
100365813,0.0,0.0,-1.505985,0.06481125,49.99031,0.27376702,15.983593,2
100385437,0.0,0.0,-1.5050807,0.06571225,49.85228,0.4117943,15.975983,2
100858547,0.0,0.0,-1.568936,0.00033556626,46.62633,3.6377418,15.400227,2
101361368,0.0,0.0,-1.6043886,-0.03712865,43.34533,6.9187417,14.561413,2
101863814,0.0,0.0,-1.5691668,-0.05474097,40.005302,10.25877,15.793594,2
102366422,0.0,0.0,-1.5049417,-0.060408227,36.5092,13.754875,16.305943,2
102859266,0.0,0.0,-1.4310207,-0.062151995,32.91832,17.345753,16.421703,2
103361803,0.0,0.0,-1.3869958,-0.05865346,29.349201,20.914875,15.469216,2
103864542,0.0,0.0,-1.34341,-0.049311727,25.973072,24.290998,14.32266,2
104367099,0.0,0.0,-1.2995279,-0.03558788,22.911434,27.352638,13.138822,2
104859898,0.0,0.0,-1.1442412,-0.01713485,19.964916,30.29915,13.63582,2
105362489,0.0,0.0,-0.9595911,0.0061851507,16.889004,33.375072,14.245519,2
105865250,0.0,0.0,-0.8123684,0.03371825,13.822993,36.441082,13.790161,2
106357869,0.0,0.0,-0.6557114,0.06382019,11.012935,39.251133,13.357121,2
106860521,0.0,0.0,-0.48819017,0.09854176,8.302937,41.961132,12.743217,2
107363332,0.0,0.0,-0.3260896,0.13505621,5.931586,44.33249,11.899704,2
107865798,0.0,0.0,-0.15156701,0.1755541,3.9446013,46.31947,11.454622,2
108358510,0.0,0.0,0.022666177,0.2206016,2.407825,47.856243,11.831068,2
108861244,0.0,0.0,0.17531846,0.27249965,1.1755801,49.088493,11.969925,2
109363808,0.0,0.0,0.28993064,0.32345858,0.3885764,49.875496,11.588635,2
109866399,0.0,0.0,-0.9129867,0.55514604,26.49558,23.76849,11.390613,2
110359231,0.0,0.0,-0.8138419,0.65401417,25.8826,24.381475,11.132237,2
110862019,0.0,0.0,-0.6801652,0.74932706,25.147236,25.116833,11.494702,2
111364442,0.0,0.0,-0.57790565,0.83600426,24.03705,26.227028,11.24595,2
111867072,0.0,0.0,-0.41903898,0.8996092,22.27883,27.985243,11.89498,2
112359850,0.0,0.0,-0.25994068,0.9372439,19.989277,30.274797,12.485914,2
112862479,0.0,0.0,-0.10836158,0.9567351,17.324034,32.940044,12.814707,2
113365321,0.0,0.0,0.03558621,0.96567875,14.529237,35.734833,12.866932,2
113857881,0.0,0.0,0.1601721,0.97287196,11.798501,38.46557,12.366915,2
114360490,0.0,0.0,0.32001576,0.98443943,9.037513,41.22656,12.03071,2
114863093,0.0,0.0,0.4964382,1.002819,6.4940677,43.770004,11.7527485,2
115365856,0.0,0.0,0.68996155,1.0279028,4.177286,46.086777,11.717817,2
115858474,0.0,0.0,0.883736,1.0602436,2.1077948,48.156277,11.657773,2
116361137,0.0,0.0,1.0622275,1.0974759,0.39881045,49.865265,11.31014,2
116863729,0.0,0.0,1.2203753,1.1389853,-0.8904607,51.154537,10.854371,2
117367048,0.0,0.0,1.3468537,1.1843078,-1.7918032,52.055874,10.787371,2
117859358,0.0,0.0,1.4226775,1.2302918,-2.14549,52.40956,10.856748,2
118361814,0.0,0.0,1.4514962,1.2791213,-2.052846,52.316914,11.6344185,2
118864357,0.0,0.0,1.459209,1.3308451,-1.5802791,51.84435,12.11807,2
119367203,0.0,0.0,1.4573855,1.3843279,-0.90286565,51.166943,12.277689,2
119859982,0.0,0.0,1.4568682,1.4380592,-0.24388269,50.507954,12.995976,2
120362433,0.0,0.0,1.4664934,1.4952127,0.39093244,49.87314,13.621557,2
120865002,0.0,0.0,1.4925035,1.5557314,0.871681,49.392387,13.718599,2
121357761,0.0,0.0,1.5339118,1.6156142,1.1265204,49.13756,13.678655,2
121860609,0.0,0.0,1.5876521,1.6758214,1.2077274,49.056347,13.574526,2
122363042,0.0,0.0,1.6671964,1.7386435,1.0502979,49.213783,14.608386,2
122866058,0.0,0.0,1.7458498,1.8035746,0.8320339,49.43204,14.355988,2
123358500,0.0,0.0,1.8262085,1.8661203,0.5739497,49.690125,14.364314,2
123861044,0.0,0.0,1.9143208,1.931113,0.25336036,50.010708,15.127525,2
124363660,0.0,0.0,1.9997301,1.9980208,-0.025534194,50.2896,15.012782,2
124866344,0.0,0.0,2.083262,2.0645208,-0.27913147,50.54321,14.9283495,2
125359029,0.0,0.0,2.1546507,2.1292982,-0.3738263,50.637894,14.7632675,2
125861719,0.0,0.0,2.2141776,2.1947608,-0.29439667,50.558468,15.195232,2
126364452,0.0,0.0,2.2670128,2.262124,-0.07762632,50.341698,15.950061,2
126857691,0.0,0.0,2.317132,2.3318686,0.2454009,50.018665,16.701433,2
127359644,0.0,0.0,2.3746085,2.4072351,0.5665291,49.697548,17.365145,2
127862266,0.0,0.0,2.4390316,2.4851422,0.81312895,49.450947,17.596838,2
128364883,0.0,0.0,2.519794,2.5659704,0.8472553,49.416817,18.309055,2
128857630,0.0,0.0,2.6120775,2.646407,0.62158084,49.64249,18.102451,2
129360245,0.0,0.0,2.7107704,2.7259529,0.25529957,50.008778,16.863413,2
129862878,0.0,0.0,2.8033533,2.8013234,-0.03447749,50.298553,17.070862,2
130365606,0.0,0.0,2.8913264,2.8763945,-0.25799292,50.522064,17.328058,2
130858312,0.0,0.0,2.9708738,2.9526153,-0.33575034,50.599823,18.432322,2
131360892,0.0,0.0,3.0506608,3.0342064,-0.30072048,50.564793,18.324795,2
131863672,0.0,0.0,3.1268792,3.1174302,-0.17402768,50.438103,18.487486,2
132366431,0.0,0.0,-3.078842,-3.0817013,-0.05369277,50.317764,18.867247,2
132858880,0.0,0.0,-3.0015209,-2.999731,0.034006372,50.230072,19.095911,2
133361503,0.0,0.0,-2.9152968,-2.9140399,0.024527539,50.239548,19.614271,2
133864156,0.0,0.0,-2.8271148,-2.8278675,-0.014433404,50.278507,19.27246,2
134366730,0.0,0.0,-2.7355962,-2.7426307,-0.13297483,50.397045,18.982395,2
134859509,0.0,0.0,-2.6472814,-2.6604993,-0.24793051,50.51201,18.816761,2
135362161,0.0,0.0,-2.55709,-2.5759335,-0.3638508,50.627926,19.353592,2
135864714,0.0,0.0,-2.4699583,-2.4897692,-0.39416546,50.65824,19.938826,2
136357462,0.0,0.0,-2.3871596,-2.405358,-0.35199457,50.61607,19.388004,2
136860112,0.0,0.0,-2.3100898,-2.3227768,-0.23233657,50.49641,18.372725,2
137362725,0.0,0.0,-2.2384486,-2.244112,-0.09642463,50.360497,17.101591,2
137865425,0.0,0.0,-2.1717649,-2.1662948,0.09578246,50.16829,17.587738,2
138358105,0.0,0.0,-2.108527,-2.089632,0.34070733,49.923363,18.072569,2
138860694,0.0,0.0,-2.0367484,-2.0077634,0.5447032,49.71937,18.804922,2
139363292,0.0,0.0,-1.9591447,-1.9246972,0.63074607,49.633327,18.305964,2
139866246,0.0,0.0,-1.8710585,-1.8435801,0.48959327,49.77448,17.833244,2
140358878,0.0,0.0,-1.7829075,-1.7683853,0.23937993,50.024693,16.532726,2
140861421,0.0,0.0,-1.6909865,-1.6946596,-0.060205128,50.324276,16.467957,2
141363950,0.0,0.0,-1.6058503,-1.623095,-0.27880833,50.542885,16.208788,2
141867182,0.0,0.0,-1.5349572,-1.5528979,-0.27761328,50.541683,15.511489,2
142359486,0.0,0.0,-1.4780005,-1.4861139,-0.1213914,50.385464,15.021773,2
142861935,0.0,0.0,-1.4276978,-1.4172014,0.1651908,50.09888,15.79498,2
143364525,0.0,0.0,-1.3834895,-1.3478341,0.5528091,49.71126,15.497537,2
143867106,0.0,0.0,-1.3374292,-1.2797554,0.88234437,49.38173,15.237616,2
144359880,0.0,0.0,-1.2835392,-1.213026,1.0972921,49.16678,15.466568,2
144862518,0.0,0.0,-1.2221192,-1.1442099,1.1429543,49.12112,14.56298,2
145365131,0.0,0.0,-1.141508,-1.0776143,0.9319721,49.332104,14.513031,2
145857850,0.0,0.0,-1.0561168,-1.0144818,0.60980326,49.65427,14.625911,2
146360694,0.0,0.0,-0.97074014,-0.95116967,0.27221048,49.991863,13.93936,2
146863080,0.0,0.0,-0.8866762,-0.8890495,-0.032518193,50.29659,13.769558,2
147365967,0.0,0.0,-0.80948853,-0.8264047,-0.24252807,50.506596,14.374299,2
147858497,0.0,0.0,-0.7357048,-0.76411444,-0.40692928,50.671,14.334272,2
148361074,0.0,0.0,-0.6615802,-0.7026003,-0.5797206,50.84379,14.114289,2
148863717,0.0,0.0,-0.58572954,-0.64265907,-0.7569253,51.020996,13.244194,2
149366355,0.0,0.0,-0.5231078,-0.5866926,-0.7948568,51.05893,12.438608,2
149859045,0.0,0.0,-0.47078356,-0.5324865,-0.7771067,51.04118,12.535603,2
150361674,0.0,0.0,-0.42466426,-0.4772274,-0.66267014,50.926743,12.56714,2
