timestamp,load,ram_usage
38870504,0.23232102,0.28739938
39370504,0.3181392,0.3567288
39871018,0.2582144,0.3567288
40370506,0.24699104,0.3567288
40870573,0.24469882,0.3567288
41370504,0.24753475,0.3567288
41870504,0.24606824,0.3567288
42370503,0.24531674,0.3567288
42870504,0.24547338,0.3567288
43370503,0.24725556,0.3567288
43870503,0.24473977,0.3567288
44370518,0.24669522,0.3567288
44870518,0.24606276,0.3567288
45370520,0.24720353,0.3567288
45870533,0.2451008,0.3567288
46370568,0.24638379,0.3567288
46870643,0.2456665,0.3567288
47370517,0.24714774,0.3567288
47870510,0.24608439,0.3567288
48370518,0.2454912,0.3567288
48870503,0.2456516,0.3567288
49370504,0.24586982,0.3567288
49870504,0.24595886,0.3567288
50370503,0.24491292,0.3567288
50870521,0.24499547,0.3567288
51370504,0.24587333,0.3567288
51870547,0.2467553,0.3567288
52370517,0.24628568,0.3567288
52870789,0.24418575,0.3567288
53370604,0.24529558,0.3567288
53870516,0.24528575,0.3567288
54370504,0.2471838,0.3567288
54870548,0.24462664,0.3567288
55370545,0.24566758,0.3567288
55870519,0.24726224,0.3567288
56370518,0.24559635,0.3567288
56870518,0.24560076,0.3567288
57370504,0.24497986,0.3567288
57870503,0.2440381,0.3567288
58370656,0.24674183,0.3567288
58870505,0.24710286,0.3567288
59370548,0.24779469,0.3567288
59870591,0.24540555,0.3567288
60370516,0.24607146,0.3567288
60870535,0.24612248,0.3567288
61370536,0.24605745,0.3567288
61870518,0.24718279,0.3567288
62370503,0.24514973,0.3567288
62870503,0.24683475,0.35691363
63370504,0.24730504,0.35691363
63870503,0.24577278,0.35691363
64370537,0.24613363,0.35691363
64870508,0.24670148,0.35691363
65370505,0.24862397,0.35691363
65870934,0.24507612,0.35691363
66370607,0.24820602,0.3572833
66870528,0.24955887,0.3572833
67370554,0.24801916,0.3572833
67870503,0.24757135,0.3572833
68370504,0.2487306,0.3572833
68870504,0.24893486,0.3572833
69370503,0.24803722,0.3572833
69870503,0.24839687,0.3572833
70370531,0.24707395,0.3572833
70870536,0.24917537,0.3572833
71370505,0.24808723,0.3572833
71870504,0.24831223,0.3572833
72370511,0.24825591,0.3572833
72870574,0.24816,0.3572833
73370504,0.24642783,0.3572833
73870504,0.24850905,0.3572833
74370518,0.2476502,0.3572833
74870503,0.24837446,0.3572833
75370537,0.24761009,0.3572833
75870523,0.25014043,0.3572833
76370504,0.2484312,0.3572833
76870518,0.24889743,0.3572833
77370518,0.24851197,0.3572833
77870518,0.24948168,0.3572833
78370518,0.24996,0.3572833
78870648,0.2478593,0.3572833
79370505,0.24734998,0.3572833
79870787,0.24893129,0.3572833
80370547,0.24911219,0.3572833
80870515,0.25007248,0.3572833
81370504,0.24762642,0.3572833
81870504,0.24864805,0.3572833
82370504,0.2505049,0.3572833
82870504,0.24882543,0.3572833
83370505,0.24910969,0.3572833
83870504,0.24853623,0.3572833
84370504,0.24894458,0.3572833
84870504,0.2485705,0.3572833
85370521,0.24941838,0.3572833
85870583,0.24845546,0.3572833
86370869,0.24947906,0.3572833
86870700,0.24956816,0.3572833
87370503,0.24776238,0.3572833
87870535,0.24876267,0.3572833
88370519,0.24756277,0.3572833
88870518,0.24985498,0.3572833
89370526,0.24763805,0.3572833
89870518,0.2489618,0.3572833
90370504,0.24884856,0.3572833
90870504,0.2493738,0.3572833
91370504,0.24816543,0.3572833
91870544,0.24860793,0.3572833
92370504,0.2470352,0.3572833
92870506,0.24806195,0.3572833
93370504,0.249304,0.3572833
93871023,0.24668038,0.3572833
94370540,0.24794942,0.3572833
94870504,0.24794167,0.3572833
95370504,0.25036186,0.3572833
95870505,0.24805945,0.3572833
96370522,0.25024194,0.3572833
96870517,0.24882066,0.3572833
97370504,0.24707621,0.3572833
97870504,0.24874294,0.3572833
98370504,0.24904782,0.3572833
98870504,0.24855769,0.3572833
99370783,0.24862504,0.3572833
99870535,0.24897039,0.3572833
100370535,0.2506532,0.35787138
100870569,0.24939573,0.35787138
101370504,0.2487464,0.35787138
101870504,0.24935496,0.35787138
102370505,0.24862617,0.35787138
102870504,0.24877858,0.35787138
103370523,0.24901503,0.35787138
103870505,0.24931717,0.35787138
104370505,0.24995953,0.35787138
104870518,0.24951804,0.35787138
105370518,0.2485897,0.35787138
105870520,0.24994451,0.35787138
106370505,0.250001,0.35787138
106870526,0.24837822,0.35787138
107370517,0.2507708,0.35787138
107870525,0.2469858,0.35787138
108370582,0.25013548,0.35787138
108870504,0.24857044,0.35787138
109370505,0.25040662,0.35787138
109870519,0.24765402,0.35787138
110370531,0.25077796,0.35787138
110870519,0.24822235,0.35787138
111370519,0.2506709,0.35787138
111870505,0.24894196,0.35787138
112370504,0.24836564,0.35787138
112870504,0.2475915,0.35787138
113370503,0.24873936,0.35787138
113870504,0.24840736,0.35787138
114370729,0.2472139,0.35787138
114870504,0.24889755,0.35787138
115370883,0.24777281,0.35787138
115870534,0.24897683,0.35787138
116371000,0.2493937,0.35787138
116870530,0.24719793,0.35787138
117370504,0.2503,0.35787138
117870545,0.24897903,0.35787138
118370519,0.24783337,0.35787138
118870504,0.24890995,0.35787138
119370504,0.247751,0.35787138
119870505,0.2506938,0.35787138
120370660,0.24871415,0.35787138
120870504,0.24997097,0.35787138
121370519,0.24893248,0.35787138
121870520,0.24996054,0.35787138
122370518,0.24855465,0.35787138
122870531,0.2493416,0.35787138
123370504,0.24958128,0.35787138
123871055,0.24823803,0.35787138
124370505,0.25047636,0.35787138
124870505,0.24891478,0.35787138
125370506,0.24981064,0.35787138
125870504,0.24913901,0.35787138
126370504,0.24945396,0.35787138
126870505,0.25025243,0.35787138
127370504,0.24906331,0.35787138
127870505,0.24915552,0.35787138
128370504,0.24839932,0.35787138
128870587,0.2502159,0.35787138
129370504,0.24894422,0.35787138
129870519,0.249502,0.35787138
130370660,0.24748898,0.35787138
130870519,0.25054383,0.35787138
131370817,0.24877125,0.35787138
131870612,0.25030392,0.35787138
132370504,0.2493372,0.35787138
132870519,0.24783403,0.35787138
133370505,0.24821824,0.35787138
133870519,0.24962008,0.35787138
134370539,0.24947077,0.35787138
134870504,0.250349,0.35787138
135370505,0.2499215,0.35787138
135870504,0.24990201,0.35787138
136370505,0.24854058,0.35787138
136870505,0.25097203,0.35787138
137370506,0.24670988,0.35787138
137870504,0.25066,0.35787138
138370504,0.24837363,0.35787138
138870847,0.24907333,0.35787138
139370506,0.24943799,0.35787138
139871138,0.24937534,0.35787138
140370505,0.2494272,0.35787138
140870524,0.24989146,0.35787138
141370504,0.24841738,0.35787138
141870504,0.24915797,0.35787138
142370577,0.24893165,0.35787138
142870550,0.24862891,0.35787138
143370504,0.24801153,0.35787138
143870519,0.2482844,0.35787138
144370520,0.25099248,0.35787138
144870630,0.24772835,0.35787138
145370520,0.24978656,0.35787138
145870504,0.24773252,0.35787138
146370506,0.25095356,0.35787138
146870509,0.24733257,0.35787138
147370542,0.24832076,0.35787138
147870517,0.24888933,0.35787138
148371100,0.24679887,0.35787138
148870518,0.24826026,0.35787138
149370518,0.2490533,0.35787138
149870506,0.24788463,0.35787138
150370504,0.2478885,0.35787138
150870518,0.24861568,0.35787138
151370504,0.24822932,0.35787138
151870504,0.24669355,0.35787138
152370504,0.24771303,0.35787138
152870504,0.24713641,0.35787138
153370505,0.24956048,0.35787138
153870504,0.24832368,0.35787138
154370519,0.24706292,0.35787138
154870520,0.24865025,0.35787138
155370533,0.24847192,0.35787138
155870842,0.2471478,0.35787138
156370546,0.24945211,0.35787138
156870862,0.24739325,0.35787138
157370518,0.24970943,0.35787138
157870505,0.24867558,0.35787138
158370505,0.250363,0.35787138
158870504,0.24693418,0.35787138
159370833,0.24867743,0.35787138
159870504,0.24956298,0.35787138
160370504,0.250054,0.35787138
160870505,0.24852246,0.35787138
161370504,0.24911392,0.35787138
161870509,0.2489075,0.35787138
162370505,0.24948043,0.35787138
162870504,0.24861318,0.35787138
163370525,0.24839783,0.35787138
163870518,0.24854618,0.35787138
164370768,0.24910432,0.35787138
164870533,0.24901164,0.35787138
165371043,0.24922425,0.35787138
165870533,0.2470895,0.35787138
166370530,0.24890512,0.35787138
166870518,0.24954355,0.35787138
167370504,0.24781102,0.35787138
167870552,0.2474944,0.35787138
168370524,0.24952972,0.35787138
168870505,0.24854785,0.35787138
169370517,0.2480936,0.35787138
169870520,0.25058198,0.35787138
170370508,0.2481482,0.35787138
170870504,0.24986702,0.35787138
171370505,0.24701005,0.35787138
171870519,0.25086778,0.35787138
172370520,0.2499345,0.35787138
172870851,0.24809134,0.35787138
173370505,0.2500115,0.35787138
173871033,0.24790496,0.35787138
174370517,0.2500615,0.35787138
174870526,0.2503718,0.35787138
175370523,0.24921459,0.35787138
175870519,0.24854189,0.35787138
176370611,0.24967647,0.35787138
176870519,0.24959838,0.35787138
177370519,0.24800003,0.35787138
177870505,0.24923956,0.35787138
178370524,0.24799609,0.35787138
178870687,0.24940002,0.35787138
179370504,0.24815732,0.35787138
179870504,0.24850196,0.35787138
180370506,0.24922597,0.35787138
180870505,0.249003,0.35787138
181370553,0.2470941,0.35787138
181870528,0.25122046,0.35787138
182370979,0.24856657,0.35787138
182870505,0.24953514,0.35787138
183370504,0.24804205,0.35787138
183870505,0.2510156,0.35787138
184370504,0.2476238,0.35787138
184870535,0.2501365,0.35787138
185370504,0.25139445,0.35787138
185870504,0.2488398,0.35787138
186370519,0.24956667,0.35787138
186870518,0.24935788,0.35787138
187370536,0.24945569,0.35787138
187870519,0.24900568,0.35787138
188370504,0.24901795,0.35787138
