timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
65959590,65771504,0.0,0.0,1.0,1.0,3.7631447,2.833054,51.583496,0.0
65969196,65781360,0.0,0.0,1.0,1.0,3.7631447,2.833054,51.583496,0.0
66954780,66766956,-0.5167098,-0.43721536,0.01502327,0.08670229,9.056475,1.9808711,0.092353605,0.0
67960101,67772262,-0.57751167,-0.47306976,0.016317317,0.07789839,-0.57766914,2.1045065,0.09231671,0.0
68955610,68767711,-0.6053181,-0.5465878,0.018163584,0.072882764,0.36416435,2.1132126,0.09170972,0.0
69950983,69763161,-0.62311614,-0.60566217,0.020302016,0.07047178,4.092905,2.1088886,0.09181986,0.0
70956342,70768460,-0.625155,-0.63189167,0.022618562,0.067211635,-1.7193522,2.1052394,0.12067044,0.0
71961587,71773760,-0.61702895,-0.5906562,0.025263764,0.06384783,9.41812,2.0008674,0.09954843,0.0
72957011,72769202,-0.6184479,-0.58300114,0.028189192,0.061505172,2.0099044,2.1038008,0.09540356,0.0
73952504,73764643,-0.61591464,-0.59749776,0.03131013,0.06078932,1.062686,2.1053345,0.09403682,0.0
74957755,74769938,-0.6195265,-0.6516217,0.03446775,0.058771864,0.6597171,2.116242,0.09269128,0.0
75963040,75775231,-0.61230105,-0.6633018,0.037170444,0.05857782,0.4871397,2.124813,0.09195619,0.0
76958675,76770668,-0.60121226,-0.6774428,0.039458625,0.061023504,1.4743681,2.132142,0.09174305,0.0
77953933,77766103,-0.5787215,-0.67168665,0.041419957,0.06428574,2.170425,2.1402798,0.09179654,0.0
78959325,78771392,-0.5841161,-0.6306471,0.0435091,0.06731604,2.9216003,2.1464705,0.091756664,0.0
79954686,79766824,-0.57961345,-0.6241895,0.04542884,0.06995496,1.220675,2.1513507,0.09145267,0.0
80960189,80772111,-0.5687495,-0.62912375,0.047365874,0.072189875,1.2823067,2.1487684,0.09126404,0.0
81955411,81767540,-0.55656755,-0.64502287,0.049900617,0.07403765,0.90929794,2.1471028,0.09129537,0.0
82960628,82772826,-0.54414004,-0.6622537,0.052907206,0.07537354,-0.28654528,2.148244,0.09138648,0.0
83956058,83768252,-0.53819454,-0.6697572,0.056130804,0.07512952,-0.5480242,2.1518362,0.09184246,0.0
84961396,84773534,-0.5417694,-0.65590155,0.05974451,0.074857965,1.7681677,2.154457,0.092062175,0.0
85956956,85768958,-0.5532584,-0.6479733,0.062323965,0.07644305,1.9206443,2.1619172,0.09149591,0.0
86962051,86774238,-0.56999475,-0.6451805,0.06265349,0.0798057,1.060574,2.1598895,0.09132985,0.0
87957506,87769661,-0.56838053,-0.65586054,0.061535075,0.08315787,2.7402453,2.1534019,0.09152171,0.0
88952897,88765083,-0.54782706,-0.6471776,0.06077819,0.0846248,-0.59483385,2.1435869,0.091602094,0.0
89958165,89770359,-0.51636636,-0.6187944,0.061166428,0.08220123,-0.3773923,2.1371644,0.09195559,0.0
90953610,90765779,-0.47540644,-0.52139306,0.0639521,0.07871281,2.1258063,2.1385837,0.09201686,0.0
91958909,91771053,-0.46594554,-0.43694258,0.06776324,0.07550223,1.5916476,2.143124,0.09195384,0.0
92954266,92766470,-0.47762686,-0.36731136,0.07176399,0.07193132,4.0244327,2.1495197,0.09169729,0.0
93959740,93771742,-0.48862958,-0.33578452,0.0758676,0.07026907,3.4185572,2.1552668,0.09161242,0.0
94955218,94767157,-0.49781412,-0.28726158,0.07985715,0.06935032,10.933241,2.0465636,0.09148889,0.0
95960605,95772427,-0.5654347,-0.20170973,0.08223357,0.06949232,1.0955563,2.160835,0.09146184,0.0
96955714,96767840,-0.66382474,-0.14351636,0.08200695,0.07208175,-0.38934755,2.1575692,0.091647275,0.0
97951134,97763252,-0.8046609,-0.12909907,0.07864861,0.07607251,0.5134077,2.1540227,0.091952436,0.0
98956414,98768519,-1.0221218,-0.1998177,0.07265619,0.07906171,2.6086488,2.15318,0.09224691,0.0
99961581,99773785,-1.1510637,-0.27126807,0.069899514,0.081619024,2.2239423,2.1589022,0.09196842,0.0
100957014,100769194,-1.240634,-0.30913332,0.06802732,0.08514414,0.9112525,2.1667323,0.09179496,0.0
101952439,101764601,-1.3367246,-0.33014837,0.06410942,0.08918452,-0.026146412,2.1702542,0.09165513,0.0
102957661,102769863,-1.3655099,-0.33485076,0.06251568,0.09310723,0.70058584,2.1741474,0.09162311,0.0
103963033,103775123,-1.4023954,-0.34411496,0.06045007,0.09659741,0.63439846,2.176476,0.09200504,0.0
104958544,104770527,-1.4451127,-0.36537555,0.059302703,0.09882974,0.3647766,2.176369,0.09182583,0.0
105953728,105765930,-1.4883487,-0.4024856,0.059568666,0.09978801,0.53858423,2.1744282,0.09161944,0.0
106959103,106771187,-1.508406,-0.43790445,0.060971413,0.09798011,0.20358181,2.1685016,0.09182425,0.0
107954575,107766588,-1.5345576,-0.5259851,0.064103276,0.09335688,0.48574543,2.1571395,0.09205161,0.0
108959639,108771844,-1.5338626,-0.6200722,0.06779639,0.08667961,-0.33510923,2.1483612,0.09186428,0.0
109955156,109767243,-1.5057943,-0.7332198,0.07042112,0.07878748,1.4993706,2.145792,0.09231128,0.0
110960294,110772496,-1.4531287,-0.8458282,0.07201243,0.074704655,0.30443478,2.1493804,0.09208788,0.0
111955735,111767892,-1.414611,-0.90223974,0.07448553,0.0718773,0.21918488,2.158606,0.09174872,0.0
112961172,112773143,-1.4046094,-0.9782471,0.0782244,0.06774593,0.22479296,2.1644096,0.091797136,0.0
113956367,113768536,-1.401337,-0.9847464,0.081674024,0.065412045,2.4269352,2.1666214,0.09173685,0.0
114952013,114763929,-1.404826,-1.0137428,0.08551086,0.06355303,2.1215425,2.167848,0.09164686,0.0
115956999,115769176,-1.3984143,-1.0366603,0.08894372,0.061252724,3.321749,2.16466,0.091483444,0.0
116952465,116764567,-1.3798093,-1.0611846,0.090084106,0.06086311,2.6078577,2.1562846,0.091663055,0.0
117957611,117769813,-1.3336331,-1.0893087,0.087862805,0.06249198,0.5371547,2.1514413,0.09197312,0.0
118953027,118765203,-1.273604,-1.1024138,0.08124775,0.06591933,-0.2767701,2.1503553,0.092022225,0.0
119958240,119770447,-1.2483385,-1.1005336,0.076637715,0.07006771,1.124042,2.1544974,0.09179089,0.0
120953637,120765834,-1.2157066,-1.0928032,0.07291417,0.074120775,2.215252,2.159512,0.09183286,0.0
121958914,121771076,-1.1943593,-1.0811093,0.069038235,0.078107424,0.99406624,2.1643517,0.09174552,0.0
122954271,122766462,-1.1548333,-1.077149,0.06692955,0.08186898,0.8571453,2.1676383,0.091595724,0.0
123959540,123771702,-1.1270126,-1.0702921,0.065256536,0.08548707,2.678144,2.1694586,0.091413215,0.0
124955130,124767087,-1.0935565,-1.0554646,0.0632715,0.08857629,1.2989035,2.170963,0.091463014,0.0
125960156,125772325,-1.053119,-1.0316075,0.06242838,0.090674855,2.1204715,2.1697857,0.091747165,0.0
126955554,126767709,-1.009005,-0.9851358,0.062512435,0.090957806,1.2258534,2.167882,0.091642626,0.0
127960735,127772946,-0.9798663,-0.93062526,0.063550845,0.08962321,2.8869143,2.1682246,0.09154339,0.0
128956121,128768327,-0.964092,-0.89968216,0.065482534,0.088871576,2.0492268,2.1709545,0.09138118,0.0
129951906,129763708,-0.9522624,-0.8674353,0.06771552,0.08749367,3.1883607,2.168543,0.0917023,0.0
130957001,130768943,-0.94407976,-0.8030426,0.07063974,0.0831884,1.3259387,2.1647353,0.09173816,0.0
131962078,131774177,-0.9471471,-0.73170024,0.07385039,0.07926916,1.6843424,2.1605916,0.09157936,0.0
132957410,132769555,-0.96615505,-0.6503804,0.07672765,0.075203046,1.0337868,2.1599808,0.091802046,0.0
133953193,133764933,-1.0140935,-0.5285192,0.078817494,0.07089577,2.4497972,2.1598318,0.091864176,0.0
134957990,134770167,-1.0676432,-0.44328249,0.080205,0.068602726,1.6114402,2.1589723,0.091644205,0.0
135953570,135765541,-1.1356667,-0.36584264,0.08023728,0.06753064,1.1457353,2.1580124,0.09166908,0.0
136958593,136770772,-1.234236,-0.29680112,0.0779778,0.067761645,0.38278913,2.157897,0.091902964,0.0
137954210,137766147,-1.3439164,-0.2511867,0.07447883,0.069440514,1.2674208,2.1582406,0.09199069,0.0
138959198,138771377,-1.4447646,-0.22737163,0.07110419,0.07201471,-0.104531765,2.1593971,0.09154865,0.0
139954540,139766750,-1.5314251,-0.22174367,0.06750557,0.07477675,1.1579866,2.162541,0.09162082,0.0
140959812,140771979,-1.6013241,-0.22181559,0.06444161,0.077592485,2.2085776,2.1634088,0.09185901,0.0
141955157,141767351,-1.674141,-0.23934533,0.06197548,0.07990013,0.9425731,2.1626387,0.091566615,0.0
142960372,142772578,-1.7722278,-0.28988627,0.059742045,0.080653735,0.22335911,2.1612782,0.091441266,0.0
143955761,143767949,-1.8355979,-0.34602103,0.05950499,0.080717444,2.2737117,2.161846,0.09154262,0.0
144961052,144773175,-1.8931074,-0.40345109,0.059524063,0.08001677,1.9475923,2.1639302,0.09153462,0.0
145956368,145768545,-1.9289958,-0.4475358,0.06009696,0.07980922,1.238719,2.1655712,0.09160851,0.0
146951759,146763915,-1.9560369,-0.48664042,0.061237454,0.07898514,1.2535954,2.1651635,0.091421835,0.0
147957115,147769139,-1.9955072,-0.5654603,0.0630223,0.07693719,0.0069026947,2.164763,0.09130196,0.0
148962637,148774363,-2.0148633,-0.6336155,0.06530639,0.07507294,5.7130613,2.164104,0.091525376,0.0
149957544,149769730,-2.0254695,-0.6700952,0.067873046,0.07236006,1.9980187,2.161982,0.09163992,0.0
150953040,150765098,-2.0298257,-0.7276079,0.070484065,0.06865305,1.3406057,2.160621,0.09152215,0.0
151958144,151770320,-2.0185082,-0.77224964,0.072960384,0.06605664,1.2926183,2.1612883,0.091380805,0.0
152953472,152765686,-2.0152447,-0.8227276,0.07525196,0.06376238,0.6820469,2.162677,0.091298856,0.0
153958710,153770907,-1.9964225,-0.8771961,0.077603035,0.061471388,1.4523573,2.1660655,0.09143207,0.0
154954056,154766272,-1.9821906,-0.91324705,0.08002973,0.05954183,-1.1144977,2.167544,0.09148242,0.0
155959315,155771492,-1.9690759,-0.94562644,0.08221159,0.0579618,0.4814186,2.1661417,0.091328,0.0
156954656,156766857,-1.9467143,-0.9811657,0.08360673,0.056268916,2.176846,2.1651833,0.09131013,0.0
157959869,157772076,-1.9112669,-1.0244645,0.08459429,0.05556986,0.83076286,2.1644216,0.09154242,0.0
158955248,158767439,-1.8760306,-1.0495245,0.084430724,0.055226285,-0.6913705,2.161689,0.09158193,0.0
159960480,159772657,-1.8233647,-1.0895798,0.083215564,0.055254187,0.8927641,2.1617296,0.091434084,0.0
160955822,160768020,-1.7895591,-1.1113816,0.082678966,0.055856388,0.7178612,2.164872,0.09143835,0.0
161961055,161773237,-1.7576405,-1.135145,0.08213085,0.056473263,2.1844974,2.1642654,0.091318704,0.0
162956418,162768599,-1.7416434,-1.145396,0.08166604,0.057096057,2.6665087,2.1688478,0.09131304,0.0
163961726,163773815,-1.7337056,-1.1434324,0.08139653,0.058097232,-0.48187447,2.1693072,0.09137615,0.0
164956993,164769175,-1.7092178,-1.150496,0.080350935,0.059420027,9.2206745,2.0454283,0.09138604,0.0
165952681,165764535,-1.657922,-1.1660975,0.07811578,0.061109018,2.8367972,2.1687064,0.09141663,0.0
166957572,166769750,-1.621102,-1.177964,0.07647435,0.0632097,0.73936987,2.1688268,0.09149499,0.0
167953161,167765109,-1.6028575,-1.1738967,0.07398028,0.065568425,-0.3762102,2.1657467,0.09141729,0.0
168958107,168770322,-1.574263,-1.1676,0.07038083,0.0679607,0.03831339,2.1637719,0.09131126,0.0
169953517,169765680,-1.5388713,-1.1576252,0.06764428,0.07029778,2.1467595,2.1635218,0.091443814,0.0
170958728,170770893,-1.5002495,-1.145387,0.06534369,0.0725733,0.5869856,2.1627991,0.09140206,0.0
171954046,171766251,-1.4425054,-1.1221575,0.062261574,0.074466005,1.4567904,2.1605585,0.09161916,0.0
172959274,172771463,-1.4058356,-1.0981861,0.060374185,0.075961955,1.2347274,2.1589165,0.09130102,0.0
173954880,173766819,-1.3632001,-1.0698837,0.059067294,0.07723915,2.0719337,2.1599486,0.09137655,0.0
