timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
39649618,0,31.1855956,117.19754479999999,34.543,32.348,1768552148599698,10813493,0.069000006,0.112302504,0.48200002,0.77900004,0.51,0.78999996,103,5,0.583,0.535,0.23,0.18100001,0.119889975,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
40648664,0,31.1855965,117.1975452,34.521,32.326,1768552149599698,10813493,0.069000006,0.2718139,0.47400004,0.76500005,0.51,0.78999996,96,8,0.008,-0.006,0.006,-0.0050000004,3.7443142,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
41649618,0,31.185596099999998,117.1975454,34.578,32.383,1768552150599697,10813493,0.053000003,0.4668965,0.46400002,0.748,0.51,0.78999996,89,4,0.048,0.015000001,-0.046000004,0.004,4.9591784,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
42647620,0,31.185596,117.1975459,34.544000000000004,32.348,1768552151599697,10813493,0.075,0.46691865,0.455,0.734,0.51,0.78999996,83,14,0.049000002,0.046000004,-0.018000001,-0.029000001,4.9591784,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
43647735,0,31.185596,117.1975465,34.505,32.31,1768552152599697,10813493,0.055000003,0.41042113,0.448,0.721,0.51,0.78999996,77,3,0.063,0.032,0.055000003,0.015000001,5.2683563,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
44649619,0,31.185595799999998,117.1975468,34.495,32.3,1768552153599697,10813493,0.07700001,0.4104463,0.441,0.71000004,0.51,0.78999996,77,3,0.021000002,0.011000001,-0.018000001,-0.011000001,5.2683563,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
45652616,0,31.185595799999998,117.19754669999999,34.516,32.321,1768552154599697,10813493,0.071,0.4104723,0.43500003,0.69900006,0.51,0.78999996,72,7,0.025,-0.017,-0.018000001,-0.012,5.2683563,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
46649618,0,31.1855957,117.1975466,34.579,32.384,1768552155599697,10813493,0.074,0.4104981,0.42900002,0.688,0.51,0.78999996,77,3,0.035,0.0050000004,-0.035,-0.046000004,5.2683563,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
47648644,0,31.1855957,117.19754619999999,34.628,32.433,1768552156599697,10813493,0.065000005,0.41051975,0.42200002,0.67600006,0.51,0.78999996,88,4,0.032,0.006,-0.031000001,-0.034,5.2683563,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
48649617,0,31.1855956,117.1975463,34.643,32.448,1768552157599697,10813493,0.067,0.4105402,0.416,0.666,0.53,0.79999995,95,5,0.019000001,0.002,-0.018000001,0.041,5.2683563,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
49650617,0,31.1855957,117.19754599999999,34.668,32.473,1768552158599697,10813493,0.062000003,0.41055673,0.41000003,0.656,0.51,0.78999996,95,4,0.032,-0.031000001,0.008,-0.037,5.2683563,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
50668630,0,31.1855953,117.1975465,34.676,32.481,1768552159599697,10813493,0.054,0.3651077,0.404,0.647,0.51,0.78999996,95,4,0.085,-0.058000002,0.062000003,0.048,3.9140697,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
51654617,0,31.185594499999997,117.19754719999999,34.651,32.456,1768552160599697,10813493,0.042000003,0.2788331,0.39900002,0.637,0.51,0.78999996,95,5,0.061000004,0.021000002,0.057000004,-0.041,3.265757,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
52654095,0,31.1855941,117.1975478,34.653,32.458,1768552161599697,10813493,0.072000004,0.27887496,0.39400002,0.628,0.51,0.78999996,95,5,0.033,0.015000001,0.029000001,0.086,3.265757,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
53649618,0,31.1855941,117.197548,34.659,32.464,1768552162599697,10813493,0.039,0.2789071,0.388,0.62,0.51,0.78999996,94,4,0.017,0.016,0.0050000004,-0.009000001,3.265757,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
54649618,0,31.1855941,117.19754839999999,34.658,32.463,1768552163599697,10813493,0.045,0.27894443,0.384,0.61200005,0.51,0.78999996,94,7,0.048,-0.036000002,-0.032,0.033,3.265757,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
55647617,0,31.185594199999997,117.19754859999999,34.662,32.467,1768552164599697,10813493,0.044000003,0.2789696,0.379,0.605,0.51,0.78999996,94,11,0.012,-0.001,-0.011000001,-0.004,3.265757,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
56647687,0,31.185594299999998,117.19754879999999,34.662,32.467,1768552165599697,10813493,0.068,0.2789963,0.37500003,0.597,0.51,0.78999996,94,5,0.017,0.012,0.012,0.031000001,3.265757,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
57648621,0,31.1855944,117.19754909999999,34.669000000000004,32.473,1768552166599697,10813493,0.068,0.27902228,0.37,0.59000003,0.51,0.78999996,94,5,0.011000001,-0.0050000004,-0.010000001,-0.053000003,3.265757,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
58651623,0,31.1855944,117.1975495,34.661,32.466,1768552167599697,10813493,0.066,0.27904758,0.36600003,0.582,0.51,0.78999996,94,5,0.007,0.007,0.0,0.022000002,3.265757,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
59652642,0,31.1855944,117.1975499,34.651,32.456,1768552168599697,10813493,0.066,0.27907446,0.36100003,0.57500005,0.51,0.78999996,94,5,0.019000001,0.009000001,-0.017,0.059000004,3.265757,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
60653623,0,31.1855944,117.1975502,34.632,32.437,1768552169599697,10813493,0.043,0.27910066,0.35700002,0.568,0.51,0.78999996,94,5,0.010000001,0.009000001,-0.006,-0.004,3.265757,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
61651617,0,31.1855944,117.19755049999999,34.626,32.431,1768552170599696,10813493,0.037,0.15069294,0.35300002,0.56200004,0.51,0.78999996,94,5,0.24100001,0.163,-0.178,0.026,4.9593725,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
62652620,0,31.1855968,117.19754909999999,34.537,32.342,1768552171599696,10813493,0.078,0.39822876,0.35000002,0.55600005,0.51,0.78999996,94,5,0.09,-0.089,-0.018000001,0.264,4.8430014,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
63653163,0,31.1855971,117.19754909999999,34.499,32.304,1768552172599696,10813493,0.075,0.1627057,0.347,0.551,0.51,0.78999996,94,8,0.30800003,-0.20600002,-0.22900002,-0.223,4.8368044,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
64650766,0,31.1855977,117.197549,34.504,32.309,1768552173599696,10813493,0.059000004,0.20510934,0.344,0.54700005,0.51,0.78999996,94,7,0.238,0.23700002,-0.025,0.061000004,5.6686187,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
65648767,0,31.185593599999997,117.19755149999999,34.524,32.329,1768552174599696,10813493,0.07700001,0.08435106,0.34100002,0.54200006,0.51,0.78999996,95,9,0.81700003,-0.813,-0.07700001,-0.2,3.1435356,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
66647617,0,31.1856078,117.1975384,34.926,32.731,1768552175599696,10813493,0.238,0.025088932,0.34100002,0.54300004,0.51,0.78999996,101,7,5.558,4.531,-3.2180002,-0.78800005,5.6368136,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
67647620,0,31.18564,117.19750119999999,35.864,33.669000000000004,1768552176599696,10813493,0.20400001,0.030383738,0.354,0.565,0.51,0.78999996,101,4,5.195,3.2600002,-4.045,-0.499,5.411336,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
68649619,0,31.1856698,117.19745569999999,35.53,33.334,1768552177599696,10813493,0.18200001,0.027857898,0.36200002,0.578,0.51,0.78999996,101,4,5.518,2.9840002,-4.642,0.656,5.2926316,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
69650618,0,31.1857017,117.19740469999999,35.596000000000004,33.4,1768552178599696,10813493,0.20300001,0.024330063,0.37300003,0.595,0.51,0.78999996,100,5,6.281,4.0740004,-4.78,0.63500005,5.4065423,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
70651102,0,31.185738599999997,117.1973632,36.291000000000004,34.095,1768552179599696,10813493,0.18100001,0.025469065,0.381,0.61,0.51,0.78999996,100,6,5.8580003,4.671,-3.535,-0.24700001,5.6218653,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
71647621,0,31.185781199999997,117.1973357,36.801,34.605000000000004,1768552180599696,10813493,0.18300001,0.030686552,0.38900003,0.632,0.52,0.84,99,6,5.5070004,5.149,-1.955,0.42100003,5.8949556,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
72649618,0,31.185827399999997,117.1973194,37.303,35.107,1768552181599696,10813493,0.216,0.03556335,0.39900002,0.65500003,0.52,0.84,99,9,5.584,5.4620004,-1.161,0.307,6.041686,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
73648621,0,31.1858775,117.19731139999999,37.844,35.648,1768552182599696,10813493,0.209,0.035936676,0.41200003,0.67800003,0.51,0.78999996,99,5,5.4810004,5.4700003,-0.34100002,-0.73600006,6.2178035,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
74649619,0,31.185925299999997,117.1973172,38.555,36.359,1768552183599696,10813493,0.22700001,0.037032045,0.423,0.69600004,0.51,0.78999996,99,4,4.7460003,4.428,1.7070001,-1.457,0.30439326,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
75648620,0,31.185962399999998,117.1973482,39.063,36.868,1768552184599696,10813493,0.19900002,0.028358283,0.43100002,0.71000004,0.51,0.78999996,99,5,5.4690003,3.683,4.044,-1.207,0.7981661,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
76646621,0,31.185989799999998,117.1973981,39.534,37.339,1768552185599696,10813493,0.20500001,0.02577415,0.43600002,0.721,0.51,0.78999996,99,5,6.2300005,2.904,5.511,-0.39800003,1.0839655,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
77644617,0,31.1860102,117.19745739999999,40.229,38.033,1768552186599696,10813493,0.20300001,0.024994684,0.439,0.72700006,0.51,0.78999996,99,5,6.3910003,1.9710001,6.0790005,0.10300001,1.2485745,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
