timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
39428939,39428380,45,nan,0,6510,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
39938427,39937869,45,nan,0,6595,0,1596,1416,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
40426344,40425785,45,nan,0,6677,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
40933964,40933404,45,nan,0,6762,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
41444018,41443459,45,nan,0,6848,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
41926943,41926385,45,nan,0,6929,0,1575,1497,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
42434722,42434162,45,nan,0,7014,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
42944562,42943994,45,nan,0,7099,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
43432275,43431716,45,nan,0,7181,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
43917995,43917437,45,nan,0,7262,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
44447423,44446864,45,nan,0,7351,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
44935305,44934739,45,nan,0,7433,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
45442871,45442311,45,nan,0,7518,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
45931123,45930565,45,nan,0,7600,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
46436283,46435725,45,nan,0,7684,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
46926275,46925701,45,nan,0,7766,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
47433827,47433268,45,nan,0,7851,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
47941372,47940812,45,nan,0,7936,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
48431799,48431222,45,nan,0,8019,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
48944715,48944125,45,nan,0,8105,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
49429566,49429007,45,nan,0,8186,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
49937145,49936586,45,nan,0,8271,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
50427916,50427327,45,nan,0,8353,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
50937547,50936985,45,nan,0,8438,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
51447792,51447233,45,nan,0,8524,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
51936008,51935449,45,nan,0,8606,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
52445558,52444977,45,nan,0,8691,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
52936271,52935492,45,nan,0,8773,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
53445896,53445337,45,nan,0,8859,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
53933735,53933165,45,nan,0,8941,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
54444505,54443947,45,nan,0,9026,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
54936667,54936109,45,nan,0,9109,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
55426913,55426353,45,nan,0,9191,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
55934469,55933910,45,nan,0,9276,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
56444731,56444133,45,nan,0,9361,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
56933009,56932432,45,nan,0,9443,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
57445312,57444754,45,nan,0,9529,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
57932902,57932343,45,nan,0,9611,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
58442923,58442347,45,nan,0,9696,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
58930673,58930115,45,nan,0,9778,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
59441010,59440452,45,nan,0,9863,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
59929300,59928683,45,nan,0,9945,0,1575,1495,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
60438641,60438081,45,nan,0,10031,0,1575,1496,1094,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
60926592,60926024,45,nan,0,10112,0,1575,1495,1177,1501,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
61436909,61436350,45,nan,0,10198,0,1575,1495,1208,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
61946609,61946050,45,nan,0,10283,0,1575,1495,1297,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
62434478,62433915,45,nan,0,10365,0,1574,1495,1344,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
62944933,62944374,45,nan,0,10450,0,1562,1426,1364,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
63429985,63429426,45,nan,0,10532,0,1574,1495,1433,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
63942498,63941939,45,nan,0,10618,0,1574,1495,1478,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
64433343,64432776,45,nan,0,10700,0,1574,1495,1495,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
64942996,64942437,45,nan,0,10785,0,1574,1495,1518,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
65425804,65425246,45,nan,0,10866,0,1574,1495,1552,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
65935958,65935399,45,nan,0,10952,0,1574,1495,1574,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
66424315,66423756,45,nan,0,11033,0,1574,1495,1608,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
66933749,66933190,45,nan,0,11119,0,1574,1495,1636,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
67446270,67445710,45,nan,0,11205,0,1574,1495,1658,1503,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
67934111,67933552,45,nan,0,11286,0,1573,1497,1688,1502,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
68446721,68446161,45,nan,0,11372,0,1378,1495,1700,1502,1927,1094,1927,1927,1510,1094,1510,1094,1510,1094,1510,1510,998,998,18,0,0,4,-1
