timestamp,altitude_sp,altitude_reference,altitude_time_constant,height_rate_reference,height_rate_direct,height_rate_setpoint,height_rate,equivalent_airspeed_sp,true_airspeed_sp,true_airspeed_filtered,true_airspeed_derivative_sp,true_airspeed_derivative,true_airspeed_derivative_raw,total_energy_rate_sp,total_energy_rate,total_energy_balance_rate_sp,total_energy_balance_rate,throttle_integ,pitch_integ,throttle_sp,pitch_sp_rad,throttle_trim,underspeed_ratio,fast_descend_ratio
100365793,56.22293,56.228207,10.0,0.28034446,nan,0.04205167,0.28034446,6.503839,6.6907015,6.670743,0.0,0.0,0.0,0.412386,2.74924,0.61857903,4.12386,0.0,0.0,0.6093947,0.0014183767,0.6172252,0.0,0.0
100385422,56.22293,56.233364,10.0,0.24309444,nan,0.036686566,0.14911136,6.523539,6.7109675,6.670743,0.008044911,0.0,0.0,0.41410717,2.6890516,0.5126639,2.1934242,-1.1220445e-05,-2.521103e-05,0.6098912,0.003957657,0.6172252,0.0,0.0
100562908,69.525116,56.29354,10.0,0.5112445,nan,0.073374756,1.0119061,6.701024,6.8937283,6.8140645,0.015932752,0.13363057,0.0,0.832108,4.489608,1.0244228,14.429831,-0.00013274024,-0.0011989637,0.609286,-0.015960144,0.61724496,0.0,0.0
100759933,69.525116,56.43031,10.0,0.8,nan,0.12487404,0.22884703,6.898048,7.0964546,6.6918616,0.0809186,-0.0025398652,0.0,1.801163,3.9131153,1.5497764,3.3748322,-0.00028366805,-0.0017647295,0.62946904,0.01767943,0.6172703,0.0,0.0
100966957,69.525116,56.59593,10.0,0.8,nan,0.13164207,-0.076904714,7.0,7.2013483,6.691482,0.10197325,0.006190276,0.0,2.026556,4.3091545,1.5692791,-1.1519775,-0.00041364194,-0.002827377,0.64780366,0.01912887,0.6173477,0.0,0.0
101164005,69.525116,56.753574,10.0,0.8,nan,0.14783928,0.63904154,7.0,7.2013483,6.644848,0.11130009,-0.044718552,0.0,2.2541704,3.1604888,1.7739568,9.548859,-0.00046491067,-0.0027781907,0.66353226,0.0065478827,0.61735326,0.0,0.0
101361352,69.525116,56.911438,10.0,0.8,nan,0.1652404,-0.35332724,7.0,7.201275,6.3452516,0.17120467,-0.3405973,0.0,2.8549447,0.8929323,1.8142364,-4.1168475,-0.00045909462,-0.0022668447,0.68009543,0.041186273,0.6173611,0.0,0.0
101558232,69.525116,57.06896,10.0,0.8,nan,0.17810318,-0.43110996,7.0,7.201293,5.6269364,0.3148713,-0.9414401,0.0,4.015033,-0.6833067,1.4861531,-3.692905,-0.00029877922,-0.0026633844,0.70224684,0.031574488,0.61734533,0.0,0.0
101765211,69.525116,57.23454,10.0,0.8,nan,0.20280106,-0.0674619,7.0,7.202686,5.609993,0.31853858,-0.6836012,0.0,4.2867756,-3.670287,1.836032,0.9251361,7.661419e-05,-0.001710992,0.72553205,0.034145735,0.61735487,0.0,0.0
101962300,69.525116,57.392212,10.0,0.8,nan,0.23049538,-0.14498745,6.9999995,7.202491,5.8345537,0.27358744,-0.2970418,0.0,4.2341294,-5.5202017,2.4053257,-1.2662085,0.000526571,5.0858827e-05,0.7477046,0.058084823,0.61735165,0.0,0.0
102159440,69.525116,57.54993,10.0,0.8,nan,0.24874261,-0.624169,7.0,7.2022886,5.640131,0.31243154,-0.42886215,0.0,4.697303,-4.6185656,2.5338864,-7.972091,0.0009649242,0.0005929666,0.7698829,0.074896425,0.6173469,0.0,0.0
102366407,69.525116,57.715504,10.0,0.8,nan,0.26787406,-0.40448382,7.000001,7.2022977,5.479814,0.34449673,-0.4538237,0.0,5.1227064,-3.7327724,2.6998367,-4.7065125,0.0014431388,0.00075889943,0.7931666,0.058823153,0.6173406,0.0,0.0
102563493,69.525116,57.873173,10.0,0.8,nan,0.28991348,0.1888397,7.0,7.2024913,5.7279706,0.29490414,-0.076884665,0.0,5.000277,-3.450965,3.2025979,2.998024,0.0019046279,0.0016474451,0.8060948,0.05920766,0.61733663,0.0,0.0
102760853,69.525116,58.031067,10.0,0.8,nan,0.31205818,0.7242666,7.0000005,7.2021503,5.9680123,0.2468276,0.16147186,0.0,4.8669376,-2.3279216,3.7015235,10.172111,0.002303856,0.0027136127,0.7913758,0.06708914,0.61733973,0.0,0.0
102957710,69.525116,58.188557,10.0,0.8,nan,0.3234195,0.13683829,7.0,7.2022324,5.992562,0.2419341,0.13658313,0.0,4.9504795,0.1055491,3.8862603,1.6036465,0.0025672948,0.0025713467,0.7738886,0.074527636,0.61735487,0.0,0.0
103164735,69.525116,58.35418,10.0,0.8,nan,0.3294082,0.06415389,7.0,7.2023344,6.305707,0.17932549,0.40518883,0.0,4.564844,3.0274298,4.1998053,-0.33379892,0.0027060364,0.0018534199,0.752349,0.075417355,0.6173477,0.0,0.0
103361788,69.525116,58.51182,10.0,0.8,nan,0.33394426,0.95096076,7.0000005,7.202446,5.9760103,0.24528714,-0.02155355,0.0,5.068512,5.3358073,4.028978,14.053012,0.0027467324,0.0007233276,0.7383233,0.04367967,0.61734533,0.0,0.0
103558907,69.525116,58.669518,10.0,0.8,nan,0.34348366,1.0224303,7.0,7.202657,6.2379093,0.19294958,0.24165165,0.0,4.784462,5.4645877,4.357761,14.286223,0.0027379096,0.00031989615,0.729695,0.05199533,0.6173786,0.0,0.0
103766070,69.525116,58.835255,10.0,0.8,nan,0.35093948,0.3363556,7.0000005,7.202446,6.5858545,0.12331829,0.50761634,0.0,4.356516,6.174987,4.7182145,3.276239,0.0026489208,5.031085e-05,0.7096568,0.07645346,0.6173754,0.0,0.0
103963081,69.525116,58.992863,10.0,0.8,nan,0.35067782,0.4206079,7.0,7.20263,6.390034,0.16251917,0.16887027,0.0,4.6265125,8.190938,4.5731792,5.6475883,0.0024887405,-0.0011543891,0.70044994,0.06662944,0.61735564,0.0,0.0
104160081,69.525116,59.15046,10.0,0.8,nan,0.35762092,0.981363,7.0,7.202814,6.4510827,0.15034628,0.20035346,0.0,4.602225,7.826713,4.719137,13.789577,0.0023507555,-0.0017653496,0.7051978,0.051323254,0.6173722,0.0,0.0
104367083,69.525116,59.316063,10.0,0.8,nan,0.36972305,0.46921033,7.0,7.202639,6.1693597,0.20665589,-0.14458115,0.0,5.1239395,5.7103777,4.694383,7.3480587,0.0022434213,-0.0015018879,0.72121304,0.07375711,0.6173889,0.0,0.0
104564179,69.525116,59.473732,10.0,0.8,nan,0.3783748,-0.37315875,7.0000005,7.202713,5.766896,0.28716347,-0.4739223,0.0,5.7969317,3.6423786,4.531706,-4.122626,0.0022631593,-0.0018069367,0.7433861,0.09394853,0.617388,0.0,0.0
104761269,69.525116,59.6314,10.0,0.8,nan,0.39218324,-0.053390738,7.0,7.2027774,5.4827633,0.3440028,-0.6096023,0.0,6.3504887,1.4893466,4.530118,0.88577604,0.0024613668,-0.0016591786,0.7655586,0.08621774,0.61736596,0.0,0.0
104958593,69.525116,59.78926,10.0,0.8,nan,0.4122245,0.44310036,6.999999,7.202804,4.655909,0.509379,-1.3582883,0.0,7.7527895,-0.96795,4.2293334,9.680029,0.0028027222,-0.0006168599,0.7877578,0.08148623,0.6173769,0.0,0.0
105165534,69.525116,59.95482,10.0,0.8,nan,0.43268502,0.13953409,7.000001,7.202649,4.298725,0.5807848,-1.2734424,0.0,8.477905,-4.008125,4.2731915,4.7896323,0.00338432,0.00036517796,0.8110386,0.109228194,0.6173738,0.0,0.0
