timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
39564950,2490378,2490378,0,0,0,0,0,0,0,0,405.85757,405.85757,8117.1523,8117.1523,0.34544998,0.043299686,8.195903e-09,-0.7727959,-1.0099918,-11.2064085,-0.02840269,0.66601735,0.16031727,0.12537351,0.2575858,0.04396903,0.0012060622,0.026615947,0.0036122745,26.74905,26.74905
40599785,2490378,2490378,0,0,0,0,0,0,0,0,405.85742,405.85742,8117.1494,8117.1494,0.18996674,0.019229295,1.5173617e-09,2.775764,-1.1502357,-9.593527,-0.21468747,-0.122868955,-0.15655142,0.0072919684,0.03553406,0.009238983,0.00037852378,0.0037874086,0.00011069303,26.790388,26.790388
41531190,2490378,2490378,0,0,0,0,0,0,0,0,405.8573,405.8573,8117.146,8117.146,0.101508394,0.009249436,2.6483868e-10,2.32775,0.20221694,-9.556772,0.010648419,-0.08344975,-0.026994351,0.008670678,0.0061229863,0.0027120244,0.00019784646,0.0001506506,3.5370118e-05,26.808432,26.808432
42566043,2490378,2490378,0,0,0,0,0,0,0,0,405.85715,405.85715,8117.143,8117.143,0.07981531,0.0060839877,1.11348375e-10,2.2706945,0.43630594,-9.399237,0.03138203,-0.027151639,0.032720454,0.010369753,0.009906696,0.004219583,0.000283117,3.995651e-06,0.00039689173,26.856522,26.856522
43600884,2490378,2490378,0,0,0,0,0,0,0,0,405.857,405.857,8117.1396,8117.1396,0.10545264,0.0061280183,1.0014295e-10,1.9529935,-0.74909115,-9.625798,0.031170048,-0.012466087,0.04761406,0.0016215777,0.0055364394,0.0017408585,9.858275e-06,8.386033e-05,0.00019877331,26.882763,26.882763
44532260,2490378,2490378,0,0,0,0,0,0,0,0,405.8568,405.8568,8117.1367,8117.1367,0.06162591,0.0048937923,2.7403868e-10,2.0527692,-0.883194,-9.3807955,0.013167945,0.033900067,-0.07187979,0.003505165,0.0027481292,0.00080816064,0.0001130904,0.00083701656,1.7011416e-05,26.89908,26.89908
45567127,2490378,2490378,0,0,0,0,0,0,0,0,405.85666,405.85666,8117.134,8117.134,0.042194854,0.0041815485,8.2023624e-11,2.0701878,-1.1412468,-9.467648,-0.04881811,0.0058615063,-0.007822399,0.0007267233,0.0012836364,0.002384658,9.343693e-05,7.959855e-05,0.00015569394,26.944159,26.944159
46601994,2490378,2490378,0,0,0,0,0,0,0,0,405.8565,405.8565,8117.131,8117.131,0.033575114,0.0029754955,4.2174906e-11,1.9562807,-0.9528662,-9.45675,-0.0017505308,-0.0053280247,-0.03024137,0.0003926422,0.00039608567,0.00090783037,6.616591e-05,4.2441116e-06,0.00016232423,26.974138,26.974138
47533374,2490378,2490378,0,0,0,0,0,0,0,0,405.85638,405.85638,8117.1274,8117.1274,0.02699873,0.002597276,1.1993954e-10,1.6845384,-1.0763813,-9.504411,0.0145320175,-0.010735794,-0.080764405,0.0011134123,0.004130356,0.00045228162,0.00012297429,9.164373e-05,9.854874e-05,26.982834,26.982834
48568261,2490378,2490378,0,0,0,0,0,0,0,0,405.85623,405.85623,8117.1245,8117.1245,0.033113636,0.0029009918,3.1788887e-11,1.9631162,-1.2007016,-9.425141,0.014731137,0.028925216,-0.014438583,0.0005580062,0.0019210383,0.0010438843,1.4386808e-05,7.033181e-05,1.561006e-05,27.009434,27.009434
49603114,2490378,2490378,0,0,0,0,0,0,0,0,405.85605,405.85605,8117.1216,8117.1216,0.04153056,0.0035155024,2.3348481e-10,1.729891,-1.0413256,-9.582076,-0.052453563,0.11311085,0.08506546,0.0010906317,0.00085871515,0.006148259,0.00016582198,4.8212885e-05,0.00010598377,27.03186,27.03186
50534492,2490378,2490378,0,0,0,0,0,0,0,0,405.85593,405.85593,8117.1187,8117.1187,0.1224804,0.01886537,1.462654e-09,2.479315,-1.3712776,-9.736591,0.08589638,0.07509346,0.13327067,0.012829038,0.009684412,0.012384804,0.00035822878,0.008129428,2.1897216e-05,27.05968,27.05968
