timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
38954429,38766327,17763984869911,0.010787279,0.026956655,0.028304867,0,0.17236161,0.17459488,0.13724355,0.08179188,0.01671255,0.025331393,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.573624,47.692554,0.50841737,0.49907473,0,831,1,2,1,3,1,0,0,0,0,0,0,0,0
38964489,38776183,17763984869911,0.010493118,0.025830602,0.027238358,0,0.17305902,0.17514798,0.13647945,0.08179188,0.01671255,0.025331393,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.45159,47.692554,0.507138,0.49907473,0,831,1,2,1,3,1,0,0,0,0,0,0,0,0
39161147,38973300,17763984869911,0.0072228955,0.014696292,0.019129185,0,0.17958492,0.17970999,0.148531,0.07505733,0.015710924,0.025692463,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.63809,47.692554,0.51448476,0.49907473,0,831,1,2,1,3,1,0,0,0,0,0,0,0,0
39358305,39170416,17763984869911,0.0008423516,0.011048293,0.012699381,0,0.17754892,0.17825983,0.19182582,0.057007816,0.015007715,0.026378077,nan,nan,nan,0.0,2490378,2490378,4028193,527633,41.98432,47.692554,0.5076612,0.49907473,0,831,1,2,1,3,1,0,0,0,0,0,0,0,0
39555372,39367532,17763984869911,0.0033028543,0.017872723,0.019393936,0,0.17553939,0.17680342,0.22333474,0.042087782,0.013568636,0.025618508,nan,nan,nan,0.0,2490378,2490378,4028193,527633,41.89529,47.692554,0.51070166,0.49907473,0,831,1,2,1,3,1,0,0,0,0,0,0,0,0
39762579,39574504,17763984869911,0.0026158649,0.012218636,0.015424618,0,0.17457548,0.17586702,0.28009206,0.096550316,0.015050376,0.025354607,nan,nan,nan,0.0,2490378,2490378,4028193,527633,40.3162,47.692554,0.5126388,0.49907473,0,831,1,2,1,3,1,0,0,0,0,0,0,0,0
39959474,39771621,17763984869911,0.003109414,0.029590344,0.04398254,0,0.17307326,0.17461812,0.29763335,0.11520194,0.01752058,0.023760214,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.978607,47.692554,0.49810722,0.49907473,0,831,1,2,1,3,1,0,0,0,0,0,0,0,0
40156613,39968737,17763984869911,0.0021152745,0.023263695,0.04108556,0,0.17987941,0.17937338,0.26861295,0.115716465,0.018710682,0.022421565,nan,nan,nan,0.0,2490378,2490378,4028193,527633,43.77549,47.692554,0.48727965,0.49907473,0,831,1,2,1,3,1,0,0,0,0,0,0,0,0
40353703,40165854,17763984869911,0.010091003,0.032051858,0.043748226,0,0.17769492,0.1776491,0.27403006,0.11969092,0.024793347,0.019632487,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.038578,47.692554,0.4874923,0.49907473,0,831,1,2,1,3,1,0,0,0,0,0,0,0,0
40560860,40372826,17763984869911,0.008579813,0.024936192,0.03721624,0,0.176457,0.17633355,0.26136404,0.10409362,0.026125515,0.017630832,nan,nan,nan,0.0,2490378,2490378,4028193,527633,42.775276,47.692554,0.4897619,0.49907473,0,831,1,2,1,3,1,0,0,0,0,0,0,0,0
