timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
39672658,39482538,4325386,0.0013246343,-0.0020654565,-0.0024828485,0.15,3.8399608e-07,7.1196035e-07,7.047474e-07,4259850,-0.13654174,0.1767499,0.113808684,0.4,0.0015905977,0.0042756535,0.0016148373,527633,-0.0072469157,0.03600389,-0.01679582,0.5,0.00014065657,6.385324e-05,9.673494e-05,1,1,1,0,1,1
40730709,40540424,4325386,0.0012926769,-0.002063242,-0.00293495,0.15,3.5488722e-07,5.977661e-07,6.698189e-07,4259850,-0.1408263,0.21164602,0.07710626,0.4,0.0013826187,0.0032917194,0.0011025688,527633,9.576706e-05,0.035736367,-0.010451114,0.5,9.8771365e-05,5.914643e-05,6.6980894e-05,1,1,1,0,1,1
41728981,41538430,4325386,0.0013567065,-0.0018895132,-0.0031326087,0.15,3.3244086e-07,5.1065035e-07,6.487913e-07,4259850,-0.14589694,0.23662096,0.055761177,0.4,0.0011740404,0.0024756868,0.0007461556,527633,0.0014787407,0.034685757,-0.00765301,0.5,8.153032e-05,5.5318484e-05,5.121821e-05,1,1,1,0,1,1
42726592,42536439,4325386,0.0015777597,-0.001523535,-0.003052294,0.15,3.1739626e-07,4.5243155e-07,6.332979e-07,4259850,-0.15118505,0.25897434,0.03882583,0.4,0.0010463159,0.002015528,0.00054823013,527633,0.0029422655,0.034010593,-0.004710392,0.5,7.455965e-05,5.2815667e-05,4.3361357e-05,1,1,1,0,1,1
43724544,43534443,4325386,0.0018315593,-0.0011352169,-0.0029562386,0.15,3.0367036e-07,4.0491258e-07,6.110309e-07,4259850,-0.1566888,0.27711093,0.026696647,0.4,0.00097074197,0.0017571189,0.00042731917,527633,0.005302602,0.033830028,-0.002748693,0.5,6.950844e-05,5.1360243e-05,3.805455e-05,1,1,1,0,1,1
44732724,44542431,4325386,0.001963201,-0.0008859167,-0.003010954,0.15,2.901105e-07,3.6687223e-07,5.875876e-07,4259850,-0.16164581,0.2911531,0.017816583,0.4,0.0009271225,0.0016205244,0.0003533068,527633,0.0070661805,0.03356345,-0.0022191645,0.5,6.590432e-05,5.073815e-05,3.4897006e-05,1,1,1,0,1,1
45630734,45440638,4325386,0.002056265,-0.0007065606,-0.0030684557,0.15,2.785699e-07,3.3961805e-07,5.6737895e-07,4259850,-0.16469061,0.2994704,0.012646177,0.4,0.0009066086,0.0015588569,0.00031039113,527633,0.00781327,0.033296034,-0.0026704378,0.5,6.3561994e-05,5.0443545e-05,3.297645e-05,1,1,1,0,1,1
46633750,46438646,4325386,0.002109505,-0.00058471796,-0.0031687508,0.15,2.661766e-07,3.1468065e-07,5.4565663e-07,4259850,-0.16621876,0.30385962,0.009888214,0.4,0.0008953074,0.001525069,0.00027733014,527633,0.008396225,0.033150252,-0.0033119356,0.5,6.144242e-05,5.015814e-05,3.117323e-05,1,1,1,0,1,1
47347330,47157212,4325386,0.0021408799,-0.0005036099,-0.0032500124,0.15,2.5751154e-07,2.9897075e-07,5.3020955e-07,4259850,-0.16679874,0.30554062,0.008846113,0.4,0.00089112716,0.0015118473,0.0002587612,527633,0.008760768,0.03305671,-0.0035713713,0.5,6.021581e-05,4.995265e-05,3.0094476e-05,1,1,1,0,1,1
48026002,47835859,4325386,0.0021550707,-0.0004598074,-0.0033348429,0.15,2.502225e-07,2.8625806e-07,5.1850657e-07,4259850,-0.1667863,0.30628368,0.008146597,0.4,0.0008887098,0.0015041094,0.00024462654,527633,0.0089822505,0.032944255,-0.0037818158,0.5,5.9424707e-05,4.97591e-05,2.9413948e-05,1,1,1,0,1,1
49632889,49442654,4325386,0.0022546689,-0.0004154988,-0.0035356237,0.15,2.381017e-07,2.6428046e-07,4.9493855e-07,4259850,-0.1662637,0.30753064,0.0063676112,0.4,0.00088320824,0.0014908831,0.00022176627,527633,0.010157858,0.032559432,-0.0045785126,0.5,5.784372e-05,4.9231538e-05,2.8157116e-05,1,1,1,0,1,1
50331353,50141262,4325386,0.002332361,-0.00041369692,-0.0035680733,0.15,2.342445e-07,2.5691656e-07,4.8637816e-07,4259850,-0.16599044,0.30886823,0.004558794,0.4,0.00088022236,0.001485539,0.00021416793,527633,0.010758201,0.03256433,-0.004789183,0.5,5.7001685e-05,4.9099028e-05,2.7545044e-05,1,1,1,0,1,1
51439275,51249053,4325386,0.002419045,-0.00051098707,-0.0036443025,0.15,2.2828458e-07,2.4628096e-07,4.741367e-07,4259850,-0.1649646,0.3093699,0.0029474027,0.4,0.0008753165,0.0014823353,0.00020493266,527633,0.010827002,0.03274554,-0.0052875956,0.5,5.3919044e-05,4.885494e-05,2.602679e-05,1,1,1,0,1,1
52636767,52446667,4325386,0.0024328956,-0.00071919156,-0.0037571315,0.15,2.2369896e-07,2.3716564e-07,4.61539e-07,4259850,-0.1610339,0.30655074,0.0017385583,0.4,0.00086266507,0.0014714987,0.00019760037,527633,0.010714486,0.033068433,-0.005480912,0.5,5.097133e-05,4.830984e-05,2.441449e-05,1,1,1,0,1,1
53544971,53354858,4325386,0.0024634565,-0.0008495512,-0.0037719198,0.15,2.2179191e-07,2.3202945e-07,4.5285117e-07,4259850,-0.1565626,0.30260608,0.0011719386,0.4,0.0008497459,0.0014569141,0.00019272248,527633,0.010725738,0.03326966,-0.0054134764,0.5,4.8858856e-05,4.7761205e-05,2.3247101e-05,1,1,1,0,1,1
54632811,54442691,4325386,0.0024895954,-0.0010003486,-0.0038172456,0.15,2.1975615e-07,2.2655125e-07,4.4361957e-07,4259850,-0.15064405,0.29755583,0.00036210244,0.4,0.0008323163,0.0014357697,0.00018721954,527633,0.010811762,0.033498976,-0.0053654853,0.5,4.6721598e-05,4.7234586e-05,2.2122174e-05,1,1,1,0,1,1
55630845,55440704,4325386,0.002538595,-0.001105232,-0.003829831,0.15,2.183041e-07,2.2263394e-07,4.356305e-07,4259850,-0.14559874,0.29343382,-0.0003883492,0.4,0.0008184579,0.0014199939,0.00018318556,527633,0.0105899,0.03374358,-0.0054699425,0.5,4.4959437e-05,4.6769732e-05,2.1169479e-05,1,1,1,0,1,1
56728696,56538519,4325386,0.0026020263,-0.0011709246,-0.0038215064,0.15,2.1662066e-07,2.1891633e-07,4.2681268e-07,4259850,-0.14072701,0.2898366,-0.001354914,0.4,0.0008061983,0.0014080912,0.00017970426,527633,0.01080964,0.033944312,-0.005524115,0.5,4.3134783e-05,4.62716e-05,2.02505e-05,1,1,1,0,1,1
57626837,57436731,4325386,0.0026425105,-0.0012017759,-0.0038066336,0.15,2.1559522e-07,2.1650285e-07,4.210015e-07,4259850,-0.1376226,0.28796312,-0.0023299553,0.4,0.0007981951,0.0014019667,0.00017755279,527633,0.010888129,0.034036532,-0.00552084,0.5,4.1907453e-05,4.587721e-05,1.9648374e-05,1,1,1,0,1,1
58535192,58344925,4325386,0.002669371,-0.0012216745,-0.003795994,0.15,2.1411816e-07,2.1377512e-07,4.144657e-07,4259850,-0.1344926,0.28634682,-0.0035324604,0.4,0.00079101545,0.0013976148,0.00017565179,527633,0.0110989995,0.03410065,-0.005483936,0.5,4.0704806e-05,4.5463592e-05,1.9071875e-05,1,1,1,0,1,1
59433456,59243138,4325386,0.002698762,-0.0012256694,-0.0037982713,0.15,2.1306771e-07,2.1161406e-07,4.0830153e-07,4259850,-0.13164635,0.2849902,-0.004698699,0.4,0.0007852437,0.0013949982,0.00017414242,527633,0.011329936,0.034220304,-0.005461036,0.5,3.9683546e-05,4.506847e-05,1.8573352e-05,1,1,1,0,1,1
60431245,60241153,4325386,0.0027321985,-0.0012039517,-0.0037849809,0.15,2.1220237e-07,2.0954226e-07,4.0225652e-07,4259850,-0.12887627,0.28376806,-0.005965375,0.4,0.0007800019,0.0013932299,0.00017268729,527633,0.011499499,0.034335796,-0.0055163554,0.5,3.8765174e-05,4.4725042e-05,1.8119385e-05,1,1,1,0,1,1
61329638,61139367,4325386,0.00275958,-0.0011658389,-0.003754166,0.15,2.1210818e-07,2.0871818e-07,3.9723528e-07,4259850,-0.12701114,0.28286397,-0.006790612,0.4,0.0007764776,0.0013920438,0.00017153786,527633,0.011756526,0.034374267,-0.0055180043,0.5,3.8004255e-05,4.4423545e-05,1.774828e-05,1,1,1,0,1,1
62337466,62147364,4325386,0.0028098016,-0.0010739056,-0.0036837605,0.15,2.1214542e-07,2.0719227e-07,3.908846e-07,4259850,-0.12511273,0.28180024,-0.0074058133,0.4,0.00077247265,0.0013904339,0.00017024392,527633,0.012613554,0.034054972,-0.005057577,0.5,3.7221e-05,4.4024124e-05,1.7369366e-05,1,1,1,0,1,1
63624910,63434805,4325386,0.0027307114,-0.0010778232,-0.0036828334,0.15,2.105463e-07,2.0503747e-07,3.8526107e-07,4259850,-0.1224219,0.28085524,-0.008768479,0.4,0.000768738,0.0013890499,0.00016845958,527633,0.013528538,0.033785097,-0.0047550593,0.5,3.592496e-05,4.3297467e-05,1.688062e-05,1,1,1,0,1,1
64024103,63834012,4325386,0.002685109,-0.001097922,-0.0036875082,0.15,2.100527e-07,2.0439629e-07,3.8413455e-07,4259850,-0.12169391,0.28101882,-0.009547461,0.4,0.00076760317,0.0013884626,0.00016790499,527633,0.013786944,0.033629656,-0.0045831106,0.5,3.5533918e-05,4.300831e-05,1.674523e-05,1,1,1,0,1,1
65630923,65440819,4325386,0.0024063736,-0.0011360578,-0.0036687097,0.15,2.0875635e-07,2.0362236e-07,3.7842614e-07,4259850,-0.12154006,0.28481814,-0.013152456,0.4,0.00076334266,0.0013839538,0.00016551345,527633,0.014744322,0.03311778,-0.003740401,0.5,3.3666143e-05,4.1707684e-05,1.5918034e-05,1,1,1,0,1,1
