timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
39230120,39229551,0.6726337,-0.44292912,-1.0143661,0.8826679,0.056183115,0.0015343206,-0.46662477,0.45466325,-0.27081686,0.16869137,0.07156577,0.6364074,0.5804733,0.015566703,0.015577515,0.03148829,9.991579e-05,0.00020952233,0.007971509,0.0066422224,0.006640479,0.007092035,1,1,8,0
39733167,39732198,0.82338446,-0.50700533,-1.0273399,0.9145512,0.07150679,0.07833257,-0.39031667,0.0982247,-0.13266434,-0.19852881,0.0011028043,1.0342814,0.0045723226,0.014859076,0.014871646,0.03032547,8.864769e-05,7.596456e-05,0.007887482,0.006636478,0.00668564,0.0072880774,1,1,8,0
40225507,40224989,0.78925514,-0.50756633,-0.9710808,0.90555274,0.11915413,0.13014887,-0.38579503,-0.31427282,-0.23617803,0.14689243,0.07561704,0.097237945,0.064398214,0.015623514,0.015605985,0.03132256,0.0009536437,0.00011042679,0.0068594236,0.0074646575,0.008334862,0.0073891655,1,1,8,0
40728400,40727636,0.74027336,-0.5710736,-0.90559006,0.9069225,0.07353106,0.11317791,-0.3990935,-0.2723362,-0.28746757,0.097031325,-0.1434789,-0.07246641,-0.09223645,0.014898091,0.014874525,0.029955588,0.00067601324,7.7426776e-05,0.00665828,0.0073778527,0.007263096,0.0070512043,1,1,8,0
41231052,41230283,0.7279892,-0.58124024,-0.9213829,0.90344304,0.030983921,0.122581095,-0.4096396,-0.12946048,-0.25657684,0.14773116,0.009462052,-0.049497902,-0.06603677,0.014439895,0.014407365,0.028877001,0.0005939801,2.0699297e-05,0.0065768207,0.0070850775,0.0065853265,0.0068581034,1,1,8,0
41724030,41723075,0.754065,-0.5776097,-0.9291878,0.89747715,0.028654624,0.11112536,-0.4258695,-0.114896685,-0.24500977,0.13218352,-0.13557014,-0.039832328,0.019530432,0.014077051,0.014020868,0.027966259,0.00047517937,2.0435495e-05,0.0066255555,0.0067231576,0.006138455,0.006712793,1,1,8,0
42226241,42225723,0.7690809,-0.55914676,-0.94270706,0.8965484,0.025853299,0.10568491,-0.42937538,-0.083469704,-0.20923771,0.1138562,0.07210525,-0.0025676766,-0.06534182,0.015189263,0.015064823,0.029277671,0.00040358742,3.2034837e-05,0.0066415053,0.0070794835,0.0065245396,0.0069713853,1,1,8,0
42729168,42728371,0.78699523,-0.55226916,-0.9476204,0.89689946,0.03618153,0.09404832,-0.43060112,-0.031267747,-0.24952333,0.14801149,0.112001,-0.057816707,0.065074846,0.014665406,0.014547769,0.02845085,0.00038364783,2.1328782e-05,0.0066111414,0.0064461525,0.0061537996,0.006655823,1,1,8,0
43231733,43231019,0.81151086,-0.5336912,-0.9491806,0.89481324,0.06250252,0.07585872,-0.43548623,-0.04716951,-0.17043069,0.10534983,0.11234477,0.03999499,0.016147085,0.015627814,0.015482144,0.029704908,0.0003015536,2.886211e-05,0.0066149095,0.00664139,0.0065055867,0.0067306557,1,1,8,0
43734440,43733667,0.82059157,-0.48624632,-0.95072556,0.9008107,0.07507243,0.06342506,-0.42294395,-0.054649986,-0.16122472,0.07540182,0.04296937,-0.022382196,0.019666089,0.0149234915,0.014818903,0.028677527,0.00031039203,7.170844e-05,0.006491015,0.0060880124,0.0061245332,0.006276674,1,1,8,0
44227033,44226460,0.8072893,-0.4547408,-0.9672699,0.896005,0.084235035,0.06444265,-0.43119228,-0.048674524,-0.21823472,0.05015841,0.04261383,-0.019589214,-0.0614839,0.015656635,0.015576307,0.029602641,0.0003100872,9.539832e-05,0.006417954,0.006256496,0.00644235,0.00620941,1,1,8,0
44730129,44729108,0.8054479,-0.44611865,-0.9648018,0.8947376,0.08865392,0.05973661,-0.43360904,-0.031094428,-0.18661362,0.06583612,0.071887545,-0.024399772,0.032282997,0.014888483,0.014847443,0.028532147,0.0003279013,0.00010750556,0.006332478,0.005776113,0.006067699,0.0057818405,1,1,8,0
45232266,45231757,0.8025888,-0.40721413,-0.9768982,0.89246845,0.09799063,0.0654249,-0.4354509,-0.04562269,-0.13976036,0.038988907,-0.041098773,-0.04242038,0.0027599293,0.015691383,0.015699994,0.029503878,0.00034471767,0.00014664978,0.0062263547,0.0060806004,0.006402225,0.005754019,1,1,8,0
45725239,45724550,0.7987014,-0.39119217,-0.9818268,0.89623135,0.0890903,0.06606671,-0.42949682,-0.03680935,-0.15058845,0.03736378,-0.03288684,-0.026887408,-0.0037812565,0.016202202,0.016258435,0.030048363,0.00033606196,0.00012276195,0.00620363,0.006193842,0.0065785707,0.005656169,1,1,8,0
46227714,46227199,0.7961286,-0.38062355,-0.9918442,0.89743245,0.08705127,0.06396618,-0.42772135,-0.031851634,-0.14841732,0.02760549,0.021302285,-0.015724601,-0.075123854,0.0155484965,0.015626889,0.029044023,0.0003116571,0.000105199935,0.006179354,0.0059193363,0.006316641,0.0053683966,1,1,8,0
46730658,46729849,0.7936457,-0.37139824,-1.0056381,0.89496094,0.08803826,0.06391544,-0.43267646,-0.019545976,-0.1297898,0.038167685,0.021766504,-0.00399694,0.015347166,0.014797626,0.014877028,0.027872652,0.00030952148,0.00010325241,0.0061108354,0.0056052343,0.0059240274,0.005071565,1,1,8,0
47233226,47232498,0.7962869,-0.37257153,-1.0287857,0.8921587,0.09020129,0.060098562,-0.43852562,-0.01771659,-0.15752742,0.018762354,0.013356592,-0.026671758,-0.05769274,0.014296153,0.01438006,0.026977263,0.0002893615,0.000107964705,0.0060551404,0.0054102996,0.0057080723,0.004857929,1,1,8,0
47726054,47725292,0.80307233,-0.37701303,-1.0557938,0.8849165,0.0908453,0.055343144,-0.45343915,-0.014204414,-0.1039594,0.01703093,0.014580423,-0.04043803,-0.053170066,0.013901453,0.013990183,0.0262436,0.00027377912,0.00011251063,0.006002178,0.0053221053,0.005565372,0.004697116,1,1,8,0
48228464,48227942,0.8096082,-0.35546842,-1.0823021,0.8862614,0.09363121,0.054946415,-0.4502833,-0.020720681,-0.050728727,-0.007593025,0.0019546761,0.054535132,0.0050407704,0.014867703,0.014988737,0.027258849,0.00026461392,0.00011584722,0.0059328345,0.0058282847,0.005990662,0.004790691,1,1,8,0
48731301,48730592,0.7982611,-0.35155052,-1.1031227,0.88517386,0.09870671,0.05881906,-0.45084867,-0.021517485,-0.10349074,0.005461021,0.032551076,-0.0069465945,-0.06003987,0.014385651,0.014485032,0.026475677,0.00028588457,0.00011764889,0.005817151,0.0055297622,0.0056986804,0.0046116766,1,1,8,0
