timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale_raw,tas_scale_raw_var,tas_scale_validated,beta_innov,beta_innov_var,source
39906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
40906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
41906272,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
42906275,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
43906270,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
44906270,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
45906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
46906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
47906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
48906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
49906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
50906270,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
51906270,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
52906270,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
53906281,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
54906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
55906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
56906313,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
57906270,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
58906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
59906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
60906270,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
61906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
62906270,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
63906280,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
64906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
65906269,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0017822,0.0,0.0,1
66906269,0,-0.4557515,-0.5344097,0.25665128,0.08980711,-1.5590714,2.2256575,1.0017822,0.0,1.0017822,-0.05013195,0.02572224,1
67906271,0,0.00861453,-0.7881832,0.1352269,0.06701874,-2.4401329,2.0967884,1.0017823,1.00000035e-08,1.0017822,0.1738018,0.026337512,1
68906274,0,-0.27530563,-1.0102218,0.07413061,0.055680487,1.3966165,2.0512629,1.0017823,2.0000146e-08,1.0017822,0.13331309,0.024162821,1
69906318,0,-0.2470536,-1.2516074,0.057326533,0.04652376,-0.27906314,2.03045,1.0017825,3.099994e-08,1.0017822,0.053921353,0.023713663,1
70906269,0,-0.37441966,-1.1711909,0.05342239,0.0378226,2.034699,2.0210118,1.0017823,4.0999904e-08,1.0017822,-0.08896893,0.02352715,1
71906270,0,-0.4939131,-0.9418263,0.05340006,0.03332487,0.9239294,2.0141804,1.0017821,5.1999788e-08,1.0017822,-0.13623814,0.023473244,1
72906270,0,-0.30833438,-0.8649365,0.051366076,0.032909892,-0.06781334,2.0114295,1.0017829,6.199962e-08,1.0017822,-0.045685187,0.023473121,1
73906269,0,-0.3257532,-0.7366207,0.05005564,0.031027429,0.009503399,2.0087993,1.001783,7.199937e-08,1.0017822,-0.052709598,0.02346015,1
74906269,0,-0.18020393,-0.6100746,0.045910817,0.02960449,-0.19668137,2.0019665,1.0017846,8.19989e-08,1.0017822,-0.04327097,0.02364254,1
75906269,0,-0.16360669,-0.5572531,0.040532574,0.031870645,-0.3571756,1.9996164,1.0017853,9.1998196e-08,1.0017822,-0.0073257526,0.023524668,1
76906269,0,-0.13034551,-0.47441074,0.037404828,0.03545297,-1.0814874,2.0003774,1.0017864,1.0199717e-07,1.0017822,0.010114722,0.023377983,1
77906270,0,0.005021365,-0.36858076,0.036107793,0.03898032,-0.09765769,2.0008771,1.0017875,1.1199623e-07,1.0017822,0.0410356,0.023275224,1
78906269,0,0.041132234,-0.2599852,0.036379028,0.042776108,0.6414314,2.0053487,1.0017887,1.2299522e-07,1.0017822,-0.015148888,0.023375811,1
79906269,0,0.060418982,-0.19953832,0.0372547,0.045616206,-1.0949174,2.0086424,1.0017893,1.3399433e-07,1.0017822,0.03686437,0.02343286,1
80906269,0,0.11528936,-0.047691744,0.035442367,0.04386711,-3.3489873,2.0072267,1.0017906,1.4399357e-07,1.0017822,-0.03139998,0.02354005,1
81906270,0,0.25695556,0.15246075,0.037589867,0.044181492,-3.7263052,2.0060954,1.0017924,1.539931e-07,1.0017822,0.012471811,0.023595648,1
82906270,0,0.1304149,-0.010431054,0.038387563,0.041373484,1.7129451,2.0050676,1.0017912,1.639925e-07,1.0017822,0.03337412,0.023543965,1
83906269,0,-0.015699647,-0.11708015,0.03965108,0.03859443,-0.13466607,2.008677,1.00179,1.7399189e-07,1.0017822,-0.053637177,0.023647938,1
84906269,0,-0.038354155,-0.13439606,0.04114285,0.036744155,0.76492536,2.0103652,1.0017898,1.8399159e-07,1.0017822,0.08497595,0.023731412,1
85906270,0,-0.07125572,-0.09536672,0.040553182,0.039615363,0.5264031,2.0099697,1.0017904,1.9499092e-07,1.0017822,-0.046059683,0.0236167,1
86906270,0,-0.23048879,-0.13995747,0.03984453,0.04356079,-0.48870936,2.0073464,1.0017909,2.0498928e-07,1.0017822,-0.09427125,0.023593366,1
87906270,0,-0.37279868,-0.12172307,0.03697739,0.046024784,-1.6328048,2.002401,1.0017934,2.1498562e-07,1.0017822,-0.085013255,0.023434965,1
88906269,0,-0.38441607,-0.111862734,0.039022174,0.047925606,1.2792829,2.003379,1.0017937,2.249806e-07,1.0017822,-0.024861915,0.023465319,1
89906270,0,-0.5115498,0.04036028,0.041806478,0.047202155,-0.28806105,2.0048308,1.001799,2.3497313e-07,1.0017822,0.11074979,0.023523543,1
90906269,0,-0.62019676,0.18875372,0.045801703,0.04621943,-2.0102482,2.0073242,1.0018022,2.4496563e-07,1.0017822,0.049657244,0.023477506,1
91906270,0,-0.84301883,0.28730413,0.0494339,0.045305096,-0.9087756,2.0101767,1.0018088,2.5595656e-07,1.0017822,0.02432045,0.02345777,1
92906269,0,-0.9096491,0.31318498,0.053474654,0.044352822,-0.4877489,2.0131717,1.0018102,2.659505e-07,1.0017822,-0.0070171086,0.023384955,1
93906269,0,-1.1615924,0.26196423,0.05397722,0.04213057,-0.87312466,2.0137362,1.0018169,2.7594373e-07,1.0017822,6.9497924e-05,0.023412267,1
94906269,0,-1.2794034,0.25051114,0.054132454,0.04167257,0.56156206,2.014373,1.0018194,2.859376e-07,1.0017822,0.056045026,0.02335198,1
95906269,0,-1.6897384,0.12284975,0.05185622,0.04305051,-0.7000446,2.010885,1.001828,2.9592846e-07,1.0017822,0.061815362,0.02352447,1
96906270,0,-1.8619943,-0.007572087,0.04775828,0.045060758,-0.5468484,2.0073986,1.0018328,3.0591633e-07,1.0017822,-9.769823e-05,0.023473335,1
97906269,0,-1.9774802,-0.20169286,0.045986723,0.048368223,-2.1471062,2.0066288,1.0018374,3.1590224e-07,1.0017822,0.06887696,0.023461616,1
98906269,0,-2.098656,-0.44908297,0.04444737,0.05045957,-0.88262814,2.0095286,1.0018402,3.2688612e-07,1.0018368,0.101927325,0.023603786,1
99906269,0,-2.1181185,-0.6249724,0.042306047,0.04917791,-1.0253841,2.0111601,1.0018436,3.3687152e-07,1.0018368,0.018821698,0.02347506,1
100906269,0,-2.1135898,-0.70999074,0.041909464,0.05041086,-0.565637,2.0020015,1.0018457,3.4686445e-07,1.0018368,0.0142127285,0.023347717,1
101906269,0,-2.0209918,-0.81464744,0.038859773,0.051069323,-0.17883208,2.0124679,1.0018481,3.5686094e-07,1.0018368,-0.07119251,0.023692632,1
102906269,0,-1.8779262,-0.8868677,0.039131887,0.052525107,-1.1097872,2.014882,1.0018502,3.6685796e-07,1.0018368,-0.054849673,0.023538012,1
103906269,0,-1.7953922,-0.8098709,0.03745567,0.051477306,-1.0183711,2.01202,1.00185,3.7685516e-07,1.0018368,-0.032158114,0.023596978,1
104906297,0,-1.7385675,-0.8137025,0.03670843,0.05057622,-8.613074,2.0125635,1.0018508,3.8685283e-07,1.0018368,0.012068342,0.023633778,1
105906270,0,-1.7177836,-0.8547701,0.02949551,0.04065031,-9.633868,2.002055,1.0018517,3.8684868e-07,1.0018368,-0.037211765,0.023190718,1
106906271,0,-1.7008032,-0.8363334,0.032904606,0.0397541,1.7640579,2.0010962,1.001852,3.9784146e-07,1.0018368,0.0040641217,0.023197234,1
107906269,0,-1.4745023,-1.0645269,0.035792686,0.036230817,-4.712328,1.9987102,1.0018572,4.0782905e-07,1.0018368,0.007282317,0.023311662,1
108906269,0,-1.3880614,-1.1538658,0.04002647,0.035717823,0.6209903,2.0002034,1.0018574,4.1781306e-07,1.0018368,0.034481645,0.023446329,1
109906270,0,-1.1699126,-1.1996969,0.042800732,0.035441406,-0.84355366,1.999432,1.0018629,4.28788e-07,1.0018368,0.02594008,0.023384225,1
110906269,0,-0.89232284,-1.2728624,0.04037539,0.032390874,0.36624572,2.000359,1.0018655,4.3876025e-07,1.0018368,0.050379366,0.023334155,1
111906270,0,-0.7559743,-1.3308777,0.039521396,0.029691454,-1.4200648,2.0002062,1.001867,4.487472e-07,1.0018368,0.05714227,0.023320679,1
112906269,0,-0.7651034,-1.4270548,0.04224219,0.029500946,0.7294924,2.0018516,1.0018674,4.5874336e-07,1.0018368,0.0192071,0.023541695,1
113906269,0,-0.6922244,-1.3876698,0.04190145,0.027319126,-0.07300823,2.0020578,1.001868,4.687379e-07,1.0018368,-0.025072202,0.023400644,1
114906270,0,-0.71440375,-1.3413327,0.04237558,0.026359916,0.5787266,2.0027032,1.0018678,4.7873505e-07,1.0018368,-0.026614143,0.023340262,1
115906269,0,-0.5994012,-1.2314252,0.043642018,0.027894286,-0.5653841,2.0022864,1.0018724,4.8972754e-07,1.0018368,-0.08980442,0.023452273,1
116906269,0,-0.5580255,-1.1276307,0.042053904,0.029839318,-0.3391612,1.999307,1.0018774,4.997119e-07,1.0018368,-0.015084726,0.023435988,1
117906269,0,-0.5927317,-1.0674924,0.039655793,0.03400942,-2.0271823,1.9983991,1.0018815,5.0968754e-07,1.0018368,-0.05327331,0.023467379,1
