timestamp,nav_state,failure
38412314,15,0
38962583,15,0
39496406,15,0
40008800,15,0
40511515,15,0
41014092,15,0
41527005,15,0
42029282,15,0
42532172,15,0
43044409,15,0
43547160,15,0
44059646,15,0
44562208,15,0
45064934,15,0
45577363,15,0
46080644,15,0
46582682,15,0
47095254,15,0
47597851,15,0
48100601,15,0
48613049,15,0
49115635,15,0
49618517,15,0
50130777,15,0
50633538,15,0
51136084,15,0
51648965,15,0
52151217,15,0
52654161,15,0
53166428,15,0
53669400,15,0
54172011,15,0
54684205,15,0
55187072,15,0
55689532,15,0
56202240,15,0
56704884,15,0
57207611,15,0
57719891,15,0
58223033,15,0
58725464,15,0
59237740,15,0
59740478,15,0
60252945,15,0
60755917,15,0
61258125,15,0
61770939,15,0
62273315,15,0
62775939,15,0
63288490,15,0
63791092,15,0
64294016,15,0
64806477,15,0
65309050,15,0
65811594,15,0
66324339,15,0
66826949,15,0
67329708,15,0
67841939,15,0
68344633,15,0
68847378,15,0
69359769,15,0
69862801,15,0
70365057,15,0
70877658,15,0
71380206,15,0
71882923,15,0
72395366,15,0
72898233,15,0
73410628,15,0
73913208,15,0
74415940,15,0
74928485,15,0
75431907,15,0
75933560,15,0
76446220,15,0
76948800,15,0
77451356,15,0
77963924,15,0
78466519,15,0
78969435,15,0
79481746,15,0
79984407,15,0
80486967,15,0
80999823,15,0
81502202,15,0
82014829,15,0
82517545,15,0
83019899,15,0
83532417,15,0
84035127,15,0
84537676,15,0
85050381,15,0
85553101,15,0
86055436,15,0
86568037,15,0
87070596,15,0
87573260,15,0
88086066,15,0
88588350,15,0
89091023,15,0
89603571,15,0
90106116,15,0
90608850,15,0
91121378,15,0
91624150,15,0
92126507,15,0
92639078,15,0
93141659,15,0
93654195,15,0
94156830,15,0
94659781,15,0
95172219,15,0
95674550,15,0
96177202,15,0
96689657,15,0
97192403,15,0
97694961,15,0
98207441,15,0
98710268,15,0
99212916,15,0
99725414,15,0
100227801,15,0
100352032,3,0
100856726,3,0
101361545,3,0
101863910,3,0
102374718,3,0
102880846,3,0
103381638,3,0
103892719,3,0
104398834,3,0
104899492,3,0
105411277,3,0
105914422,3,0
106417063,3,0
106928741,3,0
107432873,3,0
107941992,3,0
108447705,3,0
108949896,3,0
109459692,3,0
109965703,3,0
110467600,3,0
110977687,3,0
111484685,3,0
111985461,3,0
112496764,3,0
113000610,3,0
113503188,3,0
114014684,3,0
114518282,3,0
