timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
39333501,39135169,39143216,0,0.13477038,-0.14851993,-0.13164686,0.09,0.09,0.20250002,0.35151505,0.18976209,-0.205067,0.20503135,0.08430499,-0.19445199,0.09728249,0.09749223,0.21010722,0.050805785,0.014774366,0.008005906,0.02491027,0.0070321877,-0.011854847,0,0,1
39832339,39635625,39642219,0,0.3426436,0.1851275,0.1989995,0.09,0.09,0.20250002,0.09962809,-0.087168686,-0.599028,0.16442774,0.051253114,-0.2887673,0.09749988,0.09698391,0.2102151,0.0040721106,0.0031338723,0.0682795,0.015522863,0.005948565,-0.030291064,0,0,1
40171656,39976673,39981541,0,0.09920514,0.0140112415,0.05032075,0.09,0.09,0.20250002,-0.055872153,0.0929026,-0.13985589,0.08891265,0.04903817,-0.2986886,0.097885005,0.09775166,0.21014692,0.0012756591,0.003531763,0.0037230467,0.008964712,0.0040316293,-0.027348107,0,0,1
40830372,40634628,40640224,0,-0.069852814,-0.01623636,-0.01774179,0.09,0.09,0.20250002,0.0013061911,0.031081181,-0.12596695,0.022813436,0.04746971,-0.15365803,0.09833024,0.09789706,0.20987739,6.940429e-07,0.00039471657,0.0030241795,0.0026821147,0.0033158641,-0.009795462,0,0,1
41329568,41134629,41139227,0,-0.0121177165,-0.012612244,-0.0626308,0.09,0.09,0.20250002,0.0059421007,0.13539682,-0.08655116,0.01849139,0.07894467,-0.13892737,0.09814184,0.09710034,0.20969348,1.4390828e-05,0.0075518987,0.0014289627,0.001190951,0.0041436483,-0.006001222,0,0,1
41828370,41634640,41638230,0,-0.031353526,-0.02571956,0.019087626,0.09,0.09,0.20250002,0.06225346,0.18064645,-0.14728464,0.011207883,0.13078414,-0.1312387,0.09783609,0.096785575,0.20954393,0.0015844841,0.013486778,0.0041409484,0.00049413455,0.00867082,-0.0042632823,0,0,1
42327467,42133651,42137233,0,0.05847332,0.05099935,0.07304756,0.09,0.09,0.20250002,-0.035280947,0.20066261,-0.18933588,0.0071632345,0.17858452,-0.13402213,0.09836764,0.09719667,0.2098126,0.00050616043,0.016570726,0.006834304,0.0002648034,0.014679872,-0.004193556,0,0,1
42826339,42632626,42636237,0,0.034862008,-0.043850407,0.046054825,0.09,0.09,0.20250002,0.03710689,0.27862462,-0.1244148,0.010934748,0.22966592,-0.11985265,0.09744755,0.096699186,0.20945501,0.0005651949,0.03211265,0.0029560607,0.0002213063,0.023166724,-0.003165738,0,0,1
43325348,43134630,43135240,0,0.03766793,0.0853565,0.019602187,0.09,0.09,0.20250002,-0.014964251,0.18999422,-0.09873091,-0.009786946,0.2310614,-0.08540078,0.09762866,0.09710904,0.20950142,9.1747155e-05,0.014868977,0.001861141,-0.0001290325,0.022984087,-0.00199565,0,0,1
43824372,43633988,43634244,0,0.0072123017,0.059060235,0.01811925,0.09,0.09,0.20250002,-0.01867085,0.20066015,-0.07948022,-0.0027618196,0.2369969,-0.074575715,0.096827894,0.096668385,0.20901653,0.00014400834,0.016660875,0.0012089199,2.9574855e-06,0.02385468,-0.0014567133,0,0,1
44335829,44135625,44143228,0,0.011314372,-0.035856135,-0.021571707,0.09,0.09,0.20250002,-0.05166067,0.19968563,-0.045841437,-0.032026183,0.20126832,-0.08165486,0.09698482,0.09708085,0.20897162,0.0011007187,0.016429339,0.0004022436,-0.0007721661,0.017650658,-0.001681069,0,0,1
44832348,44635629,44642231,0,0.028720269,-0.02166958,0.00032874942,0.09,0.09,0.20250002,-0.05701345,0.14346276,-0.03740358,-0.051576696,0.16976605,-0.058174398,0.09640021,0.09658964,0.20850776,0.001348766,0.0085233,0.00026838863,-0.0014038358,0.012672937,-0.0009092026,0,0,1
45341346,45147631,45151215,0,0.07355928,0.029760344,0.0013159817,0.09,0.09,0.20250002,-0.13886628,0.112372816,-0.0638673,-0.08177467,0.14121626,-0.06288726,0.096700825,0.097003035,0.20848091,0.007976702,0.005207116,0.0007826198,-0.0034421666,0.008882837,-0.00091265683,0,0,1
45830386,45636625,45640239,0,-0.0034744958,0.028179802,-0.03302739,0.09,0.09,0.20250002,-0.054975104,0.06870477,-0.019148402,-0.06483712,0.12521635,-0.05303637,0.09620426,0.09649119,0.20807393,0.0012566022,0.0019567986,7.0486734e-05,-0.0022096578,0.0072554243,-0.00068952615,0,0,1
46329419,46133632,46139244,0,-0.0007198965,-0.0189758,-0.062242698,0.09,0.09,0.20250002,-0.052974544,0.080518365,0.01359706,-0.05362306,0.1047034,-0.02811906,0.096527256,0.09682302,0.20806529,0.0011629057,0.002678374,3.55427e-05,-0.0015134949,0.005029439,-0.00043163187,0,0,1
46828382,46635628,46638248,0,0.017234808,0.012898226,0.030636631,0.09,0.09,0.20250002,-0.061558045,0.051139038,-0.06851585,-0.0663581,0.08097192,-0.04311365,0.09612944,0.0964111,0.20776698,0.0015767878,0.0010850208,0.0009037859,-0.002095931,0.0031703003,-0.00064813194,0,0,1
47327353,47133648,47137252,0,0.025647214,-0.068547994,0.037129257,0.09,0.09,0.20250002,-0.05746048,0.07711839,-0.08680816,-0.064468935,0.07088479,-0.043958083,0.09595599,0.096169315,0.20753387,0.001376342,0.002473656,0.0014524196,-0.0018972761,0.0024037166,-0.00059208425,0,0,1
47826408,47633644,47636257,0,0.056940332,0.021761926,0.018195104,0.09,0.09,0.20250002,-0.083514445,0.010099901,-0.062174246,-0.062353104,0.045132145,-0.044774633,0.09583274,0.09607217,0.20738094,0.0029111817,4.24714e-05,0.0007456108,-0.0017914951,0.0012041242,-0.0005592917,0,0,1
48325592,48133647,48135261,0,-0.015911805,-0.005200967,-0.057854384,0.09,0.09,0.20250002,-0.013189446,0.085804865,-0.0014502741,-0.037308235,0.056603026,-0.036250733,0.096237384,0.09652026,0.20747383,7.230516e-05,0.0030511622,4.0550563e-07,-0.00086690753,0.0016012983,-0.00039881267,0,0,1
48824506,48633638,48634266,0,0.008023003,0.0132432105,0.0031927475,0.09,0.09,0.20250002,-0.02569879,0.020366177,-0.04914799,-0.027028041,0.04780976,-0.05765638,0.09598107,0.0961962,0.20728065,0.00027523254,0.000172473,0.0004661361,-0.0004903699,0.0011535273,-0.0008727019,0,0,1
49323434,49132633,49133271,0,-0.021645358,-0.03278784,0.010710029,0.09,0.09,0.20250002,0.031071326,0.02922934,-0.054500625,-0.014107701,0.042498905,-0.04776625,0.09634418,0.09655216,0.20734473,0.0004008243,0.0003539452,0.00057302025,-0.00021967429,0.0009227393,-0.00058681483,0,0,1
49832736,49632633,49642256,0,-0.08248725,0.058954135,-0.02795069,0.09,0.09,0.20250002,0.06273413,0.026585974,-0.053935207,0.01026585,0.043459702,-0.05360873,0.09603036,0.09621661,0.20718198,0.0016393027,0.0002938428,0.00056163315,0.00025677905,0.0009840099,-0.0006615264,0,0,1
50331362,50136780,50141262,0,-0.018493682,0.008585207,0.23098443,0.09,0.09,0.20250002,0.052492134,0.023702174,-0.3381201,0.04219332,0.051914465,-0.1499637,0.09635496,0.09661984,0.20726189,0.001143864,0.00023257876,0.022063913,0.0011470664,0.0014417522,-0.006785894,0,0,1
50850429,50652626,50660227,0,-0.0708391,0.011250582,0.011559967,0.09,0.09,0.20250002,0.060255375,-0.021416055,-0.10865186,0.054095306,0.024433576,-0.08929982,0.0960601,0.096225314,0.20712736,0.0015118496,0.00019065563,0.0022798006,0.0017806977,0.0013707291,-0.003105525,0,0,1
51329629,51133636,51139272,0,-0.13906853,0.0051935297,-0.04951345,0.09,0.09,0.20250002,0.16820997,-0.034346525,-0.038954817,0.0877075,-0.008758849,-0.083558366,0.09628157,0.09647656,0.20718016,0.011754936,0.00048910687,0.00029297743,0.0043019163,0.00028784078,-0.002115858,0,0,1
51828519,51633643,51638278,0,-0.005554799,0.06662345,-0.036510624,0.09,0.09,0.20250002,0.060183886,-0.14177263,-0.065404505,0.07285118,-0.059590563,-0.07635743,0.09604093,0.09615302,0.20705281,0.0015085653,0.008361454,0.00082640734,0.0027710767,-0.0025007725,-0.0016327604,0,0,1
52327395,52134849,52137284,0,0.011879668,0.0063116956,0.023128571,0.09,0.09,0.20250002,0.08562931,-0.06952311,-0.12559779,0.06966433,-0.092814684,-0.064635456,0.096381456,0.096506275,0.20714392,0.003043066,0.0020033778,0.0030461536,0.0023259318,-0.004771713,-0.001546576,0,0,1
52836394,52637624,52646269,0,-0.003910996,0.02119719,0.1209782,0.09,0.09,0.20250002,0.09442557,-0.049856924,-0.20984213,0.10051899,-0.04693101,-0.13435982,0.096054,0.09617268,0.20700812,0.0037129899,0.001033854,0.0085085975,0.004748799,-0.0021328335,-0.0047427784,0,0,1
53335451,53136632,53145275,0,-0.041681103,-0.02571487,-0.051979017,0.09,0.09,0.20250002,0.13954102,-0.054232802,-0.065785885,0.103195116,-0.057495296,-0.09389858,0.09644513,0.09647841,0.20710202,0.008075761,0.0012194217,0.0008358745,0.004916204,-0.0020828154,-0.0025622284,0,0,1
53834388,53637632,53644281,0,0.013272688,0.016035302,-0.06259187,0.09,0.09,0.20250002,0.08258493,-0.08588934,-0.05659116,0.09619224,-0.06359382,-0.10268244,0.09608497,0.09609178,0.20696251,0.0028392668,0.0030708055,0.00061896414,0.0040943576,-0.0022109242,-0.0025566742,0,0,1
54333404,54134628,54143288,0,0.06896546,0.044821434,0.15073419,0.09,0.09,0.20250002,0.04187257,-0.045566384,-0.26701924,0.08179485,-0.052051436,-0.1440613,0.09637885,0.0964008,0.20704456,0.000727675,0.0008615263,0.0137746725,0.0031020604,-0.0014308438,-0.005246705,0,0,1
54832452,54635637,54642294,0,0.02308576,-0.025019737,0.033769883,0.09,0.09,0.20250002,0.07086922,-0.012557538,-0.15729249,0.09357308,-0.027690655,-0.14438196,0.096031904,0.09603747,0.20692077,0.0020919908,6.567927e-05,0.0047826855,0.0039621205,-0.0006793661,-0.0046766186,0,0,1
55331409,55134627,55141300,0,0.022986773,-0.023583282,-0.020455033,0.09,0.09,0.20250002,0.07842706,0.033270404,-0.09783545,0.08877623,-0.010753187,-0.13028193,0.09634609,0.09635363,0.20700938,0.0025536288,0.00045952384,0.0018495348,0.0034630224,-0.00044704563,-0.0037467883,0,0,1
55830453,55636630,55640307,0,0.02735263,0.015649162,-0.034183085,0.09,0.09,0.20250002,0.064421274,0.024183478,-0.077849284,0.08393253,0.009941342,-0.12126305,0.096000105,0.095997036,0.20687632,0.0017292066,0.0002436911,0.0011718133,0.0030585653,9.506648e-05,-0.0031580124,0,0,1
56329530,56135630,56139315,0,0.008335359,-0.042416114,0.005096031,0.09,0.09,0.20250002,0.06132319,0.050995886,-0.13926654,0.07298272,0.015272482,-0.12809029,0.09630835,0.0963361,0.20697142,0.0015618723,0.0010797948,0.0037483764,0.0023127233,0.0002991356,-0.003346998,0,0,1
56838400,56638943,56648300,0,-0.0030723284,-0.0039240685,-0.046268936,0.09,0.09,0.20250002,0.06926429,0.028938226,-0.086227804,0.071462795,0.021253737,-0.12759094,0.09602,0.09604776,0.20686181,0.0019985596,0.00034875187,0.0014377201,0.0022099994,0.00036418872,-0.0033717551,0,0,1
57327444,57134647,57137327,0,0.016554128,-0.040101327,-0.033389688,0.09,0.09,0.20250002,0.040997226,0.06276352,-0.1043089,0.052081168,0.03466983,-0.11921794,0.09627193,0.096317686,0.20692463,0.00069834373,0.0016359444,0.0021032484,0.0013869941,0.00072368485,-0.0028853463,0,0,1
57826464,57634629,57636334,0,-0.008045172,-0.017555203,-0.029317105,0.09,0.09,0.20250002,0.04453077,0.043769658,-0.11248944,0.047993694,0.03296927,-0.12029397,0.095936485,0.095990494,0.20680253,0.0008267927,0.0007983219,0.0024475278,0.0010683904,0.00058622845,-0.0029500916,0,0,1
58325456,58133635,58135341,0,-0.0028911207,0.03830706,-0.017542869,0.09,0.09,0.20250002,0.025184616,-0.00091772527,-0.113334045,0.034757197,0.018719582,-0.13186476,0.09574914,0.095810845,0.2067161,0.00026496945,3.5161767e-07,0.0024854583,0.0006800532,0.0003237968,-0.0034859474,0,0,1
58834439,58636651,58644329,0,0.008401488,0.025134327,0.011150437,0.09,0.09,0.20250002,0.008960801,0.007429162,-0.14084192,0.025044862,0.0259916,-0.13763541,0.095718466,0.09578751,0.20668001,3.355505e-05,2.3047869e-05,0.0038390644,0.0003916807,0.0004505287,-0.003727716,0,0,1
59333566,59134626,59143336,0,-0.025987534,-0.007880075,0.012219517,0.09,0.09,0.20250002,0.04003015,0.049182624,-0.13774528,0.024724042,0.035189647,-0.13151138,0.09565663,0.09572253,0.20663525,0.0006700687,0.0010108093,0.0036728992,0.00033994563,0.0007353923,-0.0034281348,0,0,1
59832459,59636635,59642344,0,0.024597319,0.023681393,0.03876161,0.09,0.09,0.20250002,0.0012206044,0.018502424,-0.14679503,0.0114168115,0.034544844,-0.13411416,0.09563579,0.095693335,0.206609,6.2314547e-07,0.00014309866,0.004171896,0.00015248163,0.0006438658,-0.003658188,0,0,1
60331595,60134630,60141351,0,0.002409843,-0.0016475507,0.038216766,0.09,0.09,0.20250002,-0.002418784,0.059466485,-0.1428382,0.005118783,0.04719662,-0.12631443,0.09561669,0.09567529,0.2065792,2.447487e-06,0.0014784435,0.0039505917,9.015885e-05,0.0011258456,-0.003218489,0,0,1
60830710,60635671,60640360,0,0.0008214896,0.039632294,-0.0034597325,0.09,0.09,0.20250002,-0.021465091,0.031312775,-0.09572878,-0.0068988823,0.055604786,-0.106744766,0.0956278,0.09568523,0.20656137,0.00019272642,0.0004098814,0.0017745814,-6.5175605e-05,0.0016411945,-0.0023488658,0,0,1
61329647,61134688,61139367,0,-0.082507774,-0.022613555,-5.7015568e-05,0.09,0.09,0.20250002,0.032460406,0.091138795,-0.14391595,-0.006513056,0.07050749,-0.11699969,0.096078396,0.09615858,0.20669198,0.00043867427,0.0034552421,0.004008245,-0.000122963,0.0023173029,-0.002760227,0,0,1
61828513,61635934,61638376,0,0.24572335,-0.25183257,-0.118700676,0.09,0.09,0.20250002,-0.001593709,0.16110203,0.09124435,-0.018695362,0.08131144,-0.026718037,0.09584156,0.09599687,0.20662451,1.0600446e-06,0.010814462,0.0016117219,-0.00041891242,0.0035395718,-0.0008090293,0,0,1
62337513,62137632,62147364,0,0.25483197,-0.010947702,0.13362734,0.09,0.09,0.20250002,0.023448795,-0.05862695,-0.29363734,-0.015685812,0.10504883,-0.13853793,0.09625229,0.096356325,0.20672998,0.00022850199,0.001426837,0.01668319,-0.00035065672,0.010536212,-0.0062771095,0,0,1
62836501,62636631,62646372,0,-0.1029538,0.05629453,-0.28703433,0.09,0.09,0.20250002,-0.013202652,-0.06976177,0.10099985,0.005016412,0.0053835246,-0.09617635,0.09595664,0.0962136,0.2066251,7.2662e-05,0.0020232918,0.0019747782,0.00027536688,0.0032234895,-0.0050866767,0,0,1
63335484,63136626,63145380,0,-0.0073523987,-0.0062703863,0.34031636,0.09,0.09,0.20250002,0.05435197,-0.03717474,-0.46208042,-0.009319444,-0.007156887,-0.2061039,0.09623138,0.09628202,0.20670739,0.0012279309,0.0005741305,0.041317984,-0.0003144081,0.0011660252,-0.014233821,0,0,1
63834528,63634630,63644389,0,-0.046267003,0.18944085,0.20267445,0.09,0.09,0.20250002,-0.0018845685,-0.33165216,-0.52073586,0.0045156763,-0.056238215,-0.15617755,0.09600366,0.096070975,0.20659722,1.4797763e-06,0.045796625,0.05250135,0.0005741975,-0.0075166714,-0.0141440695,0,0,1
64333497,64136633,64143397,0,0.16657099,0.13874209,-0.080416836,0.09,0.09,0.20250002,-0.13824537,-0.21403511,0.028925657,-0.04935643,-0.08057501,-0.120236866,0.096195295,0.096220694,0.20668581,0.007947076,0.019044148,0.00016192571,-0.0025401018,-0.007895281,-0.008824159,0,0,1
64832599,64634626,64642405,0,0.56174237,-0.2548627,0.091619015,0.09,0.09,0.20250002,-0.09453103,-0.1039584,0.14023134,-0.048292547,-0.108181745,-0.08181876,0.09612641,0.09634666,0.20658667,0.0037184854,0.0044868593,0.0038075699,-0.0025623087,-0.0098339,-0.0066195317,0,0,1
65331550,65134819,65141414,0,-1.2804443,0.023162395,-0.27019617,0.09,0.09,0.20250002,0.18796062,0.36275542,-0.0308069,-0.012661353,-0.17746972,-0.20281063,0.09608557,0.099894956,0.2065178,0.014707389,0.05269195,0.00018382243,0.00057542056,-0.04786998,-0.026386699,0,0,1
65830564,65633643,65640422,0,-0.48801064,0.009771898,0.32907632,0.09,0.09,0.20250002,-0.085196495,-0.07037336,-0.42762557,-0.047748,-0.06116916,-0.23051086,0.09571638,0.09590389,0.20647468,0.0030333127,0.0020655717,0.035425868,-0.004089403,-0.015430374,-0.022662677,0,0,1
66329571,66136627,66139430,0,1.6042958,-0.7577239,0.19696558,0.09,0.09,0.20250002,-0.27681518,-0.13785648,-0.07887252,-0.07196017,-0.13372566,-0.13917409,0.0985885,0.10366132,0.20680754,0.031089487,0.00733327,0.00120322,-0.008116342,-0.016939286,-0.011160031,0,0,1
66828545,66632946,66638439,0,4.2418222,-3.1108313,-1.8333118,0.09,0.09,0.20250002,0.50602293,-0.36414003,-0.6101408,-0.008321308,-0.021564964,-0.22159468,0.10151053,0.107836716,0.20772894,0.100899555,0.04918472,0.07168415,0.0023244345,0.01263126,-0.022076514,0,0,1
67327645,67132852,67137447,0,3.3670208,-3.5116653,-0.19110145,0.09,0.09,0.20250002,0.1894052,-0.03984046,-0.57720065,0.19916093,-0.055864222,-0.18677188,0.097982615,0.09782612,0.20747826,0.014645182,0.0006490137,0.06423046,0.033668935,0.0032445043,-0.019939598,0,0,1
67826575,67632631,67636455,0,3.4699912,-4.059596,0.73924613,0.09,0.09,0.20250002,0.06860614,-0.023849964,-0.49185044,0.16622105,-0.04717754,-0.32940176,0.09657058,0.09605983,0.20718457,0.0019495803,0.00023686106,0.046705574,0.02114118,-0.0023263781,-0.03085566,0,0,1
68325584,68134625,68135463,0,3.4795218,-4.5628533,0.042757355,0.09,0.09,0.20250002,-0.06006217,-0.008872509,-0.121228635,0.028696626,-0.09301081,-0.30263022,0.096750125,0.096068725,0.20714106,0.0014914562,3.2777127e-05,0.0028379466,0.0053668637,-0.008083484,-0.026630817,0,0,1
68834840,68637631,68644452,0,3.2758415,-5.121202,-0.66942906,0.09,0.09,0.20250002,-0.03091693,0.068021774,0.18695751,0.05925484,-0.10066926,-0.14424494,0.096426554,0.09603876,0.20692568,0.00039651175,0.0019271227,0.0067566503,0.0058199055,-0.011855878,-0.017440585,0,0,1
69333563,69137631,69143458,0,3.5557241,-4.7217436,-0.63324004,0.09,0.09,0.20250002,0.10372996,-0.26560116,-0.22057223,0.066820234,-0.118073285,-0.035120852,0.09664687,0.096562,0.20691657,0.0044532865,0.029222252,0.009405164,0.004280258,-0.013000533,-0.0014357987,0,0,1
69832730,69634628,69642465,0,3.7712939,-4.4979806,-0.84360737,0.09,0.09,0.20250002,0.099265814,-0.089814186,-0.29035407,-0.013455196,-0.06576957,-0.20850083,0.09660072,0.09637174,0.20671687,0.0040801773,0.0033481135,0.016313229,-0.003566675,-0.0059324126,-0.021283332,0,0,1
70331652,70136715,70141471,0,3.8457794,-3.7466176,-1.2128444,0.09,0.09,0.20250002,0.120414734,-0.17176533,-0.24958038,0.0248327,-0.122765645,-0.07370381,0.097798966,0.09686232,0.20676306,0.0059304135,0.012183613,0.012050579,5.8059653e-05,-0.010944868,0.005224728,0,0,1
70831000,70633641,70640477,0,4.286847,-2.9723465,-1.2948909,0.09,0.09,0.20250002,0.084515095,-0.22285771,-0.13118422,-0.09389966,-0.087123066,-0.14723487,0.1068311,0.097902425,0.2066474,0.0026744276,0.020291861,0.0033311427,-0.013866431,-0.00783802,-0.009875408,0,0,1
71329610,71132629,71139484,0,4.5181556,-2.4027975,-0.94796133,0.09,0.09,0.20250002,0.13364506,-0.08412337,-0.5951947,0.00133676,-0.054941636,-0.34313017,0.11491444,0.09973317,0.20672992,0.0062171477,0.0028382703,0.068544835,-0.0042456407,-0.0038119005,-0.06529019,0,0,1
71828702,71633637,71638490,0,4.9488544,-1.7531917,-0.50769573,0.09,0.09,0.20250002,0.19701529,-0.31608415,-0.7505724,-0.038915448,-0.11193064,-0.40864322,0.10361702,0.09953223,0.20662986,0.014984033,0.04015149,0.10905664,-0.0071445643,-0.013162704,-0.05866722,0,0,1
72327615,72132781,72137495,0,5.018779,-1.2238091,-1.1973829,0.09,0.09,0.20250002,0.10761881,-0.34070504,-0.43628585,0.031095244,-0.14561489,-0.25684994,0.100369796,0.09728017,0.20655395,0.0046156547,0.047730148,0.036861137,0.0026145815,-0.015476327,-0.028261738,0,0,1
72826898,72633640,72636503,0,5.428145,-1.3894106,-1.3399494,0.09,0.09,0.20250002,-0.036872387,0.15257728,-0.14529765,0.00864483,-0.053346567,-0.27882287,0.09820263,0.097188406,0.20651597,0.0005537827,0.009581319,0.0040890607,0.0022378743,-0.0056077344,-0.033801064,0,0,1
73325654,73132634,73135505,0,5.6518598,-0.6748972,-0.45109323,0.09,0.09,0.20250002,0.17651749,-0.13901734,-0.6543069,0.0927164,-0.103241116,-0.1947848,0.098126784,0.09851417,0.20663528,0.012701292,0.007846922,0.08287404,0.007940335,-0.0075552263,-0.024665425,0,0,1
73824653,73632702,73634509,0,5.4943585,-0.2892765,-1.2550328,0.09,0.09,0.20250002,0.1265378,0.04558918,-0.16862309,0.10767884,-0.09448415,-0.27011487,0.097552225,0.09647331,0.20654917,0.0065654335,0.00086174026,0.0055064363,0.0079559265,-0.007647532,-0.024047041,0,0,1
74323617,74131631,74133513,0,5.46884,0.68494874,-0.63914454,0.09,0.09,0.20250002,0.1138196,-0.021713614,-0.26471418,0.083678216,0.009588307,-0.33126244,0.09965966,0.096412286,0.20666702,0.005199657,0.00019561037,0.0135626085,0.010159127,0.002503946,-0.035767563,0,0,1
74822686,74629623,74632518,0,4.687224,2.1172109,-0.6944399,0.09,0.09,0.20250002,0.25832176,-0.07998538,-0.16080421,0.13480964,0.043965667,-0.34010378,0.10169658,0.096530184,0.20662475,0.026246756,0.002651051,0.005005788,0.016923733,0.0101732975,-0.034262426,0,0,1
