timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
39138342,39138226,4259850,4325386,-0.0019574354,0.0032040018,0.0026023234,0.010350193,0.0020238997,-0.06858656,4990,7346,0,0,2,1
39637325,39637229,4259850,4325386,-0.00057646574,0.0046060444,0.00016004805,0.0012472955,-0.007678568,-0.05069539,4990,4899,0,0,2,1
40136332,40136232,4259850,4325386,0.00043706264,0.000193544,-0.00026623908,0.018118305,-0.009324954,-0.0465589,4990,4899,0,0,2,1
40640319,40640224,4259850,4325386,-0.0006974497,-0.0002436799,-0.00070578576,0.011490537,-0.004690965,-0.04895812,4990,4901,0,0,2,1
41139435,41139227,4259850,4325386,-0.00034224297,-0.00039237074,-3.5156413e-06,0.013668602,0.0029532667,-0.044712976,4990,4898,0,0,2,1
41633337,41633240,4259850,4325386,-0.00030353706,-4.408217e-05,-9.908388e-05,0.010310526,0.0024222413,-0.046706423,4990,4898,0,0,2,1
42137394,42137233,4259850,4325386,0.0004687607,0.00011637235,-0.0002821181,0.009976067,0.0033202686,-0.04731353,4989,4898,0,0,2,1
42636336,42636237,4259850,4325386,0.0003102878,-0.00013024014,0.00036589085,0.011412582,0.0021935268,-0.045763183,4990,4897,0,0,2,1
43135338,43135240,4259850,4325386,0.00068882405,0.0003181515,-3.392918e-05,0.008126896,0.00025525707,-0.04741213,4990,4898,0,0,2,1
43639404,43639237,4259850,4325386,0.00024372876,-0.00025574796,7.5403244e-05,0.013002563,-0.006236589,-0.071336366,4993,7347,0,0,2,1
44138364,44138238,4259850,4325386,0.00020957728,7.655382e-06,-0.0004239602,0.009884346,-0.0042276485,-0.046621475,4991,4897,0,0,2,1
44637338,44637241,4259850,4325386,0.000110916335,-0.0003890933,-2.7519642e-05,0.008729257,-0.0037176816,-0.046900436,4990,4898,0,0,2,1
45136340,45136245,4259850,4325386,-6.242276e-05,-4.9053917e-05,-0.00044426133,0.010001283,-0.0049363263,-0.04616202,4989,4898,0,0,2,1
45635348,45635249,4259850,4325386,-0.00018943647,-0.00020249309,-0.00021192689,0.009961151,-0.0046062483,-0.046025638,4990,4897,0,0,2,1
46134348,46134253,4259850,4325386,0.00012129921,-0.00014149105,-0.00034572146,0.008684616,-0.0043069837,-0.047037844,4990,4898,0,0,2,1
46638343,46638248,4259850,4325386,9.711257e-06,-7.578684e-05,1.8984267e-05,0.008902722,-0.0042863525,-0.046194766,4990,4896,0,0,2,1
