timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
39223386,39033436,0.8766394,0.06954456,-0.05137513,-0.47331548,0.41029528,-0.013236622,-0.2532395,0.0,0.0,-34.568703,0.001198444,-0.002057304,-0.0023164365,-0.13647476,0.1701181,0.12132121,0.3358536,-0.028045507,0.36068678,-0.012947301,0.034673866,-0.022038957,0.0,0.0,-34.468704,4.3723085e-05,6.486449e-05,0.005947505,0.006540382,0.0066258777,0.007034417,0.015480204,0.015529445,0.0313552,3.9371608e-07,7.493849e-07,7.2103285e-07,0.0016280223,0.0045104953,0.0017959409,6.764154e-05,0.00068066176,0.00013337581,0.0001570813,6.727903e-05,0.000111771136,1.0,1.0,0.010000001,25
39722366,39532438,0.9287652,0.0549203,0.0034371004,-0.3665615,0.5797433,0.03644149,-0.28834805,0.0,0.0,-34.599396,0.0013246787,-0.0020652867,-0.0024831316,-0.13653511,0.17679082,0.113735,0.33631098,-0.031191794,0.3542696,-0.0072471667,0.036002826,-0.016794428,0.0,0.0,-34.499397,4.3963093e-05,6.099399e-05,0.005745655,0.007233906,0.0072865095,0.007730777,0.016144259,0.016215492,0.03235181,3.845104e-07,7.1247297e-07,7.052567e-07,0.0015905998,0.0042755506,0.0016144934,6.192887e-05,0.0006668709,0.00011235069,0.00014065657,6.3853164e-05,9.673482e-05,1.0,1.0,0.010000001,25
40221398,40031441,0.918192,0.12187039,0.14627166,-0.3473841,-0.020517198,0.1324019,-0.045244344,0.0,0.0,-34.586334,0.0013028887,-0.002100155,-0.0027394847,-0.13775437,0.19881961,0.08812314,0.3366489,-0.027382547,0.35005727,-0.0026170446,0.036012985,-0.012373991,0.0,0.0,-34.486336,4.323026e-05,5.236575e-05,0.005606206,0.007482414,0.0075886166,0.0073379343,0.015526985,0.015521706,0.031193456,3.6992216e-07,6.5823855e-07,6.8620164e-07,0.0015054856,0.0038323475,0.0013604487,5.530492e-05,0.000656435,8.847893e-05,0.00011692396,6.106337e-05,7.946029e-05,1.0,1.0,0.010000001,25
40720509,40530444,0.9258779,0.10184856,0.1267935,-0.34102848,-0.027766246,0.028592806,-0.096610986,0.0,0.0,-34.571262,0.0012969028,-0.0020695615,-0.0029308072,-0.14048904,0.21028532,0.078351416,0.3366203,-0.022973126,0.34780848,0.000102469756,0.03578245,-0.010466292,0.0,0.0,-34.471264,4.240159e-05,4.4612105e-05,0.005343092,0.0082459245,0.007775566,0.007403035,0.016232582,0.016144283,0.031919323,3.5831115e-07,6.088577e-07,6.7018135e-07,0.001406544,0.0033919562,0.0011482856,4.9515857e-05,0.0006301342,7.166158e-05,9.880405e-05,5.933162e-05,6.698823e-05,1.0,1.0,0.010000001,25
41219372,41029447,0.9243013,0.048662305,0.13718694,-0.35281578,-0.048648402,0.115527384,-0.1612327,0.0,0.0,-34.589428,0.0013024552,-0.0020629754,-0.003075856,-0.14114952,0.21898368,0.06931912,0.3364696,-0.020955306,0.34743217,0.0008476824,0.035541546,-0.009991256,0.0,0.0,-34.48943,4.085854e-05,3.5870817e-05,0.0051395865,0.008102823,0.007225729,0.0071647177,0.015633443,0.015523807,0.030677237,3.453892e-07,5.5864604e-07,6.5920494e-07,0.0012898827,0.0029182457,0.00093641574,4.504421e-05,0.0006070653,6.0731913e-05,8.877774e-05,5.741148e-05,5.8525195e-05,1.0,1.0,0.010000001,25
41718475,41528449,0.9237836,0.042735655,0.123244494,-0.3600117,0.04582916,0.13184558,-0.121852964,0.0,0.0,-34.593395,0.0013381694,-0.0019182889,-0.003131885,-0.14555942,0.23460925,0.05744736,0.3378472,-0.01783592,0.34701565,0.0012747957,0.034719918,-0.007996523,0.0,0.0,-34.493397,3.9723807e-05,2.9492872e-05,0.005036689,0.007795452,0.0067450292,0.0070384867,0.015313483,0.01516946,0.029714774,3.351511e-07,5.1854937e-07,6.506807e-07,0.0011913276,0.0025399118,0.0007733524,4.1320272e-05,0.0005928786,5.2784373e-05,8.224641e-05,5.5572316e-05,5.1973722e-05,1.0,1.0,0.010000001,25
42217395,42027453,0.9280474,0.02548542,0.11868349,-0.35212627,0.02301899,0.21982011,-0.103718184,0.0,0.0,-34.60013,0.0014514453,-0.0017610644,-0.0031144975,-0.14699575,0.24444723,0.049071085,0.33876112,-0.013408526,0.34620965,0.0020689813,0.034471128,-0.006388576,0.0,0.0,-34.50013,3.8920516e-05,2.4897969e-05,0.0049387594,0.0075289975,0.0065315505,0.0068802433,0.015084049,0.014914919,0.028992906,3.2633412e-07,4.84637e-07,6.4258853e-07,0.0011118319,0.0022484707,0.0006488146,3.8351765e-05,0.00057865126,4.712074e-05,7.7854165e-05,5.4056327e-05,4.713516e-05,1.0,1.0,0.010000001,25
42716546,42526456,0.9264135,0.03709163,0.112159155,-0.3574949,0.057875253,0.24480575,-0.1013684,0.0,0.0,-34.603104,0.0015440676,-0.0015731672,-0.003075901,-0.15065335,0.25699025,0.04021272,0.33973232,-0.009851084,0.34546536,0.0029101784,0.03402132,-0.0046757087,0.0,0.0,-34.503105,3.878295e-05,2.2351203e-05,0.004850375,0.007556318,0.0067200633,0.006983187,0.015974347,0.015743425,0.030096455,3.1986787e-07,4.5875254e-07,6.342502e-07,0.0010574448,0.0020545635,0.00056531286,3.5909085e-05,0.0005655135,4.2914216e-05,7.4566204e-05,5.2879583e-05,4.3371445e-05,1.0,1.0,0.010000001,25
43215373,43025460,0.92990255,0.055529743,0.08919696,-0.35247946,0.04363226,0.23850991,-0.07424774,0.0,0.0,-34.5862,0.0016910065,-0.0013257046,-0.0029813172,-0.15429008,0.2683869,0.032726645,0.34022018,-0.00617349,0.34476554,0.003895799,0.03380676,-0.003523147,0.0,0.0,-34.486202,3.839917e-05,1.9931578e-05,0.00477977,0.0069220117,0.0064428733,0.006645295,0.015459633,0.015261432,0.029269544,3.1180096e-07,4.311075e-07,6.2396293e-07,0.0010080595,0.0018831519,0.0004878846,3.3930828e-05,0.0005542182,3.97183e-05,7.196962e-05,5.1976425e-05,4.048704e-05,1.0,1.0,0.010000001,25
43724562,43534443,0.9331797,0.07985663,0.08326989,-0.34038928,-0.009710283,0.25639766,-0.044727232,0.0,0.0,-34.56618,0.0018315593,-0.0011352169,-0.0029562386,-0.1566888,0.27711093,0.026696647,0.34027657,-0.0013433119,0.343748,0.005302602,0.033830028,-0.002748693,0.0,0.0,-34.466183,3.8075028e-05,1.824846e-05,0.0046980395,0.0062913066,0.0061078263,0.006226999,0.01486995,0.0147178015,0.028425086,3.0367036e-07,4.0491258e-07,6.110309e-07,0.00097074197,0.0017571189,0.00042731917,3.2149732e-05,0.00054136093,3.7071706e-05,6.950844e-05,5.1360243e-05,3.805455e-05,1.0,1.0,0.010000001,25
