timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
39703242,39515370,-0.8041893,0.021781478,-0.78179514,-0.78179514,-0.78179514,-0.78179514,-0.78179514,0.04102117,0.04102117,0.04102117,0.04102117,0.04102117,-0.15949252,-0.15949252,-0.15949252,-0.15949252,-0.15949252,0.2,0.2,0.2,0.2,0.2,1
40698702,40510808,-0.7497678,0.019941114,-0.75278884,-0.75278884,-0.75278884,-0.75278884,-0.75278884,-0.029839464,-0.029839464,-0.029839464,-0.029839464,-0.029839464,-0.19242784,-0.19242784,-0.19242784,-0.19242784,-0.19242784,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
41703957,41516102,-0.79294515,0.019286113,-0.79549575,-0.79549575,-0.79549575,-0.79549575,-0.79549575,0.064035535,0.064035535,0.064035535,0.064035535,0.064035535,0.03271829,0.03271829,0.03271829,0.03271829,0.03271829,0.2,0.2,0.2,0.2,0.2,1
42699431,42511542,-0.8098019,0.019040717,-0.80973434,-0.80973434,-0.80973434,-0.80973434,-0.80973434,0.05927719,0.05927719,0.05927719,0.05927719,0.05927719,-0.008634547,-0.008634547,-0.008634547,-0.008634547,-0.008634547,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
43704983,43516838,-0.8095108,0.018898927,-0.8047366,-0.8047366,-0.8047366,-0.8047366,-0.8047366,0.05533742,0.05533742,0.05533742,0.05533742,0.05533742,-0.00634129,-0.00634129,-0.00634129,-0.00634129,-0.00634129,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
44700213,44512279,-0.8415061,0.018673886,-0.8470183,-0.8470183,-0.8470183,-0.8470183,-0.8470183,-0.023430994,-0.023430994,-0.023430994,-0.023430994,-0.023430994,-0.045871098,-0.045871098,-0.045871098,-0.045871098,-0.045871098,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
45705701,45517577,-0.87367254,0.018622056,-0.872974,-0.872974,-0.872974,-0.872974,-0.872974,-0.039781004,-0.039781004,-0.039781004,-0.039781004,-0.039781004,-0.07234381,-0.07234381,-0.07234381,-0.07234381,-0.07234381,0.2,0.2,0.2,0.2,0.2,1
46700906,46513019,-0.905061,0.018515069,-0.90925777,-0.90925777,-0.90925777,-0.90925777,-0.90925777,0.024572162,0.024572162,0.024572162,0.024572162,0.024572162,-0.04540953,-0.04540953,-0.04540953,-0.04540953,-0.04540953,0.2,0.2,0.2,0.2,0.2,1
47706483,47518319,-0.9522028,0.018402817,-0.9589282,-0.9589282,-0.9589282,-0.9589282,-0.9589282,-0.03999905,-0.03999905,-0.03999905,-0.03999905,-0.03999905,-0.014262557,-0.014262557,-0.014262557,-0.014262557,-0.014262557,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
48701868,48513762,-0.98731774,0.018399416,-0.9883919,-0.9883919,-0.9883919,-0.9883919,-0.9883919,-0.03669685,-0.03669685,-0.03669685,-0.03669685,-0.03669685,-0.019147031,-0.019147031,-0.019147031,-0.019147031,-0.019147031,0.2,0.2,0.2,0.2,0.2,1
