timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
65959552,65771504,0.0,0.0,1.0,1.0,3.7631447,2.833054,51.583496,0.0
65969169,65781360,0.0,0.0,1.0,1.0,3.7631447,2.833054,51.583496,0.0
66452094,66264302,-0.52391505,-0.3753248,0.015190362,0.09167787,-0.7757709,2.083247,0.10615624,0.0
66954752,66766956,-0.5167098,-0.43721536,0.01502327,0.08670229,9.056475,1.9808711,0.092353605,0.0
67457539,67269609,-0.5481626,-0.41609696,0.015573613,0.08157198,9.016726,1.9920945,0.092434525,0.0
67960073,67772262,-0.57751167,-0.47306976,0.016317317,0.07789839,-0.57766914,2.1045065,0.09231671,0.0
68452868,68265059,-0.59344804,-0.51103294,0.017247766,0.07528543,-0.53370285,2.1076064,0.09194746,0.0
68955582,68767711,-0.6053181,-0.5465878,0.018163584,0.072882764,0.36416435,2.1132126,0.09170972,0.0
69458255,69270363,-0.6153385,-0.5780422,0.019229485,0.07171912,2.4103527,2.1120021,0.09177228,0.0
69950956,69763161,-0.62311614,-0.60566217,0.020302016,0.07047178,4.092905,2.1088886,0.09181986,0.0
70453625,70265810,-0.6312098,-0.6381673,0.021448242,0.06891035,2.5673535,2.1051278,0.09192167,0.0
70956314,70768460,-0.625155,-0.63189167,0.022618562,0.067211635,-1.7193522,2.1052394,0.12067044,0.0
71459607,71271110,-0.6285109,-0.6320415,0.023913575,0.06614372,2.397404,2.1150982,0.11057934,0.0
71961559,71773760,-0.61702895,-0.5906562,0.025263764,0.06384783,9.41812,2.0008674,0.09954843,0.0
72454357,72266553,-0.6178755,-0.59712005,0.026677527,0.062389985,1.9079142,2.1044421,0.09667584,0.0
72956983,72769202,-0.6184479,-0.58300114,0.028189192,0.061505172,2.0099044,2.1038008,0.09540356,0.0
73459888,73271851,-0.6177802,-0.59780097,0.029751662,0.061067197,0.36918736,2.1046312,0.09433213,0.0
73952463,73764643,-0.61591464,-0.59749776,0.03131013,0.06078932,1.062686,2.1053345,0.09403682,0.0
74455093,74267291,-0.61837995,-0.60954565,0.032936357,0.060434744,3.1555614,2.1098406,0.093604706,0.0
74957727,74769938,-0.6195265,-0.6516217,0.03446775,0.058771864,0.6597171,2.116242,0.09269128,0.0
75460599,75272585,-0.61864376,-0.6536924,0.035883144,0.058314145,2.2479892,2.1214783,0.09228765,0.0
75963012,75775231,-0.61230105,-0.6633018,0.037170444,0.05857782,0.4871397,2.124813,0.09195619,0.0
76455849,76268022,-0.6069737,-0.67133504,0.038321014,0.059604082,2.0779004,2.129848,0.091759056,0.0
76958644,76770668,-0.60121226,-0.6774428,0.039458625,0.061023504,1.4743681,2.132142,0.09174305,0.0
77461287,77273313,-0.5940714,-0.6800632,0.04057886,0.0626548,1.1009254,2.1360745,0.09181691,0.0
77953905,77766103,-0.5787215,-0.67168665,0.041419957,0.06428574,2.170425,2.1402798,0.09179654,0.0
78456523,78268747,-0.57599545,-0.65599704,0.04250811,0.06587872,1.1489897,2.144554,0.0917677,0.0
78959297,78771392,-0.5841161,-0.6306471,0.0435091,0.06731604,2.9216003,2.1464705,0.091756664,0.0
79462051,79274036,-0.5838761,-0.62627226,0.044511426,0.06875808,2.2766051,2.150375,0.09165103,0.0
79954657,79766824,-0.57961345,-0.6241895,0.04542884,0.06995496,1.220675,2.1513507,0.09145267,0.0
80457244,80269467,-0.57490385,-0.62351215,0.04644676,0.071180955,1.1038966,2.1506276,0.091337904,0.0
80959922,80772111,-0.5687495,-0.62912375,0.047365874,0.072189875,1.2823067,2.1487684,0.09126404,0.0
81452870,81264898,-0.56706274,-0.63166565,0.048567753,0.0731727,-0.27983427,2.1479065,0.091295786,0.0
81955363,81767540,-0.55656755,-0.64502287,0.049900617,0.07403765,0.90929794,2.1471028,0.09129537,0.0
