timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
39580295,39579353,396321,0.40075755,-0.14999999,-0.17954545,nan,0
40595749,40594807,396321,0.3098485,-0.15303029,-0.2060606,nan,0
41589303,41588361,396321,0.32045454,-0.07878788,-0.2219697,nan,0
42583014,42582067,396321,0.32878786,-0.112878785,-0.21969697,nan,0
43576642,43575701,396321,0.34015152,-0.11969697,-0.16742423,nan,0
44592003,44591062,396321,0.32954544,-0.14848484,-0.1780303,nan,0
45585668,45584713,396321,0.3219697,-0.15681818,-0.17272727,nan,0
46579205,46578264,396321,0.31666666,-0.16060606,-0.1590909,nan,0
47594671,47593729,396321,0.30833334,-0.17651515,-0.1621212,nan,0
48588446,48587504,396321,0.2992424,-0.1840909,-0.1590909,nan,0
49582214,49581274,396321,0.2931818,-0.18257575,-0.15757576,nan,0
50575788,50574847,396321,0.29393938,-0.13333333,-0.17424242,nan,0
51591270,51590311,396321,0.30681816,-0.09621212,-0.21136363,nan,0
52585106,52584165,396321,0.3159091,-0.087878786,-0.22348484,nan,0
53578644,53577702,396321,0.30681816,-0.0840909,-0.19545454,nan,0
54593903,54592962,396321,0.30075756,-0.08257575,-0.23181817,nan,0
55587596,55586654,396321,0.2962121,-0.08333333,-0.19924241,nan,0
56581277,56580336,396321,0.3090909,-0.096969694,-0.2219697,nan,0
57574975,57574033,396321,0.3159091,-0.08560606,-0.20075756,nan,0
58590347,58589406,396321,0.3181818,-0.07954545,-0.22651514,nan,0
59584062,59583121,396321,0.3181818,-0.0840909,-0.21818182,nan,0
60577882,60576940,396321,0.3181818,-0.0810606,-0.22348484,nan,0
61593139,61592198,396321,0.34242424,-0.18257575,-0.19545454,nan,0
62587077,62586135,396321,0.3363636,-0.08030303,-0.2060606,nan,0
63580660,63579719,396321,0.32651514,-0.2060606,-0.15681818,nan,0
64595826,64594885,396321,0.31969696,-0.15530303,-0.24242423,nan,0
65589491,65588550,396321,0.17575757,-0.12499999,-0.30833334,nan,0
66583120,66582179,396321,0.13939394,-0.18636364,-0.29696968,nan,0
67576879,67575938,396321,0.27575758,-0.05909091,-0.2530303,nan,0
68592290,68591345,396321,0.15681818,-0.3469697,-0.28939393,nan,0
69585864,69584923,396321,0.225,-0.24015151,-0.20227273,nan,0
70579544,70578603,396321,0.23712121,-0.14469697,-0.27348483,nan,0
71595079,71594138,396321,0.22272727,-0.14090909,-0.29469696,nan,0
72588669,72587729,396321,0.1621212,-0.20151514,-0.3469697,nan,0
73582296,73581356,396321,0.17045455,-0.11666666,-0.32575756,nan,0
74576067,74575126,396321,0.20151514,0.14318182,-0.2810606,nan,0
75591311,75590351,396321,0.07954545,0.12424242,-0.3469697,nan,0
76584899,76583958,396321,0.11212121,0.37045452,-0.21287878,nan,0
77578483,77577542,396321,-0.03939394,0.27954546,-0.19242424,nan,0
78593850,78592909,396321,-0.07575757,0.27878788,-0.23257574,nan,0
79587666,79586725,396321,0.056060605,0.41969696,-0.10681818,nan,0
80581368,80580427,396321,0.032575756,0.24015151,-0.20757575,nan,0
81575052,81574111,396321,0.1280303,0.36893937,-0.115909085,nan,0
