timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
39220325,39025493,4028193,265.45593,0.1081347,-0.29623413,12.39046,0.00078693754
39683554,39487216,4028193,265.44363,0.10827235,-0.37634277,12.390839,0.0012700591
40255375,40062508,4028193,265.42953,0.10830778,-0.20751953,12.391224,0.00038615463
40491706,40294704,4028193,265.42972,0.108444765,0.20568848,12.391465,0.0003793628
41290030,41099335,4028193,265.42276,0.108417936,-0.21957397,12.389425,0.00043238243
41753341,41561037,4028193,265.41656,0.1085084,-0.2033081,12.388,0.0003707368
42216485,42022864,4028193,265.4119,0.10859228,0.08105469,12.388712,5.8923375e-05
42788106,42597961,4028193,265.4103,0.10856672,-0.15567017,12.389074,0.00021733486
43133151,42943552,4028193,265.4074,0.10857762,-0.030700684,12.389487,8.452793e-06
43773698,43578078,4028193,265.40634,0.10873293,-0.11746216,12.389139,0.00012374062
44286436,44096559,4028193,265.40295,0.10866096,-0.17300415,12.390407,0.00026840152
44690372,44498918,4028193,265.39914,0.10869434,-0.091278076,12.389496,7.471999e-05
45212845,45017401,4028193,265.3898,0.10878079,-0.27981567,12.388959,0.00070220954
45784311,45592508,4028193,265.38858,0.108722076,0.037261963,12.388874,1.2452517e-05
46188388,45997473,4028193,265.3821,0.108747564,-0.18469238,12.388135,0.00030594933
46769895,46572546,4028193,265.37393,0.10885199,-0.08847046,12.388368,7.020046e-05
47164323,46974964,4028193,265.36646,0.10870934,-0.15594482,12.388771,0.0002181078
47459822,47264006,4028193,265.36026,0.10884332,-0.23422241,12.386965,0.0004920956
48267995,48071359,4028193,265.34537,0.10888079,-0.22839355,12.387753,0.000467878
48780676,48589838,4028193,265.33133,0.10878848,-0.08428955,12.387004,6.372923e-05
49125648,48935443,4028193,265.32095,0.10877881,-0.27807617,12.387245,0.00069360196
49706959,49510759,4028193,265.3046,0.10887444,-0.37319946,12.387637,0.0012492549
50219487,50029135,4028193,265.29462,0.10877979,-0.2809143,12.386916,0.00070785126
50742073,50547535,4028193,265.29306,0.108847134,0.16879272,12.387663,0.0002555498
51205043,51009435,4028193,265.28458,0.10888759,-0.13275146,12.386629,0.00015808221
51776675,51584597,4028193,265.27148,0.10881761,-0.14535522,12.3866415,0.00018952442
52240241,52046503,4028193,265.2653,0.10885916,-0.12924194,12.386952,0.0001498304
52703185,52505459,4028193,265.2573,0.108900845,-0.17996216,12.3871355,0.0002905019
53274815,53083293,4028193,265.24768,0.108825736,-0.33535767,12.387269,0.0010087845
53678934,53485614,4028193,265.2396,0.10884106,-0.25668335,12.386589,0.0005910186
54201262,54003942,4028193,265.2332,0.1089066,-0.17007446,12.386229,0.00025947564
54713916,54522436,4028193,265.22702,0.108810075,-0.13378906,12.38695,0.00016055889
55236372,55040843,4028193,265.22046,0.108877584,-0.16629028,12.386575,0.00024805043
55581248,55386537,4028193,265.2133,0.10886455,-0.15701294,12.386632,0.00022114397
56271025,56077798,4028193,265.20453,0.108841695,-0.122802734,12.386935,0.00013527257
56734191,56539488,4028193,265.20032,0.1088827,-0.1199646,12.3856325,0.00012910573
57246727,57057900,4028193,265.1936,0.10878382,-0.26623535,12.386444,0.00063583185
57769130,57576390,4028193,265.1901,0.108852744,-0.13897705,12.385961,0.00017326625
58232320,58035522,4028193,265.18463,0.10888907,-0.13760376,12.384875,0.00016987382
58745002,58553955,4028193,265.17715,0.10878857,-0.15264893,12.384456,0.00020905862
59267183,59072357,4028193,265.1741,0.10885291,-0.15332031,12.384428,0.00021090212
59779934,59590887,4028193,265.16495,0.108751886,-0.20437622,12.384227,0.00037475664
60183817,59995885,4028193,265.15802,0.10876882,-0.17178345,12.384126,0.00026476145
60706170,60514446,4028193,265.1535,0.10883271,-0.14221191,12.384325,0.00018145006
61228547,61032912,4028193,265.1531,0.108895406,0.01184082,12.384539,1.2578859e-06
61741073,61551372,4028193,265.15042,0.10879632,0.15438843,12.384236,0.00021385417
62263440,62070128,4028193,265.14478,0.1088623,-0.053466797,12.385595,2.5645368e-05
62785798,62588507,4028193,265.14035,0.108926855,-0.07974243,12.385385,5.704623e-05
63239391,63047522,4028193,265.14352,0.1088002,-0.11663818,12.385527,0.000122046265
63702447,63509194,4028193,265.14615,0.10884088,0.20510864,12.385837,0.00037739842
64274001,64084276,4028193,265.13828,0.10876646,-0.51290894,12.386071,0.002359959
64737523,64545996,4028193,265.13843,0.10880884,-0.1532898,12.384905,0.00021081005
65259642,65064402,4028193,265.14496,0.10887588,0.3576355,12.38467,0.0011475042
65772197,65582832,4028193,265.139,0.108771615,-0.47973633,12.384284,0.0020648655
