timestamp,normalized_setpoint
39932020,0.0
40932450,0.0
41930338,0.0
42933165,0.0
43933485,0.0
44933859,0.0
45931767,0.0
46932164,0.0
47932503,0.0
48930432,0.0
49933256,0.0
50933624,0.0
51934015,0.0
52931908,0.0
53932284,0.0
54932663,0.0
55930574,0.0
56930948,0.0
57933788,0.0
58931737,0.0
59932088,0.0
60932496,0.0
61932869,0.0
62930782,0.0
63931142,0.0
64933990,0.0
65934370,0.0
66932282,0.0
67932669,0.0
68933056,0.0
69930951,0.0
70931322,0.0
71934158,0.0
72934530,0.0
73932446,0.0
74932804,0.0
75933165,0.0
76931068,0.0
77931427,0.0
78934277,0.0
79934626,0.0
80932541,0.0
81932870,0.0
82933223,0.0
83931111,0.0
84931465,0.0
85934310,0.0
86934638,0.0
87932520,0.0
88932932,0.0
89933228,0.0
90931104,0.0
91931451,0.0
92934257,0.0
93934607,0.0
94932486,0.0
95932852,0.0
96933161,0.0
97931059,0.0
98931393,0.0
99934194,0.0
100917790,0.0
101923248,0.0
102918345,0.0
103923565,0.0
104919021,0.0
105924286,0.0
106919636,0.0
107925086,0.0
108920341,0.0
109925780,0.0
110921142,0.0
111926425,0.0
112921569,0.0
113927020,0.0
114922442,0.0
115917616,0.0
116923139,0.0
117918292,0.0
118924269,0.0
119919195,0.0
120924424,0.0
121919526,0.0
122925022,0.0
123920142,0.0
124925626,0.0
125921002,0.0
126926444,0.0
127921384,0.0
128926842,0.0
129922237,0.0
130927522,0.0
131922810,0.0
132918030,0.0
133924014,0.0
134918661,0.0
135924212,0.0
136919431,0.0
137925148,0.0
138919823,0.0
139925284,0.0
140920630,0.0
141925900,0.0
142921402,0.0
143926240,0.0
144921872,0.0
145927049,0.0
146922408,0.0
147917608,0.0
148923029,0.0
149918163,0.0
150923662,0.0
151918822,0.0
152924731,0.0
153919411,0.0
154925068,0.0
155920192,0.0
156925344,0.0
157920713,0.0
158925989,0.0
159921119,0.0
160926695,0.0
161921987,0.0
162927116,0.0
163922447,0.0
164917650,0.0
165923056,0.0
166918377,0.0
167924096,0.0
168919018,0.0
169924365,0.0
170919885,0.0
171925272,0.0
172920177,0.0
173925344,0.0
174920766,0.0
175925908,0.0
176921292,0.0
177926462,0.0
178922034,0.0
179927048,0.0
180922423,0.0
181917542,0.0
182923339,0.0
183918121,0.0
184923601,0.0
185918901,0.0
186924835,0.0
187919477,0.0
188924682,0.0
189919964,0.0
190925200,0.0
191920722,0.0
192925528,0.0
193921066,0.0
194926307,0.0
195921498,0.0
196927061,0.0
197922209,0.0
198927412,0.0
199922771,0.0
200917979,0.0
201923745,0.0
202918465,0.0
203923967,0.0
204933399,0.0
205933672,0.0
206931495,0.0
207931778,0.0
208934495,0.0
209929843,0.0
210932641,0.0
211932863,0.0
212933129,0.0
213930933,0.0
214933678,0.0
215933987,0.0
216931766,0.0
217932047,0.0
218932293,0.0
219935036,0.0
220930375,0.0
221933110,0.0
222933393,0.0
223931186,0.0
224931467,0.0
225934201,0.0
226934467,0.0
227932314,0.0
228932541,0.0
229932815,0.0
230930616,0.0
231930944,0.0
232933658,0.0
233931426,0.0
234931701,0.0
235931998,0.0
236934704,0.0
237930041,0.0
238932770,0.0
239933037,0.0
240933338,0.0
241931120,0.0
242933839,0.0
243934102,0.0
244931904,0.0
245932173,0.0
246932451,0.0
247935198,0.0
248930532,0.0
249933250,0.0
250933527,0.0
251931298,0.0
252931558,0.0
253934290,0.0
254934566,0.0
255932348,0.0
256932621,0.0
257932920,0.0
258930684,0.0
259930940,0.0
260933667,0.0
261933937,0.0
262931789,0.0
263932054,0.0
264934755,0.0
265930058,0.0
266932777,0.0
267933066,0.0
268933304,0.0
269931101,0.0
270931392,0.0
271934086,0.0
272931883,0.0
273932147,0.0
274932407,0.0
275935133,0.0
276930478,0.0
277933206,0.0
278933448,0.0
279931313,0.0
280931544,0.0
281934227,0.0
282934488,0.0
283932283,0.0
284932556,0.0
285932806,0.0
286930610,0.0
