timestamp,rpm_estimate,rpm_raw
388274155,0.011829017,0.0
388284156,0.009463213,0.0
388474155,0.00879738,0.0
388674162,0.00010142689,0.0
388874192,1.1693724e-06,0.0
389074155,0.0088427905,0.0
389274154,0.00010195043,0.0
389474169,1.4730462,-2.9250014
389674154,-2.7246778,-4.3945293
389874160,0.008119376,0.0
390074153,1.4820712,0.0
390274154,0.55786234,1.4671955
390474153,0.12984042,0.0
390674201,0.21224304,1.4584166
390874209,334.97742,407.26578
391074153,348.37326,341.3427
391274155,408.17145,442.33856
391474154,610.1945,603.51556
391674153,447.41782,462.8906
391874153,815.60284,837.89075
392074153,558.87225,591.7967
392274153,801.9355,669.43365
392474153,788.95154,890.62524
392674153,702.1005,688.4767
392874157,921.6192,796.5566
393074153,1011.11,1128.0424
393274153,928.67834,1031.3534
393474154,892.7341,909.6683
393674153,951.16504,873.9208
393874167,1062.4734,923.1163
394074167,1152.1523,958.2269
394274154,1219.5903,1088.3793
394474153,1308.0575,1300.7812
394674152,1339.1787,1270.1465
394874154,1373.5693,1322.622
395074153,1351.7924,1199.3218
395274154,1304.6788,1124.9952
395474154,1302.4727,1161.5049
395674153,1292.4089,1207.1519
395874153,1642.971,1747.5586
396074153,1615.0944,1759.6957
396274154,1523.8724,1353.5156
396474153,1658.452,1779.7853
396674161,1740.9918,1825.2001
396874153,1537.9265,1423.8286
397074153,1770.839,1914.5508
397274153,1690.5944,1565.918
397474153,1529.4276,1555.6641
397674152,1791.6079,1806.5134
397874153,1644.543,1551.9089
398074153,1614.6644,1748.5846
398274153,1716.3342,1517.7301
398474153,1667.8341,1706.5428
398674153,1742.5422,1888.3723
398874153,1572.8773,1434.0823
399074153,1771.4521,1889.8374
399274153,1744.1552,1649.4142
399474155,1553.6104,1593.7496
399674153,1811.2048,1756.3477
399874168,1668.0116,1620.7777
400074169,1676.2625,1838.5508
400274154,1656.337,1461.768
400474171,1725.1537,1863.0436
400674153,1771.8787,1818.0531
400874154,1555.1595,1498.5349
401074153,1815.0492,1904.8683
401274153,1697.5686,1573.3994
401474153,1607.5286,1697.7542
401674153,1736.9321,1527.9851
401874171,1696.3275,1741.6681
402074171,1761.3411,1906.7245
402274153,1584.4479,1462.2064
402474153,1831.179,1952.6367
402674153,1735.44,1625.9767
402874197,1602.5934,1700.8641
403074201,1776.2152,1600.3477
403274153,1717.5243,1768.724
403474153,1762.9854,1898.6278
403674154,1591.9913,1467.7734
403874153,1817.9385,1932.5154
404074153,1732.8293,1620.2792
404274155,1606.779,1706.3721
404474153,1767.9755,1595.2148
404674152,1693.7294,1743.3385
404874153,1750.4066,1891.3029
405074153,1600.1709,1469.2385
405274154,1807.3845,1937.7944
405474153,1740.0626,1640.625
405674177,1603.3295,1687.844
405874153,1789.5094,1653.8087
406074153,1694.6123,1729.9806
406274154,1742.2944,1879.3944
406474153,1612.7437,1467.7733
406674153,1813.8223,1939.4531
406874153,1742.4904,1645.0195
407074153,1598.2933,1693.5287
407274153,1795.0201,1665.5273
407474153,1685.8097,1702.1486
407674154,1730.1106,1885.0653
407874154,1608.6385,1447.2659
408074153,1785.7941,1892.7675
408274153,1754.89,1662.9303
408474152,1589.8073,1653.6667
408674153,1806.7635,1699.7937
408874153,1688.1959,1674.484
409074153,1704.4857,1883.8737
409274155,1631.0896,1436.8679
409474154,1705.6985,1812.5406
409674153,1697.22,1789.0437
409874153,1492.5092,1388.6722
410074154,1700.8448,1841.3088
410274153,1696.0085,1741.6278
410474153,1470.9884,1384.2771
410674153,1721.7081,1838.5627
410874153,1695.9003,1652.3439
411074153,1481.6917,1454.7354
411274153,1759.5254,1861.8167
411474153,1682.0946,1598.1444
411674153,1483.4026,1513.9406
411874155,1762.6642,1808.9012
412074185,1664.574,1550.8566
412274161,1553.0394,1667.2902
412474153,1754.3009,1604.0039
412674153,1663.1495,1659.8341
412874157,1692.029,1890.3572
413074157,1607.7158,1403.9801
413274157,1740.193,1864.1866
413474154,1776.5326,1825.0127
413674153,1551.8308,1535.3098
413874159,1828.1527,1854.8439
414074166,1695.2657,1609.2362
414274162,1646.6881,1797.3903
414474153,1702.8389,1488.2812
414674153,1745.4324,1854.492
414874159,1785.727,1828.4927
415074169,1575.7694,1554.6415
415274163,1845.5675,1870.3872
415474152,1702.8684,1632.1621
415674154,1668.5477,1812.193
415874160,1693.2692,1499.2504
416074172,1740.7587,1886.2534
416274169,1788.2236,1835.6252
416474153,1575.4951,1542.4803
416674153,1846.3698,1894.2324
416874160,1705.332,1633.7853
417074167,1669.2643,1806.1525
417274155,1685.92,1495.6055
417474154,1737.9191,1848.633
417674154,1779.7518,1819.3359
417874156,1574.8121,1537.0822
418074160,1828.2943,1869.484
418274156,1699.8732,1600.754
418474152,1656.7676,1803.4031
418674157,1705.9376,1508.1858
418874162,1754.01,1885.2104
419074153,1792.7943,1847.5372
419274153,1577.3207,1544.0997
419474153,1848.8905,1875.0004
419674153,1705.2183,1643.2542
419874153,1679.4917,1809.5907
420074164,1682.4769,1491.0358
420274155,1750.9677,1855.9568
420474153,1796.8918,1836.9141
420674153,1582.1971,1587.8905
420874153,1844.466,1823.7305
421074153,1712.2352,1648.1141
421274153,1715.4442,1886.9073
421474153,1659.6016,1479.4922
421674153,1786.1019,1922.0675
421874154,1783.612,1737.1309
422074153,1596.046,1627.6042
422274154,1821.1843,1747.7335
422474153,1693.1782,1668.4572
422674152,1728.3165,1894.2324
422874165,1625.504,1460.4535
423074153,1803.2275,1930.8572
423274153,1781.3424,1714.2098
423474154,1620.4434,1703.4431
423674154,1805.8734,1662.4313
423874153,1737.9785,1774.1033
424074168,1797.3005,1941.13
424274154,1613.1493,1522.1251
424474153,1859.2078,1907.4177
424674154,1753.5862,1656.7384
424874153,1700.4001,1851.7478
425074154,1685.106,1482.4219
425274154,1802.5673,1907.4174
425474153,1798.1102,1731.4457
425674153,1625.462,1686.0354
425874153,1811.6282,1664.2291
426074154,1740.5305,1775.3906
426274154,1794.2493,1930.8572
426474153,1616.0665,1504.5447
426674152,1866.5592,1908.8827
426874153,1747.6144,1646.4843
427074153,1687.4921,1844.423
427274153,1692.3251,1503.0801
427474153,1800.0582,1908.6914
427674154,1831.4813,1831.0548
427874206,1628.1501,1681.5659
428074208,1817.5981,1675.2322
428274154,1754.8823,1777.3457
428474153,1804.6665,1941.1122
428674153,1613.2091,1545.5646
428874153,1866.9385,1889.8378
429074153,1749.7853,1681.6409
429274153,1718.7308,1866.211
429474152,1666.481,1482.5701
429674152,1839.4304,1957.227
429874170,1800.0625,1722.8293
430074163,1646.248,1731.8708
430274154,1775.2673,1579.1016
430474153,1769.7473,1853.0271
430674152,1824.9576,1895.6975
430874153,1609.9965,1599.6094
431074205,1858.8923,1805.7322
431274153,1734.4136,1684.9075
431474166,1759.3739,1942.7869
431674153,1632.858,1485.5004
431874190,1852.6748,1963.1476
432074183,1777.8411,1672.2295
432274154,1663.5963,1763.6718
432474154,1742.924,1573.2421
432674153,1798.6749,1920.6023
432874157,1823.662,1883.224
433074153,1595.9731,1600.8818
433274153,1783.0797,1759.2775
433474153,1688.8026,1595.8245
433674153,1373.4259,1404.785
433874167,1363.3146,1372.8317
434074161,40.575436,-5.8752546
434274154,-14.905109,-10.254733
434474154,-11.911945,-11.717611
434674152,-9.716047,-7.324744
434874153,-12.11624,-8.802291
435074153,-9.746638,-5.8617363
435274153,-0.27192962,0.0
435474153,-2.0434906,-1.4649944
435674153,3.3501678,1.4648479
435874154,-1.1162844,0.0
