timestamp,safe_points_id,is_evaluation_pending,has_vtol_approach,rtl_type,safe_point_index
388775651,0,0,-40,1,255
390775721,0,0,-40,1,255
392795547,0,0,-40,1,255
394805718,0,0,-40,1,255
396825294,0,0,-40,1,255
398854908,0,0,-40,1,255
400874691,0,0,-40,1,255
402904309,0,0,-40,1,255
404924079,0,0,-40,1,255
406943782,0,0,-40,1,255
408973406,0,0,-40,1,255
410993098,0,0,-40,1,255
413022646,0,0,-40,1,255
415042379,0,0,-40,1,255
417071969,0,0,-40,1,255
419091593,0,0,-40,1,255
421121590,0,0,-40,1,255
423141011,0,0,-40,1,255
425170371,0,0,-40,1,255
427190124,0,0,-40,1,255
429209710,0,0,-40,1,255
431239219,0,0,-40,1,255
433258924,0,0,-40,1,255
435288319,0,0,-40,1,255
437307921,0,0,-40,1,255
439337430,0,0,-40,1,255
441357117,0,0,-40,1,255
443386506,0,0,-40,1,255
445386639,0,0,-40,1,255
447406619,0,0,-40,1,255
449426024,0,0,-40,1,255
451455532,0,0,-40,1,255
453475209,0,0,-40,1,255
455504708,0,0,-40,1,255
457524498,0,0,-40,1,255
459544237,0,0,-40,1,255
461573691,0,0,-40,1,255
463593457,0,0,-40,1,255
465622889,0,0,-40,1,255
467642639,0,0,-40,1,255
469672190,0,0,-40,1,255
471691928,0,0,-40,1,255
473721853,0,0,-40,1,255
475741344,0,0,-40,1,255
477770826,0,0,-40,1,255
479790875,0,0,-40,1,255
481820156,0,0,-40,1,255
483840128,0,0,-40,1,255
485869514,0,0,-40,1,255
487889234,0,0,-40,1,255
489908949,0,0,-40,1,255
491938620,0,0,-40,1,255
493958326,0,0,-40,1,255
495987999,0,0,-40,1,255
498007736,0,0,-40,1,255
500038094,0,0,-40,1,255
502057234,0,0,-40,1,255
504076915,0,0,-40,1,255
506106464,0,0,-40,1,255
508126230,0,0,-40,1,255
510155866,0,0,-40,1,255
512175798,0,0,-40,1,255
514205250,0,0,-40,1,255
516225005,0,0,-40,1,255
518244881,0,0,-40,1,255
520274454,0,0,-40,1,255
522294239,0,0,-40,1,255
524323880,0,0,-40,1,255
526324022,0,0,-40,1,255
528353627,0,0,-40,1,255
530373746,0,0,-40,1,255
532393305,0,0,-40,1,255
534422721,0,0,-40,1,255
536442832,0,0,-40,1,255
538472197,0,0,-40,1,255
540492037,0,0,-40,1,255
542521704,0,0,-40,1,255
544541731,0,0,-40,1,255
546561413,0,0,-40,1,255
548591012,0,0,-40,1,255
550610709,0,0,-40,1,255
552640813,0,0,-40,1,255
554660239,0,0,-40,1,255
556690180,0,0,-40,1,255
558709577,0,0,-40,1,255
560739452,0,0,-40,1,255
562759089,0,0,-40,1,255
564778831,0,0,-40,1,255
566808455,0,0,-40,1,255
568847961,0,0,-40,1,255
570577684,0,0,-40,1,255
