timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr
388742082,388741523,45,nan,0,60509,0,0,1577,1496,1094,1503,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
389234767,389234209,45,nan,0,60591,0,0,1577,1495,1094,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
389744567,389744008,45,nan,0,60677,0,0,1577,1496,1094,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
390234770,390234211,45,nan,0,60759,0,0,1576,1495,1094,1502,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
390747084,390746524,45,nan,0,60845,0,0,1577,1495,1125,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
391239775,391239212,45,nan,0,60927,0,0,1577,1495,1135,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
391749616,391749057,45,nan,0,61013,0,0,1576,1495,1228,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
392237330,392236772,45,nan,0,61094,0,0,1576,1495,1255,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
392747185,392746626,45,nan,0,61180,0,0,1576,1495,1290,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
393237361,393236787,45,nan,0,61262,0,0,1576,1495,1349,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
393747282,393746722,45,nan,0,61347,0,0,1576,1495,1367,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
394237464,394236889,45,nan,0,61429,0,0,1576,1495,1404,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
394749791,394749231,45,nan,0,61515,0,0,1576,1495,1440,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
395242366,395241807,45,nan,0,61598,0,0,1576,1495,1455,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
395730093,395729533,45,nan,0,61680,0,0,1576,1495,1505,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
396239943,396239383,45,nan,0,61765,0,0,1575,1495,1564,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
396749872,396749313,45,nan,0,61850,0,0,1576,1495,1592,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
397237552,397236993,45,nan,0,61932,0,0,1574,1461,1592,1503,1927,1094,1870,1893,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
