timestamp,compression_gains[0],compression_gains[1],compression_gains[2],spectral_damper_hpf[0],spectral_damper_hpf[1],spectral_damper_hpf[2],spectral_damper_out[0],spectral_damper_out[1],spectral_damper_out[2]
388807127,0.9999983,0.9998397,0.9999976,2.3877108e-06,0.0064002275,2.8471715e-05,4.926457e-06,0.00046476448,6.9771963e-06
388908114,0.99888104,0.9998978,0.9992673,2.9814679e-05,0.0002840404,7.0206585e-07,0.0032450517,0.00029652132,0.0021250176
389009108,0.9999425,0.99983406,0.9999591,1.4064073e-05,0.0006017578,1.9207595e-05,0.00016674078,0.0004812658,0.00011853744
389110097,0.99997944,0.9998988,0.9999967,3.8918122e-05,0.00018468668,3.8045669e-06,5.9572867e-05,0.0002934923,9.46917e-06
389211083,0.9999961,0.9999264,0.9999865,7.4376176e-06,0.00036485388,4.4895725e-05,1.1246925e-05,0.00021355566,3.9052913e-05
389312069,0.9999694,0.99932736,0.999995,6.725439e-05,0.0023748875,2.0642748e-05,8.86226e-05,0.0019498484,1.4543332e-05
389413095,0.9999065,0.99971485,0.9999871,0.00042148613,0.0013878728,9.2647795e-05,0.00027102494,0.000826569,3.7400463e-05
389514054,0.9998776,0.9987593,0.9999093,0.00024534602,0.0032678603,0.00015361307,0.00035494292,0.003596601,0.00026300453
389615087,0.99985063,0.9998251,0.99997497,0.00030397816,4.579268e-06,9.864123e-05,0.0004331799,0.00050717255,7.264802e-05
389716031,0.9999464,0.99998814,0.99996096,8.2374674e-05,1.2479438e-05,0.000121201694,0.00015543225,3.4358975e-05,0.00011316765
389817035,0.99997807,0.9999972,0.99999064,9.787838e-05,9.16642e-06,8.8669685e-06,6.366526e-05,8.0570035e-06,2.7083901e-05
389918029,0.99999285,0.99997497,0.9999882,1.6041338e-05,0.00014000338,4.2188338e-05,2.0657e-05,7.255281e-05,3.4174762e-05
390019017,0.9999822,0.99992305,0.9999895,0.000118648815,4.2124273e-05,5.1876053e-05,5.175048e-05,0.00022312943,3.0372415e-05
