timestamp,flight_phase
389100026,0
390105000,0
391109973,0
392114947,0
393119920,0
394124893,0
395129865,0
396134836,0
397139804,0
398144769,0
399149734,0
400154696,0
401159656,0
402164612,0
403169566,0
404174516,0
405179464,0
406184409,0
407189353,0
408194294,0
409199233,0
410204171,0
411209107,0
412214040,0
413218971,0
414223899,0
415228825,0
416233749,0
417238672,0
418243593,0
419248513,0
420253430,0
421258346,0
422263261,0
423268173,0
424273084,0
425277994,0
426282901,0
427287806,0
428292709,0
429297610,0
430302513,0
431307409,0
432312304,0
433317199,0
434322092,0
435326983,0
436331875,0
437336770,0
438341668,0
439346567,0
440351468,0
441356371,0
442361276,0
443366182,0
444371089,0
445375998,0
446380908,0
447385820,0
448390732,0
449395646,0
450400561,0
451405477,0
452410395,0
453415313,0
454420233,0
455425154,0
456430076,0
457434999,0
458439923,0
459444847,0
460449773,0
461454700,0
462459628,0
463464557,0
464469486,0
465474417,0
466479349,0
467484281,0
468489214,0
469494148,0
470499084,0
471504019,0
472508956,0
473513893,0
474518831,0
475523770,0
476528710,0
477533650,0
478538591,0
479543533,0
480548476,0
481553419,0
482558363,0
483563308,0
484568253,0
485573199,0
486578145,0
487583093,0
488588040,0
489592989,0
490597938,0
491602887,0
492607837,0
493612788,0
494617739,0
495622691,0
496627643,0
497632596,0
498637550,0
499642504,0
500647458,0
501652413,0
502657369,0
503662325,0
504667281,0
505672238,0
506677195,0
507682153,0
508687110,0
509692069,0
510697028,0
511701987,0
512706946,0
513711909,0
514716867,0
515721828,0
516726791,0
517731751,0
518736713,0
519741675,0
520746638,0
521751602,0
522756565,0
523761529,0
524766493,0
525771457,0
526776422,0
527781387,0
528786353,0
529791318,0
530796284,0
531801251,0
532806217,0
533811184,0
534816151,0
535821119,0
536826087,0
537831055,0
538836024,0
539840993,0
540845962,0
541850931,0
542855903,0
543860872,0
544865842,0
545870813,0
546875783,0
547880754,0
548885724,0
549890694,0
550895663,0
551900634,0
552905604,0
553910574,0
554915544,0
555920515,0
556925486,0
557930458,0
558935429,0
559940400,0
560945371,0
561950341,0
562955311,0
563960281,0
564965251,0
565970221,0
566975191,0
567980160,0
568985129,0
569990097,0
570995066,0
