timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
388640233,388440701,388450126,31.185636393279374,117.19755760214223,0,0.25,0.25,0.35898814,-0.05468129,0.31320032,-0.033761572,0.26452896,0.2648127,0.019487089,0.00045164654,0.015384195,-0.00026281588,0,0,1
389138972,388943714,388948920,31.185635990789695,117.19755730301932,0,0.25,0.25,0.38639992,-0.04754353,0.3512556,-0.04366033,0.26449388,0.26466838,0.022579713,0.00034161803,0.01903042,-0.00033552365,0,0,1
389637848,389443683,389447715,31.18563521107393,117.19755714593133,0,0.25,0.25,0.41831753,-0.028560527,0.39331385,-0.041091308,0.26551676,0.26562917,0.02636211,0.00012283344,0.023693616,-0.0002792468,0,0,1
390136562,389943674,389946513,31.185635827189945,117.19755654684924,0,0.25,0.25,0.3631193,-0.024403477,0.38659438,-0.030652013,0.26513404,0.2652226,0.019892674,8.9815825e-05,0.022709206,-0.00016305925,0,0,1
390635371,390442679,390445304,31.185638912389503,117.19755612479625,0,0.25,0.25,0.3535288,-0.030613808,0.37770948,-0.033701126,0.26595405,0.26608655,0.018797625,0.00014088728,0.021613734,-0.00018171426,0,0,1
391134131,390942682,390944098,31.185638606901115,117.1975565167453,0,0.25,0.25,0.30309865,-0.01310978,0.33954802,-0.027103089,0.265413,0.26545814,0.01384541,2.5897314e-05,0.017580677,-0.00012375675,0,0,1
391633029,391442680,391442893,31.18563781348822,117.19755682995009,0,0.25,0.25,0.26285446,-0.00016549602,0.30629978,-0.007909752,0.26615667,0.26618606,0.010383729,4.1157575e-09,0.014331123,-4.5441102e-05,0,0,1
392131733,391940681,391941687,31.1856380209206,117.19755643638021,0,0.25,0.25,0.20529534,0.0035165262,0.2570289,-0.00018005645,0.26550832,0.2655443,0.0063495073,1.8627335e-06,0.010300107,-1.5527196e-05,0,0,1
392640580,392440682,392450458,31.185638622701564,117.19755613853737,0,0.25,0.25,0.15211526,-0.0076359306,0.20342202,-0.007856966,0.2663593,0.26642552,0.0034748628,8.754032e-06,0.0066931876,-2.3334964e-05,0,0,1
393139303,392942678,392949252,31.185638322799395,117.19755614512081,0,0.25,0.25,0.102377765,-0.028188521,0.15183127,-0.018902536,0.26564986,0.26572692,0.0015781987,0.00011961042,0.003942856,-7.700124e-05,0,0,1
