timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
388539236,388343758,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
389031928,388842743,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
389534395,389342742,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
390037373,389841962,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
390539349,390342742,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
391032055,390840744,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
391534458,391343742,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
392037109,391840742,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
392529570,392340742,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
393032077,392842891,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
393534544,393340775,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
394037580,393840747,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
394529657,394338744,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
395032176,394843742,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
395534638,395342834,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
396027378,395835745,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
396529779,396338745,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
397032310,396835752,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
397534742,397337738,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
398037809,397839744,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
398529817,398338744,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
399032381,398840751,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
399534841,399341246,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
400037439,399840742,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
400539788,400342755,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
401032497,400843743,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
401534825,401341073,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
402038003,401840741,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
402539850,402343741,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
403032524,402837742,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
403534951,403338742,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
404027704,403838047,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
