timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
387484791,0,0,0,1,0,0,0,0,0,0,0,0
388489747,0,0,0,1,0,0,0,0,0,0,0,0
389494728,0,0,0,1,0,0,0,0,0,0,0,0
390499747,0,0,0,1,0,0,0,0,0,0,0,0
391504700,0,0,0,1,0,0,0,0,0,0,0,0
392509637,0,0,0,1,0,0,0,0,0,0,0,0
393514664,0,0,0,1,0,0,0,0,0,0,0,0
394519620,0,0,0,1,0,0,0,0,0,0,0,0
395475326,0,0,0,0,0,0,0,0,0,0,0,0
396480291,0,0,0,0,0,0,0,0,0,0,0,0
397485266,0,0,0,0,0,0,0,0,0,0,0,0
398490238,0,0,0,0,0,0,0,0,0,0,0,0
399495223,0,0,0,0,0,0,0,0,0,0,0,0
400500135,0,0,0,0,0,0,0,0,0,0,0,0
401505136,0,0,0,0,0,0,0,0,0,0,0,0
402510071,0,0,0,0,0,0,0,0,0,0,0,0
403514990,0,0,0,0,0,0,0,0,0,0,0,0
404519976,0,0,0,0,0,0,0,0,0,0,0,0
405524944,0,0,0,0,0,0,0,0,0,0,0,0
406530096,0,0,0,0,0,0,0,0,0,0,0,0
407534938,0,0,0,0,0,0,0,0,0,0,0,0
408539736,0,0,0,0,0,0,0,0,0,0,0,0
409544783,0,0,0,0,0,0,0,0,0,0,0,0
410549658,0,0,0,0,0,0,0,0,0,0,0,0
411554823,0,0,0,0,0,0,0,0,0,0,0,0
412559499,0,0,0,0,0,0,0,0,0,0,0,0
413564513,0,0,0,0,0,0,0,0,0,0,0,0
414569377,0,0,0,0,0,0,0,0,0,0,0,0
415574634,0,0,0,0,0,0,0,0,0,0,0,0
416579177,0,0,0,0,0,0,0,0,0,0,0,0
417584191,0,0,0,0,0,0,0,0,0,0,0,0
418589008,0,0,0,0,0,0,0,0,0,0,0,0
419593937,0,0,0,0,0,0,0,0,0,0,0,0
420598894,0,0,0,0,0,0,0,0,0,0,0,0
421603790,0,0,0,0,0,0,0,0,0,0,0,0
422608674,0,0,0,0,0,0,0,0,0,0,0,0
423613587,0,0,0,0,0,0,0,0,0,0,0,0
424618573,0,0,0,0,0,0,0,0,0,0,0,0
425623473,0,0,0,0,0,0,0,0,0,0,0,0
426628592,0,0,0,0,0,0,0,0,0,0,0,0
427633474,0,0,0,0,0,0,0,0,0,0,0,0
428638161,0,0,0,0,0,0,0,0,0,0,0,0
429643058,0,0,0,0,0,0,0,0,0,0,0,0
430647966,0,0,0,0,0,0,0,0,0,0,0,0
431652860,0,0,0,0,0,0,0,0,0,0,0,0
432657782,0,0,0,0,0,0,0,0,0,0,0,0
433662778,0,0,0,0,0,0,0,0,0,0,0,0
434667782,0,0,0,0,0,0,0,0,0,0,0,0
435672451,0,0,0,0,0,0,0,0,0,0,0,0
436677428,0,0,0,0,0,0,0,0,0,0,0,0
437682251,0,0,0,0,0,0,0,0,0,0,0,0
438076360,0,0,0,1,0,0,0,0,0,0,0,0
438431161,0,0,0,1,0,0,0,0,0,0,0,1
439436536,0,0,0,1,0,0,0,0,0,0,0,1
440440783,0,0,0,1,0,0,0,0,0,0,0,1
441445740,0,0,0,1,0,0,0,0,0,0,0,1
442450578,0,0,0,1,0,0,0,0,0,0,0,1
443455803,0,0,0,1,0,0,0,0,0,0,0,1
444460360,0,0,0,1,0,0,0,0,0,0,0,1
445465288,0,0,0,1,0,0,0,0,0,0,0,1
446470159,0,0,0,1,0,0,0,0,0,0,0,1
447475126,0,0,0,1,0,0,0,0,0,0,0,1
448480046,0,0,0,1,0,0,0,0,0,0,0,1
449484923,0,0,0,1,0,0,0,0,0,0,0,1
450489864,0,0,0,1,0,0,0,0,0,0,0,1
451494749,0,0,0,1,0,0,0,0,0,0,0,1
452499691,0,0,0,1,0,0,0,0,0,0,0,1
453504613,0,0,0,1,0,0,0,0,0,0,0,1
454509552,0,0,0,1,0,0,0,0,0,0,0,1
455514420,0,0,0,1,0,0,0,0,0,0,0,1
456519299,0,0,0,1,0,0,0,0,0,0,0,1
457524334,0,0,0,1,0,0,0,0,0,0,0,1
458529436,0,0,0,1,0,0,0,0,0,0,0,1
459534327,0,0,0,1,0,0,0,0,0,0,0,1
460539037,0,0,0,1,0,0,0,0,0,0,0,1
461544111,0,0,0,1,0,0,0,0,0,0,0,1
462549174,0,0,0,1,0,0,0,0,0,0,0,1
463553891,0,0,0,1,0,0,0,0,0,0,0,1
464558878,0,0,0,1,0,0,0,0,0,0,0,1
465563741,0,0,0,1,0,0,0,0,0,0,0,1
466568630,0,0,0,1,0,0,0,0,0,0,0,1
467573629,0,0,0,1,0,0,0,0,0,0,0,1
468578484,0,0,0,1,0,0,0,0,0,0,0,1
469583410,0,0,0,1,0,0,0,0,0,0,0,1
470588399,0,0,0,1,0,0,0,0,0,0,0,1
471593319,0,0,0,1,0,0,0,0,0,0,0,1
472598290,0,0,0,1,0,0,0,0,0,0,0,1
473603209,0,0,0,1,0,0,0,0,0,0,0,1
