timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
388272400,0.011525937,0.2654193,-0.018227106,4926,0,-0.8309759,-1.7948865,-9.927183,4926,0,0,1,1
388277329,0.0111786565,0.26281014,-0.01940187,4929,0,-0.9170364,-1.7674555,-9.8992815,4929,0,0,1,1
388282253,0.011556833,0.25884673,-0.021232007,4924,0,-1.0290911,-1.7614369,-9.871627,4924,0,0,1,1
388287179,0.010953578,0.25470966,-0.023796508,4926,0,-1.0934546,-1.7548995,-9.831777,4926,0,0,1,1
388292105,0.0039777756,0.24854305,-0.025922459,4926,0,-1.0745564,-1.7052182,-9.80143,4926,0,0,1,1
388297032,0.0005098929,0.24327318,-0.026470618,4927,0,-1.0219762,-1.7071307,-9.778161,4927,0,0,1,1
388301958,-1.6583295e-05,0.23985182,-0.028449737,4926,0,-0.9897835,-1.727499,-9.766767,4926,0,0,1,1
388306886,0.004481975,0.23564279,-0.03233029,4928,0,-0.94160634,-1.7233655,-9.777533,4928,0,0,1,1
388311811,0.0014264081,0.23150271,-0.032902945,4925,0,-0.88988155,-1.7403369,-9.805462,4925,0,0,1,1
388316737,0.0018978543,0.2266283,-0.034503724,4926,0,-0.8610186,-1.8143786,-9.796465,4926,0,0,1,1
388321663,0.0054419925,0.22136317,-0.036205746,4926,0,-0.84744394,-1.8531364,-9.80896,4926,0,0,1,1
388326590,0.0077063544,0.21832733,-0.03815483,4927,0,-0.8473678,-1.8453128,-9.803124,4927,0,0,1,1
388331516,0.009124083,0.21223107,-0.038809296,4926,0,-0.911652,-1.8410251,-9.807983,4926,0,0,1,1
388336443,0.0076626036,0.2057053,-0.039030764,4927,0,-0.96746475,-1.8778753,-9.804111,4927,0,0,1,1
388341369,0.011098208,0.19883978,-0.03903082,4926,0,-1.001511,-1.9240975,-9.778146,4926,0,0,1,1
388346295,0.01652684,0.19221401,-0.03786153,4926,0,-1.0091085,-2.0183074,-9.758143,4926,0,0,1,1
388351222,0.022466674,0.18762968,-0.03846032,4927,0,-1.0149326,-2.0884151,-9.754371,4927,0,0,1,1
388356148,0.02329221,0.17806552,-0.0364297,4926,0,-1.0306357,-2.1406906,-9.744321,4926,0,0,1,1
388361074,0.030296804,0.17018846,-0.035562094,4926,0,-1.0346558,-2.2177172,-9.746617,4926,0,0,1,1
388366001,0.034862,0.16267213,-0.03439464,4927,0,-1.0502768,-2.275209,-9.727451,4927,0,0,1,1
388370927,0.033400696,0.1533536,-0.032497417,4926,0,-1.0959195,-2.3186803,-9.725133,4926,0,0,1,1
388375853,0.036710955,0.14466555,-0.030448407,4926,0,-1.1549479,-2.3843396,-9.697812,4926,0,0,1,1
388380780,0.041683257,0.13617264,-0.02897239,4927,0,-1.2350383,-2.4391441,-9.618982,4927,0,0,1,1
388385706,0.034278847,0.12800153,-0.023310274,4926,0,-1.3036455,-2.384634,-9.676956,4926,0,0,1,1
388390632,0.02971788,0.12073736,-0.020046886,4926,0,-1.3609433,-2.4231505,-9.552664,4926,0,0,1,1
388395559,0.02612613,0.113118365,-0.017444387,4927,0,-1.392065,-2.4471617,-9.479517,4927,0,0,1,1
388400485,0.024856398,0.10549862,-0.012423556,4926,0,-1.4050661,-2.4999478,-9.421157,4926,0,0,1,1
388405411,0.03011534,0.09860375,-0.008409044,4926,0,-1.4698851,-2.5595796,-9.417039,4926,0,0,1,1
388410338,0.030855346,0.09306218,-0.004311249,4927,0,-1.4660512,-2.5837097,-9.415564,4927,0,0,1,1
388415264,0.03535577,0.08817287,-0.0011108536,4926,0,-1.4393309,-2.6149504,-9.356025,4926,0,0,1,1
388420190,0.044990834,0.0795697,0.0049213367,4926,0,-1.4003356,-2.6789756,-9.293577,4926,0,0,1,1
388425117,0.04851094,0.074871846,0.011737276,4927,0,-1.3678393,-2.7273116,-9.32967,4927,0,0,1,1
388430043,0.05231833,0.07074626,0.016973222,4926,0,-1.336948,-2.7925947,-9.300053,4926,0,0,1,1
388434969,0.05567689,0.06746455,0.021657452,4926,0,-1.269133,-2.8069224,-9.253773,4926,0,0,1,1
388439896,0.06075551,0.06484804,0.028138222,4927,0,-1.2162993,-2.832957,-9.246191,4927,0,0,1,1
388444822,0.06770732,0.06295216,0.032681372,4926,0,-1.205171,-2.8905315,-9.254241,4926,0,0,1,1
388449748,0.07164493,0.060024004,0.037706338,4926,0,-1.2432833,-2.8578894,-9.230405,4926,0,0,1,1
388454675,0.0743753,0.05823607,0.0444244,4927,0,-1.2605035,-2.875779,-9.296744,4927,0,0,1,1
388459601,0.08038836,0.055821206,0.048334252,4926,0,-1.2076217,-2.8646894,-9.3058195,4926,0,0,1,1
388464527,0.08009225,0.051110007,0.052216444,4926,0,-1.0892074,-2.7949073,-9.346731,4926,0,0,1,1
388469454,0.07837818,0.047660906,0.05791819,4927,0,-0.99709326,-2.7140026,-9.41737,4927,0,0,1,1
388474380,0.0820319,0.04599178,0.061305933,4926,0,-0.9303646,-2.723672,-9.462226,4926,0,0,1,1
388479306,0.09020882,0.04344777,0.06201389,4926,0,-0.8424926,-2.6899955,-9.496561,4926,0,0,1,1
388484233,0.09120425,0.043070383,0.064214714,4927,0,-0.7573759,-2.6431468,-9.536396,4927,0,0,1,1
388489159,0.09035834,0.041825745,0.06601937,4926,0,-0.66948694,-2.6167724,-9.620152,4926,0,0,1,1
388494086,0.08509013,0.04216659,0.06665436,4927,0,-0.60659003,-2.5694246,-9.66466,4927,0,0,1,1
388499012,0.07824412,0.04072389,0.0667171,4926,0,-0.596823,-2.5567837,-9.675536,4926,0,0,1,1
388503938,0.07295855,0.038921464,0.067145705,4926,0,-0.60614437,-2.558045,-9.713551,4926,0,0,1,1
388508864,0.07124639,0.039066505,0.06526444,4926,0,-0.62627196,-2.5567055,-9.738613,4926,0,0,1,1
388513791,0.06852449,0.037951786,0.06460541,4927,0,-0.6486138,-2.5366662,-9.780616,4927,0,0,1,1
388518717,0.06684813,0.03641279,0.06354634,4926,0,-0.64223534,-2.4985151,-9.837776,4926,0,0,1,1
388523643,0.060818717,0.034109768,0.061916966,4926,0,-0.57099926,-2.4530606,-9.899656,4926,0,0,1,1
388528570,0.05994377,0.034298066,0.057943817,4927,0,-0.49310142,-2.4460049,-9.970279,4927,0,0,1,1
388533496,0.05914958,0.032276798,0.05449963,4926,0,-0.4228786,-2.3374348,-10.039433,4926,0,0,1,1
388538422,0.048698206,0.032522842,0.052521095,4926,0,-0.37723923,-2.3111374,-10.1654005,4926,0,0,1,1
388543349,0.041824214,0.030992147,0.045895644,4927,0,-0.34267375,-2.246204,-10.195675,4927,0,0,1,1
388548275,0.03859789,0.030774046,0.042318292,4926,0,-0.2625553,-2.168286,-10.289616,4926,0,0,1,1
388553202,0.039479263,0.03160951,0.035677932,4927,0,-0.20115985,-2.1590037,-10.276633,4927,0,0,1,1
388558128,0.04164186,0.03282783,0.028814208,4926,0,-0.19062458,-2.135942,-10.305439,4926,0,0,1,1
388563054,0.04267997,0.032731347,0.022398664,4926,0,-0.23073536,-2.0692163,-10.345194,4926,0,0,1,1
388567981,0.043933198,0.034584947,0.016981643,4927,0,-0.2555466,-2.0373065,-10.376462,4927,0,0,1,1
388572907,0.047605753,0.035771783,0.008815802,4926,0,-0.29270074,-2.00888,-10.329938,4926,0,0,1,1
388577833,0.04843947,0.034912415,-0.0006199669,4926,0,-0.28824574,-1.964997,-10.428729,4926,0,0,1,1
388582760,0.046207946,0.0336794,-0.007364278,4927,0,-0.28152305,-1.9486028,-10.439869,4927,0,0,1,1
388587686,0.039908376,0.031851213,-0.013901265,4926,0,-0.24211493,-1.998218,-10.447098,4926,0,0,1,1
388592612,0.04025442,0.03315585,-0.023031525,4926,0,-0.20746319,-1.9906905,-10.388716,4926,0,0,1,1
388597539,0.036272526,0.036115367,-0.029820075,4927,0,-0.17570864,-1.9755986,-10.418729,4927,0,0,1,1
388602465,0.031338427,0.037153944,-0.037374947,4926,0,-0.18334582,-2.006568,-10.361698,4926,0,0,1,1
388607391,0.027140787,0.039065167,-0.04354329,4926,0,-0.19345805,-2.014177,-10.3267765,4926,0,0,1,1
388612318,0.026779369,0.040668923,-0.050405063,4927,0,-0.25520623,-2.0401144,-10.24512,4927,0,0,1,1
388617244,0.031935796,0.044920195,-0.058939546,4926,0,-0.33857968,-2.0804677,-10.172556,4926,0,0,1,1
388622170,0.03885037,0.04644986,-0.06520287,4926,0,-0.45095468,-2.0932462,-10.138079,4926,0,0,1,1
388627097,0.04319316,0.048386034,-0.07105456,4927,0,-0.5557124,-2.1208825,-10.091311,4927,0,0,1,1
388632023,0.043963034,0.047864433,-0.07754122,4926,0,-0.60366374,-2.1560931,-9.992558,4926,0,0,1,1
388636949,0.050768282,0.051972814,-0.0832253,4926,0,-0.62967676,-2.1633427,-9.857324,4926,0,0,1,1
388641876,0.05288974,0.054536242,-0.08789756,4927,0,-0.6577489,-2.195469,-9.734094,4927,0,0,1,1
388646802,0.051397897,0.058818452,-0.09190434,4926,0,-0.7072139,-2.2520518,-9.631657,4926,0,0,1,1
388651728,0.048524164,0.062359095,-0.09548498,4926,0,-0.7704145,-2.2615879,-9.506868,4926,0,0,1,1
388656655,0.049670424,0.067400984,-0.09838492,4927,0,-0.83597803,-2.2565343,-9.438242,4927,0,0,1,1
