timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
388273384,388272400,0.9498382,0.04827366,-0.023233822,-0.3081187,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388277728,388277329,0.9498433,0.04850996,-0.022625169,-0.30811146,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388326957,388326590,0.94978255,0.05053362,-0.017063698,-0.30833173,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388376233,388375853,0.9496125,0.052540347,-0.01296497,-0.30871925,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388431314,388430043,0.94961596,0.054422736,-0.010657291,-0.30847088,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388479969,388479306,0.94993234,0.056655675,-0.009973027,-0.30711436,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388529188,388528570,0.9503783,0.058755443,-0.009711092,-0.30534354,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388573274,388572907,0.95060575,0.059980422,-0.00936253,-0.3044068,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388627771,388627097,0.95030105,0.061343633,-0.008600026,-0.30510807,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388677036,388676360,0.9495604,0.063055746,-0.0072403587,-0.3070939,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388726309,388725624,0.9487667,0.06515831,-0.004269347,-0.30915675,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388780222,388779813,0.9480539,0.068272576,0.0013235199,-0.3106946,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388829743,388829077,0.9477093,0.07107791,0.007551228,-0.31102723,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388878728,388878340,0.9477562,0.07277354,0.014214578,-0.31025836,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388927979,388927604,0.9479484,0.07510634,0.020887965,-0.30873373,0.9974671,0.044274617,-0.030472122,-0.04659216,2
388977246,388976867,0.9484928,0.07669317,0.028763408,-0.30602646,0.9974671,0.044274617,-0.030472122,-0.04659216,2
389026556,389026131,0.94935846,0.07926808,0.036762424,-0.30180085,0.9974671,0.044274617,-0.030472122,-0.04659216,2
389075776,389075394,0.9505279,0.08276371,0.044809442,-0.2960391,0.9974671,0.044274617,-0.030472122,-0.04659216,2
389130302,389129584,0.9520115,0.08660501,0.05302677,-0.28872454,0.9974671,0.044274617,-0.030472122,-0.04659216,2
389179487,389178847,0.9532985,0.08836277,0.059778087,-0.28256094,0.9974671,0.044274617,-0.030472122,-0.04659216,2
389229051,389228111,0.95414305,0.08854748,0.066910036,-0.27801722,0.9974671,0.044274617,-0.030472122,-0.04659216,2
