timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,calibraded_airspeed_synth_m_s,airspeed_derivative_filtered,throttle_filtered,pitch_filtered,airspeed_source
388205491,-3.168321,-3.2441096,-3.220843,nan,7.0,0.0,0.014423041,0.0,1
388305499,-3.670661,-3.758466,-3.7321422,nan,7.0,0.0,0.014423041,0.0,1
388405492,-3.9523332,-4.046876,-4.0185523,nan,7.0,0.0,0.014423041,0.0,1
388605492,-3.0297496,-3.1022236,-3.0805035,nan,7.0,0.0,0.014423041,0.0,1
388805508,-3.168321,-3.2441096,-3.2213922,nan,7.0,0.0,0.014423041,0.0,1
389005493,-3.168321,-3.2441096,-3.2213922,nan,7.0,0.0,0.014423041,0.0,1
389205492,-2.78351,-2.8500936,-2.8301775,nan,7.0,0.0,0.014423041,0.0,1
389405491,-3.1683204,-3.2441092,-3.2213917,nan,7.0,0.0,0.014423041,0.0,1
389605491,-3.670661,-3.758466,-3.7321837,nan,7.0,0.0,0.014423041,0.0,1
389805492,-3.0297496,-3.1022236,-3.0805266,nan,7.0,0.0,0.014423041,0.0,1
390005491,-3.0297496,-3.1022236,-3.0805304,nan,7.0,0.0,0.014423041,0.0,1
390205492,-3.344162,-3.424157,-3.4002,nan,7.0,0.0,0.014423041,0.0,1
390405491,-3.168321,-3.2441096,-3.2213962,nan,7.0,0.0,0.014423041,0.0,1
390605492,-3.0297496,-3.1022236,-3.080542,nan,7.0,0.0,0.014423041,0.0,1
390805491,-3.344162,-3.424157,-3.40017,nan,7.0,0.0,0.021634534,0.0,1
391005493,-4.006292,-4.1021256,-4.0733895,nan,7.0,0.0,0.03211807,0.0,1
391205493,-3.168321,-3.2441096,-3.2214081,nan,7.0,0.0,0.03973209,0.0,1
391405507,-3.168321,-3.2441096,-3.221384,nan,7.0,0.0,0.06044601,0.0,1
391605492,-3.168321,-3.2441096,-3.2214522,nan,7.0,0.0,0.083474815,0.0,1
391805491,-3.7858455,-3.876406,-3.849251,nan,7.0,0.0,0.11058603,0.0,1
392005492,-4.876498,-4.993148,-4.958133,nan,7.0,0.0,0.13041505,0.0,1
392205493,-3.728698,-3.8178914,-3.791156,nan,7.0,0.0,0.15376721,0.0,1
392405492,-5.983684,-6.1268187,-6.0839825,nan,7.0,0.0,0.17432415,0.0,1
392605491,-3.5918195,-3.6777387,-3.651944,nan,7.0,0.0,0.19687967,0.0,1
392805492,-2.9821286,-3.0534635,-3.0320926,nan,7.0,0.0,0.21337804,0.0,1
393005492,-3.7858455,-3.876406,-3.849337,nan,7.0,0.0,0.23228042,0.0,1
393205492,-1.5193392,-1.555683,-1.5447834,nan,7.0,0.0,0.25769338,0.0,1
393405493,-3.8976274,-3.9908617,-3.9629495,nan,7.0,0.0,0.277211,0.0,1
393605491,-2.78351,-2.8500936,-2.8301811,nan,7.0,0.0,0.29647383,0.0,1
393805491,-2.006524,-2.0545218,-2.040127,nan,7.0,0.0,0.31158704,0.0,1
394005492,-4.181128,-4.2811437,-4.2511377,nan,7.0,0.0,0.32675657,0.0,1
394205492,2.7770138,2.8434422,2.8235517,nan,7.0,0.0,0.34216535,0.0,1
394405492,-1.7796812,-1.8222525,-1.8095435,nan,7.0,0.0,0.3558707,0.0,1
394605515,-4.112086,-4.21045,-4.1809707,nan,7.0,0.0,0.37580663,0.0,1
394805493,-3.8976274,-3.9908617,-3.9629936,nan,7.0,0.0,0.39322054,0.0,1
395005491,2.7770138,2.8434422,2.8234956,nan,7.0,0.0,0.40932104,0.0,1
395205491,-0.7685329,-0.7869168,-0.78141016,nan,7.0,0.0,0.42050207,0.0,1
395405491,5.7363267,5.873544,5.8323774,nan,7.0,0.0,0.43033662,0.0,1
395605556,2.9760664,3.0472562,3.0258799,nan,7.0,0.0,0.44712052,0.0,1
395805491,9.30511,9.527696,9.460096,nan,7.0,0.0,0.46717077,0.0,1
396005491,6.787845,6.950216,6.901606,nan,7.0,0.0,0.49082437,0.0,1
396205491,7.826128,8.013335,7.957626,nan,7.0,0.0,0.51411074,0.0,1
396405491,8.356854,8.556757,8.497386,nan,7.0,0.0,0.53587824,0.0,1
396605608,4.506509,4.614308,4.582462,nan,7.0,0.0,0.55680037,0.0,1
396805491,5.4286227,5.55848,5.5203643,nan,7.0,0.0,0.57387626,0.0,1
397005491,4.9311967,5.0491548,5.0145006,nan,7.0,0.0,0.5857421,0.0,1
397205492,1.5995507,1.6378132,1.6266086,nan,7.0,0.0,0.5939823,0.0,1
397405492,6.6385846,6.7973847,6.751084,nan,7.0,0.0,0.5997046,0.0,1
397605563,3.6264777,3.7132258,3.687924,nan,7.0,0.0,0.60367954,0.0,1
397805491,5.4811063,5.6122184,5.5740733,4.0194726,7.0,0.0,0.6064381,0.0,1
398005491,5.5845942,5.718182,5.679493,4.477204,7.0,0.0,0.60935366,0.0,1
398205491,6.408178,6.561466,6.5170636,5.385108,7.0,0.0,0.612211,0.0,1
398405491,3.9658494,4.0607157,4.033241,6.0194087,7.0,0.0,0.6141953,0.0,1
398605491,6.441598,6.595686,6.5511823,6.571294,7.0,0.0,0.6157731,0.0,1
398805502,5.2680354,5.394051,5.357622,7.0666485,7.0,0.0,0.61683553,0.0,1
399005492,6.306856,6.457721,6.413965,7.2022676,7.0,0.0,0.6177731,0.0,1
399205491,6.9545074,7.1208644,7.0727115,7.3263535,7.0,0.0,0.61842424,0.0,1
399405491,5.686199,5.8222175,5.78281,7.1116424,7.0,0.0,0.6188764,0.0,1
399605491,7.4321036,7.609885,7.558238,7.4550858,7.0,0.0,0.6195901,0.0,1
399805491,6.507922,6.6635966,6.618462,7.3689427,7.0,0.0,0.6207852,0.0,1
400005491,4.9311967,5.0491548,5.015086,7.175996,7.0,0.0,0.62198144,0.0,1
400205491,5.9806647,6.123727,6.0825357,7.4664392,7.0,0.0,0.6226457,0.0,1
400405491,6.0991645,6.2450614,6.201742,7.3145843,7.0,0.0,0.62327343,0.0,1
400605492,6.441598,6.595686,6.5512714,7.3021154,7.0,0.0,0.62370944,0.0,1
400805493,5.920526,6.0621495,6.0213804,7.331048,7.0,0.0,0.6238124,0.0,1
401005491,5.78602,5.924426,5.8844957,7.630325,7.0,0.0,0.6240837,0.0,1
401205491,6.766724,6.9285893,6.881899,7.5788465,7.0,0.0,0.6242721,0.0,1
401405492,6.70296,6.8633,6.8158703,7.3592787,7.0,0.0,0.62440294,0.0,1
401605500,7.50875,7.688365,7.6364503,7.3763356,7.0,0.0,0.62506,0.0,1
401805505,7.9351134,8.1249275,8.068529,7.033699,7.0,0.0,0.62568283,0.0,1
402005491,8.47591,8.67866,8.61875,6.879792,7.0,0.0,0.6261153,0.0,1
402205493,8.148713,8.3436365,8.287215,6.882023,7.0,0.0,0.6266155,0.0,1
402405492,6.2383943,6.3876214,6.3442063,6.9580927,7.0,0.0,0.62712944,0.0,1
402605492,6.1225896,6.269047,6.2255845,6.6841135,7.0,0.0,0.6274863,0.0,1
402805492,6.4858894,6.641037,6.595053,6.219862,7.0,0.0,0.6281338,0.0,1
403005491,6.787845,6.950216,6.901817,6.293403,7.0,0.0,0.6289165,0.0,1
403205492,6.70296,6.8633,6.8155484,5.98551,7.0,0.0,0.62946004,0.0,1
403405491,5.8475423,5.98742,5.9460654,5.6506586,7.0,0.0,0.6298375,0.0,1
403605492,5.698772,5.835091,5.7947884,5.52962,7.0,0.0,0.62973326,0.0,1
403805491,6.2154055,6.364083,6.3200088,5.5958557,7.0,0.0,0.63002723,0.0,1
404005491,5.7363267,5.873544,5.832911,5.5298824,7.0,0.0,0.6302314,0.0,1
404205492,7.2862186,7.4605107,7.409157,5.0492454,7.0,0.0,0.6303732,0.0,1
404405491,6.70296,6.8633,6.816073,5.27639,7.0,0.0,0.63047165,0.0,1
404605491,8.25344,8.450869,8.392614,5.264197,7.0,0.0,0.63054,0.0,1
404805492,6.306856,6.457721,6.4133577,5.178189,7.0,0.0,0.6305875,0.0,1
405005491,7.393482,7.57034,7.518314,5.2547784,7.0,0.0,0.6306205,0.0,1
405205491,6.306856,6.457721,6.413317,5.49226,7.0,0.0,0.6306434,0.0,1
405405491,7.7341337,7.9191403,7.8647757,5.747602,7.0,0.0,0.6306593,0.0,1
405605505,6.892481,7.0573545,7.008923,5.5339103,7.0,0.0,0.6306703,0.0,1
405805490,6.638584,6.7973843,6.750712,5.9421606,7.0,0.0,0.630678,0.0,1
406005492,6.9235635,7.0891805,7.040522,6.0297904,7.0,0.0,0.63068336,0.0,1
406205492,8.042623,8.235008,8.1786175,5.990117,7.0,0.0,0.63068706,0.0,1
406405491,7.50875,7.688365,7.6356416,6.04875,7.0,0.0,0.6306896,0.0,1
406605491,7.6597424,7.8429694,7.789021,6.1778097,7.0,0.0,0.6306914,0.0,1
406805492,7.1072044,7.277214,7.22731,6.128658,7.0,0.0,0.63069266,0.0,1
407005492,7.046523,7.215081,7.1657367,5.7293577,7.0,0.0,0.6306935,0.0,1
407205492,7.50875,7.688365,7.635651,6.0089593,7.0,0.0,0.6306941,0.0,1
407405491,7.4896617,7.6688204,7.616212,5.909196,7.0,0.0,0.6306945,0.0,1
407605491,6.529881,6.686081,6.640511,5.725744,7.0,0.0,0.6306948,0.0,1
407805500,8.060401,8.253212,8.19694,5.802876,7.0,0.0,0.63069504,0.0,1
408005491,7.935114,8.1249275,8.06935,5.7460985,7.0,0.0,0.63069516,0.0,1
408205492,6.9545074,7.1208644,7.0710363,5.8150682,7.0,0.0,0.6306953,0.0,1
408405492,7.584622,7.766052,7.713121,5.621456,7.0,0.0,0.63069534,0.0,1
408605491,8.709141,8.91747,8.856428,6.090327,7.0,0.0,0.63069534,0.0,1
408805493,5.4286227,5.55848,5.5195575,6.2394834,7.0,0.0,0.63069534,0.0,1
409005491,8.758311,8.967817,8.90674,6.223663,7.0,0.0,0.63069534,0.0,1
409205491,6.9955525,7.1628914,7.114107,6.4128036,7.0,0.0,0.6302957,0.0,1
409405491,7.622275,7.8046055,7.7512674,6.4224906,7.0,0.0,0.6241229,0.0,1
409605491,6.7667236,6.928589,6.8813744,6.3385487,7.0,0.0,0.61370784,0.0,1
409805492,7.2566895,7.430275,7.379862,6.0584803,7.0,0.0,0.60660833,0.0,1
410005491,6.9955525,7.1628914,7.114001,6.071138,7.0,0.0,0.6013118,0.0,1
410205491,6.028344,6.172547,6.130675,6.1068845,7.0,0.0,0.5976669,0.0,1
410405491,6.408178,6.561466,6.515828,5.818732,7.0,0.0,0.5953023,0.0,1
