timestamp,time_estimate,safe_time_estimate,valid
388775656,0.0,0.0,0
390775798,0.0,0.0,0
392795551,0.0,0.0,0
394805722,0.0,0.0,0
396825306,121.81281,233.9941,1
398854920,119.77386,231.75125,1
400874703,119.21201,231.13322,1
402904321,119.62086,231.58295,1
404924091,118.30498,230.13548,1
406943793,117.98274,229.78102,1
408973418,117.76333,229.53966,1
410993110,116.91265,228.60391,1
413022659,116.33315,227.96648,1
415042391,116.07868,227.68655,1
417071981,115.18658,226.70523,1
419091605,115.17263,226.6899,1
421121602,114.74958,226.22455,1
423141023,114.36024,225.79626,1
425170383,114.36979,225.80678,1
427190136,116.94372,228.63809,1
429209722,118.66879,230.53568,1
431239324,120.141655,232.15582,1
433258937,122.580505,234.83856,1
435288331,126.671005,239.3381,1
437307933,126.831665,239.51483,1
439337435,0.0,0.0,0
441357121,0.0,0.0,0
443386510,0.0,0.0,0
445386644,0.0,0.0,0
447406624,0.0,0.0,0
449426028,0.0,0.0,0
451455536,0.0,0.0,0
453475213,0.0,0.0,0
455504712,0.0,0.0,0
457524502,0.0,0.0,0
459544241,0.0,0.0,0
461573695,0.0,0.0,0
463593461,0.0,0.0,0
465622893,0.0,0.0,0
467642643,0.0,0.0,0
469672194,0.0,0.0,0
471691933,0.0,0.0,0
473721857,0.0,0.0,0
475741348,0.0,0.0,0
477770830,0.0,0.0,0
479790879,0.0,0.0,0
481820160,0.0,0.0,0
483840132,0.0,0.0,0
485869518,0.0,0.0,0
487889238,0.0,0.0,0
489908953,0.0,0.0,0
491938624,0.0,0.0,0
493958330,0.0,0.0,0
495988003,0.0,0.0,0
498007741,0.0,0.0,0
500038098,0.0,0.0,0
502057238,0.0,0.0,0
504076920,0.0,0.0,0
506106468,0.0,0.0,0
508126234,0.0,0.0,0
510155870,0.0,0.0,0
512175802,0.0,0.0,0
514205254,0.0,0.0,0
516225009,0.0,0.0,0
518244885,0.0,0.0,0
520274458,0.0,0.0,0
522294243,0.0,0.0,0
524323884,0.0,0.0,0
526324040,0.0,0.0,0
528353631,0.0,0.0,0
530373751,0.0,0.0,0
532393309,0.0,0.0,0
534422798,0.0,0.0,0
536442837,0.0,0.0,0
538472201,0.0,0.0,0
540492042,0.0,0.0,0
542521708,0.0,0.0,0
544541735,0.0,0.0,0
546561424,127.14826,239.8631,1
548591024,127.39094,240.13004,1
550610751,127.78046,240.5585,1
552640825,127.63456,240.39803,1
554660251,127.6286,240.39146,1
556690192,127.88038,240.66843,1
558709589,128.13417,240.94759,1
560739464,127.72794,240.50075,1
562759094,0.0,0.0,0
564778835,0.0,0.0,0
566808459,0.0,0.0,0
568847966,0.0,0.0,0
570887915,0.0,0.0,0
