timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
388275097,388274863,0.18913934,-0.1819452,0.009615483,nan,nan,nan,nan,nan
388277577,388277329,0.18913934,-0.1819452,0.009615483,nan,nan,nan,nan,nan
388376085,388375853,0.19033837,-0.18074617,0.009615483,nan,nan,nan,nan,nan
388479542,388479306,0.19033837,-0.18074617,0.009615483,nan,nan,nan,nan,nan
388575602,388575370,0.18913934,-0.1819452,0.009615483,nan,nan,nan,nan,nan
388679055,388678823,0.19033837,-0.18074617,0.009615483,nan,nan,nan,nan,nan
388780085,388779813,0.18913934,-0.1819452,0.009615483,nan,nan,nan,nan,nan
388878579,388878340,1.0,-0.5186914,0.3456835,nan,nan,nan,nan,nan
388979568,388979330,1.0,-0.59874266,0.3251145,nan,nan,nan,nan,nan
389078096,389077857,1.0,-0.6965562,0.30789807,nan,nan,nan,nan,nan
389179087,389178847,1.0,-0.7614764,0.33419308,nan,nan,nan,nan,nan
389277607,389277374,1.0,-0.8148021,0.3581134,nan,nan,nan,nan,nan
389378613,389378364,0.9012774,-0.91185653,0.32588333,nan,nan,nan,nan,nan
389479588,389479354,1.0,-0.71643263,0.27599555,nan,nan,nan,nan,nan
389578114,389577881,1.0,-0.49320588,0.23831427,nan,nan,nan,nan,nan
389679105,389678871,0.9649355,-0.4268982,0.19556798,nan,nan,nan,nan,nan
389777630,389777398,0.9194211,-0.38749626,0.13806763,nan,nan,nan,nan,nan
389878621,389878388,0.8811998,-0.3463022,0.14306164,nan,nan,nan,nan,nan
389977144,389976915,0.9557274,-0.3247992,0.18512987,nan,nan,nan,nan,nan
390078137,390077905,0.91563684,-0.21503523,0.12410858,nan,nan,nan,nan,nan
390179141,390178895,0.77547,-0.16487698,0.061399277,nan,nan,nan,nan,nan
390277657,390277422,0.6674525,-0.11281746,0.022507926,nan,nan,nan,nan,nan
390378641,390378412,0.72611237,0.04275969,-0.045909613,nan,nan,nan,nan,nan
390477171,390476938,0.8002259,0.10782533,-0.074613914,nan,nan,nan,nan,nan
390578176,390577928,0.8453052,0.07829835,-0.036689933,nan,nan,nan,nan,nan
390676690,390676455,0.89927655,0.039817445,0.0013860799,nan,nan,nan,nan,nan
390777679,390777445,0.9986168,-0.0456971,0.06705823,nan,nan,nan,nan,nan
390878671,390878435,1.0,-0.119883895,0.16723974,nan,nan,nan,nan,nan
390977194,390976962,1.0,-0.22900338,0.16505167,nan,nan,nan,nan,nan
391078186,391077952,1.0,-0.39389,0.20400953,nan,nan,nan,nan,nan
391176713,391176479,1.0,-0.5185222,0.25789043,nan,nan,nan,nan,nan
391277702,391277469,1.0,-0.49107203,0.24176481,nan,nan,nan,nan,nan
391376234,391375995,1.0,-0.46945372,0.26185638,nan,nan,nan,nan,nan
391477222,391476985,1.0,-0.37061185,0.27532402,nan,nan,nan,nan,nan
391580673,391580439,1.0,-0.27833673,0.19400784,nan,nan,nan,nan,nan
391676758,391676502,0.99668276,-0.14741455,0.10410842,nan,nan,nan,nan,nan
391780208,391779956,0.8323205,-0.10040185,-0.010178041,nan,nan,nan,nan,nan
391876251,391876019,0.6076981,-0.007871228,-0.16607404,nan,nan,nan,nan,nan
391979731,391979472,0.5593933,0.28308058,-0.21173598,nan,nan,nan,nan,nan
392075771,392075536,0.47736844,0.15724397,-0.18859245,nan,nan,nan,nan,nan
392179219,392178989,0.6346218,-0.07256656,-0.08209697,nan,nan,nan,nan,nan
392280215,392279979,0.76587266,-0.21034345,0.009984206,nan,nan,nan,nan,nan
392378744,392378506,0.8075797,-0.116306014,-0.010121061,nan,nan,nan,nan,nan
392479730,392479496,0.6244173,0.13666645,-0.24485752,nan,nan,nan,nan,nan
392578257,392578023,0.2621028,0.33708775,-0.3547069,nan,nan,nan,nan,nan
392679245,392679013,0.24846137,0.41546503,-0.282453,nan,nan,nan,nan,nan
392777775,392777540,0.38756064,0.20659666,-0.20348634,nan,nan,nan,nan,nan
392878761,392878530,0.3952948,0.124160245,-0.3816223,nan,nan,nan,nan,nan
392977345,392977056,0.5206312,0.024772963,-0.30216667,nan,nan,nan,nan,nan
393078276,393078046,0.33067057,0.17502551,-0.29418424,nan,nan,nan,nan,nan
393179269,393179036,0.27423343,0.29139078,-0.3235222,nan,nan,nan,nan,nan
393277808,393277566,0.24753267,0.09507524,-0.2553381,nan,nan,nan,nan,nan
393378788,393378553,0.4923571,0.079048134,-0.19984157,nan,nan,nan,nan,nan
393477330,393477080,0.60618967,0.11136303,-0.22154574,nan,nan,nan,nan,nan
393578303,393578070,0.33366942,0.066464156,-0.25755918,nan,nan,nan,nan,nan
393679290,393679060,0.22051643,-0.026812702,-0.22239287,nan,nan,nan,nan,nan
393777820,393777586,0.25128555,-0.16165955,-0.105716236,nan,nan,nan,nan,nan
393878809,393878576,0.4930806,0.0073438734,-0.15529774,nan,nan,nan,nan,nan
393977339,393977103,0.6436067,0.13066995,-0.17766853,nan,nan,nan,nan,nan
394078326,394078093,0.6264408,0.19264252,-0.1622634,nan,nan,nan,nan,nan
394176857,394176620,0.56356263,0.15424058,-0.08171723,nan,nan,nan,nan,nan
394277840,394277609,0.33417994,0.115095966,-0.17046149,nan,nan,nan,nan,nan
394380476,394378599,0.255096,0.32692477,-0.50401723,nan,nan,nan,nan,nan
394477371,394477126,0.17708531,0.45074958,-0.6567654,nan,nan,nan,nan,nan
394578345,394578116,-0.01956518,0.394441,-0.53627264,nan,nan,nan,nan,nan
394676892,394676643,-0.026378708,0.39053756,-0.4676724,nan,nan,nan,nan,nan
394777863,394777632,0.004007666,0.35873297,-0.5962437,nan,nan,nan,nan,nan
