timestamp,frequency_hz
388274155,0.0
388284156,0.0
388324155,0.0
388374315,0.0
388424156,0.0
388474155,0.0
388524155,0.0
388574294,0.0
388624155,0.0
388674162,0.0
388724168,0.0
388774292,0.0
388824165,0.0
388874192,0.0
388924155,0.0
388974294,0.0
389024170,0.0
389074155,0.0
389124157,0.0
389174293,0.0
389224154,0.0
389274154,0.0
389324155,0.0
389374287,0.0
389424154,0.0
389474169,0.0
389524154,0.0
389574292,0.0
389624154,0.0
389674154,0.0
389724156,0.0
389774293,0.0
389824154,0.0
389874160,0.0
389924154,0.0
389974292,0.0
390024154,0.0
390074153,0.0
390124153,0.0
390174287,0.0
390224155,0.0
390274154,0.0
390324154,0.0
390374335,0.0
390424153,0.0
390474153,0.0
390524154,0.0
390574292,0.0
390624154,0.0
390674201,0.0
390724153,0.0
390774292,0.36737642
390824154,0.5712631
390874209,0.7443943
390924164,0.86762404
390974293,0.88665867
391024153,0.82783026
391074153,0.7741629
391124172,0.7792546
391174286,0.7965065
391224155,0.8364646
391274155,0.9070477
391324153,1.0059878
391374317,1.1530656
391424154,1.3093975
391474154,1.3559879
391524154,1.2256107
391574293,1.0596049
391624153,0.99097234
391674153,0.99426186
391724165,1.1327649
391774306,1.339205
391824160,1.633721
391874153,1.8124509
391924153,1.6501757
391974288,1.3247904
392024154,1.2093349
392074153,1.2419384
392124153,1.4423718
392174286,1.7446431
392224154,1.9798144
392274153,1.782079
392324154,1.4568168
392374292,1.3741035
392424153,1.4790308
392474153,1.7532257
392524153,2.1088476
392574292,2.1078298
392624154,1.7089897
392674153,1.5602235
392724153,1.6174943
392774320,1.8759723
392824154,2.1825843
392874157,2.0480428
392924153,1.7637119
392974291,1.7218413
393024155,1.9044529
393074153,2.246911
393124153,2.3725312
393174318,2.0556831
393224172,1.9234145
393274153,2.0637298
393324154,2.42949
393374332,2.4639392
393424153,2.0646312
393474154,1.9838536
393524174,2.213475
393574321,2.5985448
393624153,2.4926732
393674153,2.1137002
393724156,2.0857308
393774316,2.3586206
393824154,2.6674514
393874167,2.3610523
393924153,2.194077
393974295,2.4075732
394024198,2.7660947
394074167,2.5603385
394124154,2.2155266
394174372,2.2952676
394224189,2.6898887
394274154,2.7102008
394324171,2.298534
394374303,2.2939017
394424153,2.6235902
394474153,2.9067945
394524184,2.5503638
394574298,2.4674025
394624153,2.764182
394674152,2.9759529
394724190,2.5419016
394774292,2.487395
394824153,2.8391528
394874154,3.0523765
394924155,2.6419249
394974299,2.6055348
395024154,2.970215
395074153,3.003983
395124153,2.61519
395174330,2.7225907
395224160,3.1146123
395274154,2.8992865
395324155,2.6040332
395374292,2.7669127
395424154,3.1632535
395474154,2.8943837
395524179,2.8364909
395574287,3.2137759
395624154,3.209198
395674153,2.87202
395724186,2.9569829
395774292,3.3937001
395824153,3.5312934
395874153,3.6510468
395924203,3.7102504
395974287,3.1573508
396024201,3.1600313
396074153,3.589099
396124154,3.4583757
396174292,3.518129
396224212,3.8191428
396274154,3.3863833
396324158,3.32759
396374286,3.7248535
396424153,3.5983672
396474153,3.6854491
396524154,3.9130313
396574321,3.4437344
396624153,3.4766526
396674161,3.8688707
396724153,3.6548364
396774288,3.8519819
396824153,3.9038656
396874153,3.4176147
396924154,3.599006
396974305,3.8646913
397024153,3.6311066
397074153,3.935198
397124153,3.755845
397174285,3.399862
397224154,3.7024827
397274153,3.7568767
397324153,3.618113
397374313,3.9524295
397424153,3.6148329
397474153,3.3987281
397524153,3.7885025
397574317,3.699978
397624153,3.7056086
397674152,3.9813511
397724154,3.5060737
397774308,3.451683
397824153,3.8555117
397874153,3.65454
397924153,3.8030417
397974305,3.9284694
398024153,3.4596822
398074153,3.5881433
398124153,3.908513
398174305,3.6511245
398224154,3.9195633
398274153,3.8140762
398324154,3.4449878
398374293,3.7335331
398424153,3.8237178
398474153,3.7062984
398524154,4.0296726
398574287,3.6537092
398624153,3.4772227
398674153,3.8723161
398724154,3.7516983
398774292,3.8434718
398824153,4.004457
398874153,3.495283
398924154,3.5531218
398974286,3.9202163
399024153,3.6917503
399074153,3.9365606
399124153,3.8599358
399174305,3.4540048
399224157,3.7095535
399274153,3.8759005
399324154,3.7374837
399374286,4.0452294
399424167,3.6537542
399474155,3.4524677
399524154,3.847912
399574693,3.7617025
399624154,3.834215
399674153,4.0249
399724162,3.5290864
399774689,3.5611207
399824154,3.9336257
399874168,3.7066925
399924168,3.954796
399974687,3.8711598
400024165,3.4658732
400074169,3.725028
400124154,3.8742192
400174695,3.7335875
400224184,4.0455923
400274154,3.6807492
400324154,3.4724681
400374688,3.8631823
400424188,3.7494454
400474171,3.8336751
400524154,4.0240884
400574707,3.5227666
400624154,3.571248
400674153,3.9375083
400724154,3.7031999
400774693,3.9490309
400824154,3.8671153
400874154,3.4559102
400924155,3.7063408
400974693,3.8633702
401024154,3.7163315
401074153,4.033443
401124154,3.692109
401174705,3.4942276
401224154,3.8693953
401274153,3.7723749
401324153,3.8392525
401374722,4.0191984
401424154,3.534571
401474153,3.572286
401524154,3.9430668
401574721,3.7364469
401624154,4.000323
401674153,3.8598492
401724154,3.463599
401774692,3.7410169
401824153,3.8727083
401874171,3.7696168
401924153,4.0784826
401974685,3.6669967
402024162,3.5300512
402074171,3.9140916
402124153,3.757663
402174706,3.9064329
402224154,4.0082226
402274153,3.5209956
402324154,3.6433718
402374695,3.9645479
402424154,3.7776792
402474153,4.069287
402524153,3.8005154
402574292,3.4806373
402624154,3.82387
402674153,3.8565333
402724153,3.848603
402774284,4.0808024
402824154,3.5952048
402874197,3.5613186
402924155,3.9606357
402974292,3.7719705
403024153,3.9921153
403074201,3.947145
403124154,3.5101268
403174291,3.737256
403224170,3.9332445
403274153,3.8167207
403324154,4.1136937
403374292,3.702419
403424153,3.5345812
403474153,3.9177454
403524154,3.7741652
403574301,3.887662
403624155,4.0200744
403674154,3.5377586
403724154,3.6541126
403774324,3.9621592
403824154,3.7440155
403874153,4.0398636
403924153,3.8177533
403974319,3.4956422
404024153,3.8351152
404074153,3.850732
404124153,3.8378267
404174292,4.084423
404224154,3.6087592
404274155,3.5706203
404324154,3.9534345
404374333,3.7475004
