timestamp,imbalanced_prop_metric,motor_failure_mask,motor_stop_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
405683704,-2.9087508,0,0,0,0,0,0,0,0,0,0
406190078,-2.8878143,0,0,0,0,0,0,0,0,0,0
406695697,-2.9588459,0,0,0,0,0,0,0,0,0,0
407202717,-2.9420753,0,0,0,0,0,0,0,0,0,0
407708864,-2.878938,0,0,0,0,0,0,0,0,0,0
408214779,-2.8913858,0,0,0,0,0,0,0,0,0,0
408720835,-2.966423,0,0,0,0,0,0,0,0,0,0
409226695,-3.0521972,0,0,0,0,0,0,0,0,0,0
409732695,-3.1275856,0,0,0,0,0,0,0,0,0,0
410238707,-3.137979,0,0,0,0,0,0,0,0,0,0
410744695,-3.1264029,0,0,0,0,0,0,0,0,0,0
411250926,-3.139804,0,0,0,0,0,0,0,0,0,0
411756765,-3.2078893,0,0,0,0,0,0,0,0,0,0
412262721,-3.122381,0,0,0,0,0,0,0,0,0,0
412768696,-3.1580348,0,0,0,0,0,0,0,0,0,0
413274695,-3.1508002,0,0,0,0,0,0,0,0,0,0
413781458,-3.1305203,0,0,0,0,0,0,0,0,0,0
414286696,-3.1503553,0,0,0,0,0,0,0,0,0,0
414792903,-3.2333639,0,0,0,0,0,0,0,0,0,0
415298694,-3.2330363,0,0,0,0,0,0,0,0,0,0
415804695,-3.1644545,0,0,0,0,0,0,0,0,0,0
416310835,-3.218782,0,0,0,0,0,0,0,0,0,0
416816695,-3.2191482,0,0,0,0,0,0,0,0,0,0
417323704,-3.1876593,0,0,0,0,0,0,0,0,0,0
417829695,-3.2028258,0,0,0,0,0,0,0,0,0,0
418335694,-3.2249293,0,0,0,0,0,0,0,0,0,0
418841881,-3.2438374,0,0,0,0,0,0,0,0,0,0
419347836,-3.2584255,0,0,0,0,0,0,0,0,0,0
419854956,-3.2832398,0,0,0,0,0,0,0,0,0,0
420360698,-3.313665,0,0,0,0,0,0,0,0,0,0
420866694,-3.3272293,0,0,0,0,0,0,0,0,0,0
421372696,-3.3039384,0,0,0,0,0,0,0,0,0,0
421878695,-3.3447847,0,0,0,0,0,0,0,0,0,0
422384695,-3.3267083,0,0,0,0,0,0,0,0,0,0
422890707,-3.3446832,0,0,0,0,0,0,0,0,0,0
423396987,-3.3709962,0,0,0,0,0,0,0,0,0,0
423902695,-3.333902,0,0,0,0,0,0,0,0,0,0
424408891,-3.3974957,0,0,0,0,0,0,0,0,0,0
424914695,-3.472906,0,0,0,0,0,0,0,0,0,0
425420707,-3.467561,0,0,0,0,0,0,0,0,0,0
425926694,-3.523383,0,0,0,0,0,0,0,0,0,0
426432694,-3.512172,0,0,0,0,0,0,0,0,0,0
426938694,-3.4718175,0,0,0,0,0,0,0,0,0,0
427444695,-3.4231286,0,0,0,0,0,0,0,0,0,0
427950725,-3.428808,0,0,0,0,0,0,0,0,0,0
428456824,-3.5016446,0,0,0,0,0,0,0,0,0,0
428962719,-3.5672371,0,0,0,0,0,0,0,0,0,0
429468695,-3.666282,0,0,0,0,0,0,0,0,0,0
429974712,-3.7365794,0,0,0,0,0,0,0,0,0,0
430480707,-3.6816502,0,0,0,0,0,0,0,0,0,0
430986695,-3.7142806,0,0,0,0,0,0,0,0,0,0
431492695,-3.7299252,0,0,0,0,0,0,0,0,0,0
431998697,-3.6932125,0,0,0,0,0,0,0,0,0,0
432504906,-3.7549744,0,0,0,0,0,0,0,0,0,0
433010695,-3.7332373,0,0,0,0,0,0,0,0,0,0
433516693,-3.762111,0,0,0,0,0,0,0,0,0,0
434022715,-3.622167,0,0,0,0,0,0,0,0,0,0
434528694,-3.293591,0,0,0,0,0,0,0,0,0,0
435034695,-2.9775271,0,0,0,0,0,0,0,0,0,0
435540696,-2.6299667,0,0,0,0,0,0,0,0,0,0
436046920,-2.4774368,0,0,0,0,0,0,0,0,0,0
436552882,-2.2125113,0,0,0,0,0,0,0,0,0,0
437058811,-1.99691,0,0,0,0,0,0,0,0,0,0
437564698,-1.8019825,0,0,0,0,0,0,0,0,0,0
438070694,-1.62598,0,0,0,0,0,0,0,0,0,0
438576695,-1.4696716,0,0,0,0,0,0,0,0,0,0
439082696,-1.3267363,0,0,0,0,0,0,0,0,0,0
439588693,-1.222494,0,0,0,0,0,0,0,0,0,0
440094713,-1.1035876,0,0,0,0,0,0,0,0,0,0
440600694,-0.99628854,0,0,0,0,0,0,0,0,0,0
441106695,-0.89974403,0,0,0,0,0,0,0,0,0,0
441613372,-0.8123686,0,0,0,0,0,0,0,0,0,0
442118714,-0.7333293,0,0,0,0,0,0,0,0,0,0
442624694,-0.66195023,0,0,0,0,0,0,0,0,0,0
443130708,-0.59747684,0,0,0,0,0,0,0,0,0,0
443636697,-0.53926605,0,0,0,0,0,0,0,0,0,0
444142694,-0.49686152,0,0,0,0,0,0,0,0,0,0
444648695,-0.4484803,0,0,0,0,0,0,0,0,0,0
445155693,-0.40480146,0,0,0,0,0,0,0,0,0,0
445277113,-0.3965369,0,0,0,0,0,0,0,0,0,0
445782716,-0.35788813,0,0,0,0,0,0,0,0,0,0
446288758,-0.3230852,0,0,0,0,0,0,0,0,0,0
446794741,-0.29163894,0,0,0,0,0,0,0,0,0,0
447300694,-0.2632761,0,0,0,0,0,0,0,0,0,0
447806833,-0.2375977,0,0,0,0,0,0,0,0,0,0
448312694,-0.2144394,0,0,0,0,0,0,0,0,0,0
448818694,-0.1935838,0,0,0,0,0,0,0,0,0,0
449324696,-0.17475505,0,0,0,0,0,0,0,0,0,0
449830694,-0.16113138,0,0,0,0,0,0,0,0,0,0
450337162,-0.14540516,0,0,0,0,0,0,0,0,0,0
450842713,-0.13118806,0,0,0,0,0,0,0,0,0,0
451348729,-0.11848892,0,0,0,0,0,0,0,0,0,0
451854718,-0.106941015,0,0,0,0,0,0,0,0,0,0
452360776,-0.09664581,0,0,0,0,0,0,0,0,0,0
452866854,-0.08715605,0,0,0,0,0,0,0,0,0,0
453372695,-0.07875828,0,0,0,0,0,0,0,0,0,0
453879133,-0.071213864,0,0,0,0,0,0,0,0,0,0
454384694,-0.065604754,0,0,0,0,0,0,0,0,0,0
454890717,-0.059127927,0,0,0,0,0,0,0,0,0,0
455396833,-0.053525444,0,0,0,0,0,0,0,0,0,0
455902695,-0.04835778,0,0,0,0,0,0,0,0,0,0
456408715,-0.04355,0,0,0,0,0,0,0,0,0,0
456914694,-0.039230406,0,0,0,0,0,0,0,0,0,0
457420713,-0.03536156,0,0,0,0,0,0,0,0,0,0
457926925,-0.03181289,0,0,0,0,0,0,0,0,0,0
458432829,-0.028750272,0,0,0,0,0,0,0,0,0,0
458938695,-0.026385555,0,0,0,0,0,0,0,0,0,0
459444694,-0.023839422,0,0,0,0,0,0,0,0,0,0
459950702,-0.021529427,0,0,0,0,0,0,0,0,0,0
460456840,-0.019657735,0,0,0,0,0,0,0,0,0,0
460963217,-0.017599983,0,0,0,0,0,0,0,0,0,0
461468694,-0.015964864,0,0,0,0,0,0,0,0,0,0
461974730,-0.014483851,0,0,0,0,0,0,0,0,0,0
462480695,-0.01299579,0,0,0,0,0,0,0,0,0,0
462987139,-0.011662263,0,0,0,0,0,0,0,0,0,0
463493715,-0.010695781,0,0,0,0,0,0,0,0,0,0
463999694,-0.009578423,0,0,0,0,0,0,0,0,0,0
464505693,-0.008643591,0,0,0,0,0,0,0,0,0,0
465012093,-0.007896453,0,0,0,0,0,0,0,0,0,0
465517837,-0.0070736166,0,0,0,0,0,0,0,0,0,0
466023719,-0.0063867155,0,0,0,0,0,0,0,0,0,0
466529695,-0.0056534703,0,0,0,0,0,0,0,0,0,0
467035694,-0.0050681145,0,0,0,0,0,0,0,0,0,0
467541694,-0.0046162573,0,0,0,0,0,0,0,0,0,0
468047844,-0.0041934014,0,0,0,0,0,0,0,0,0,0
468553732,-0.0038386425,0,0,0,0,0,0,0,0,0,0
469059746,-0.0034009018,0,0,0,0,0,0,0,0,0,0
469565698,-0.0031277896,0,0,0,0,0,0,0,0,0,0
470071695,-0.0028705772,0,0,0,0,0,0,0,0,0,0
470577833,-0.0026135533,0,0,0,0,0,0,0,0,0,0
471083704,-0.0024117206,0,0,0,0,0,0,0,0,0,0
471590694,-0.0021053844,0,0,0,0,0,0,0,0,0,0
472096710,-0.0019835846,0,0,0,0,0,0,0,0,0,0
472602696,-0.0018258172,0,0,0,0,0,0,0,0,0,0
473108694,-0.0016780263,0,0,0,0,0,0,0,0,0,0
473614694,-0.0014072777,0,0,0,0,0,0,0,0,0,0
474120695,-0.0011696646,0,0,0,0,0,0,0,0,0,0
474628121,-0.0010026657,0,0,0,0,0,0,0,0,0,0
475133695,-0.0008853885,0,0,0,0,0,0,0,0,0,0
475640694,-0.0007973644,0,0,0,0,0,0,0,0,0,0
476146695,-0.00069030194,0,0,0,0,0,0,0,0,0,0
476652730,-0.0009602006,0,0,0,0,0,0,0,0,0,0
477158836,-0.00079810433,0,0,0,0,0,0,0,0,0,0
477664713,-0.0008305212,0,0,0,0,0,0,0,0,0,0
478170715,-0.0009810698,0,0,0,0,0,0,0,0,0,0
478677205,-0.00085052743,0,0,0,0,0,0,0,0,0,0
479182716,-0.0007006942,0,0,0,0,0,0,0,0,0,0
479688832,-0.00079854537,0,0,0,0,0,0,0,0,0,0
480194709,-0.00072396186,0,0,0,0,0,0,0,0,0,0
480700693,-0.0006617491,0,0,0,0,0,0,0,0,0,0
481206710,-0.0005526564,0,0,0,0,0,0,0,0,0,0
481712693,-0.00050246884,0,0,0,0,0,0,0,0,0,0
482219085,-0.00039129463,0,0,0,0,0,0,0,0,0,0
482724695,-0.00022283179,0,0,0,0,0,0,0,0,0,0
483230695,-0.00013841412,0,0,0,0,0,0,0,0,0,0
483737151,8.946824e-05,0,0,0,0,0,0,0,0,0,0
484242726,2.8004384e-05,0,0,0,0,0,0,0,0,0,0
484748838,0.00025154545,0,0,0,0,0,0,0,0,0,0
485254694,0.0003557024,0,0,0,0,0,0,0,0,0,0
485761146,0.00038154304,0,0,0,0,0,0,0,0,0,0
486266695,0.00030821408,0,0,0,0,0,0,0,0,0,0
486772694,0.00038348982,0,0,0,0,0,0,0,0,0,0
487278833,0.00045049336,0,0,0,0,0,0,0,0,0,0
487784713,0.0004539645,0,0,0,0,0,0,0,0,0,0
488290726,0.0004962603,0,0,0,0,0,0,0,0,0,0
488796713,0.00044194463,0,0,0,0,0,0,0,0,0,0
489302784,0.0005558441,0,0,0,0,0,0,0,0,0,0
489808834,0.00071068865,0,0,0,0,0,0,0,0,0,0
490314708,0.0006928756,0,0,0,0,0,0,0,0,0,0
490820695,0.00065781607,0,0,0,0,0,0,0,0,0,0
491326696,0.0007250359,0,0,0,0,0,0,0,0,0,0
491832695,0.0007062295,0,0,0,0,0,0,0,0,0,0
492338911,0.0007134618,0,0,0,0,0,0,0,0,0,0
492845318,0.00070097443,0,0,0,0,0,0,0,0,0,0
493350719,0.0006821871,0,0,0,0,0,0,0,0,0,0
493856695,0.0008364098,0,0,0,0,0,0,0,0,0,0
494362710,0.000915035,0,0,0,0,0,0,0,0,0,0
494868835,0.0008898191,0,0,0,0,0,0,0,0,0,0
495375696,0.0009327441,0,0,0,0,0,0,0,0,0,0
495881696,0.0011561364,0,0,0,0,0,0,0,0,0,0
496387694,0.0011742195,0,0,0,0,0,0,0,0,0,0
496893707,0.0012101557,0,0,0,0,0,0,0,0,0,0
497399694,0.001259239,0,0,0,0,0,0,0,0,0,0
497905695,0.0013737459,0,0,0,0,0,0,0,0,0,0
498411983,0.0013294659,0,0,0,0,0,0,0,0,0,0
498917694,0.0014177017,0,0,0,0,0,0,0,0,0,0
499423708,0.0014502554,0,0,0,0,0,0,0,0,0,0
499929706,0.001592963,0,0,0,0,0,0,0,0,0,0
500435704,0.0014620527,0,0,0,0,0,0,0,0,0,0
500941694,0.0015173875,0,0,0,0,0,0,0,0,0,0
501447696,0.0016479052,0,0,0,0,0,0,0,0,0,0
501953705,0.0018059597,0,0,0,0,0,0,0,0,0,0
502459717,0.0016573659,0,0,0,0,0,0,0,0,0,0
502965697,0.0017125295,0,0,0,0,0,0,0,0,0,0
503471694,0.0015580434,0,0,0,0,0,0,0,0,0,0
503977698,0.001515018,0,0,0,0,0,0,0,0,0,0
504483725,0.0015544659,0,0,0,0,0,0,0,0,0,0
504989713,0.0014394028,0,0,0,0,0,0,0,0,0,0
505495714,0.0015214328,0,0,0,0,0,0,0,0,0,0
506001713,0.0016519671,0,0,0,0,0,0,0,0,0,0
506507695,0.00078385347,0,0,0,0,0,0,0,0,0,0
507013695,0.0006899116,0,0,0,0,0,0,0,0,0,0
507519696,0.0005868764,0,0,0,0,0,0,0,0,0,0
508025695,0.0005386408,0,0,0,0,0,0,0,0,0,0
508531693,5.5574645e-05,0,0,0,0,0,0,0,0,0,0
509037696,4.182279e-05,0,0,0,0,0,0,0,0,0,0
509543704,0.0004259611,0,0,0,0,0,0,0,0,0,0
510049696,0.00059002265,0,0,0,0,0,0,0,0,0,0
510555695,0.000628689,0,0,0,0,0,0,0,0,0,0
511061717,0.00034628672,0,0,0,0,0,0,0,0,0,0
511567716,0.00033412408,0,0,0,0,0,0,0,0,0,0
512073703,0.00036936108,0,0,0,0,0,0,0,0,0,0
512579718,0.00064494053,0,0,0,0,0,0,0,0,0,0
513085708,0.000857475,0,0,0,0,0,0,0,0,0,0
513591695,0.0007677705,0,0,0,0,0,0,0,0,0,0
514097693,0.0009336742,0,0,0,0,0,0,0,0,0,0
514603706,0.0009889529,0,0,0,0,0,0,0,0,0,0
515109713,0.0009665143,0,0,0,0,0,0,0,0,0,0
515615695,0.0009262206,0,0,0,0,0,0,0,0,0,0
516121694,0.00075413217,0,0,0,0,0,0,0,0,0,0
516627695,0.00082809775,0,0,0,0,0,0,0,0,0,0
517133695,0.0008234933,0,0,0,0,0,0,0,0,0,0
517639693,6.27474e-05,0,0,0,0,0,0,0,0,0,0
518146264,-0.00014612476,0,0,0,0,0,0,0,0,0,0
518652148,-2.589031e-05,0,0,0,0,0,0,0,0,0,0
519157697,-1.8454619e-05,0,0,0,0,0,0,0,0,0,0
519663706,-0.00014306718,0,0,0,0,0,0,0,0,0,0
520170875,-0.000121810284,0,0,0,0,0,0,0,0,0,0
520676694,-0.00034106302,0,0,0,0,0,0,0,0,0,0
521182714,-0.00013228937,0,0,0,0,0,0,0,0,0,0
521689944,0.00013295776,0,0,0,0,0,0,0,0,0,0
522195810,0.0004485271,0,0,0,0,0,0,0,0,0,0
522701694,0.00040412432,0,0,0,0,0,0,0,0,0,0
523207695,-0.00023173579,0,0,0,0,0,0,0,0,0,0
523713703,-0.00035673223,0,0,0,0,0,0,0,0,0,0
524220113,-0.00073297357,0,0,0,0,0,0,0,0,0,0
524703846,-0.00082326296,0,0,0,0,0,0,0,0,0,0
525209692,-3.9272683e-05,0,0,0,0,0,0,0,0,0,0
525715713,0.00028764992,0,0,0,0,0,0,0,0,0,0
526221692,0.00030925593,0,0,0,0,0,0,0,0,0,0
526727819,0.00019613767,0,0,0,0,0,0,0,0,0,0
527233919,0.00012486977,0,0,0,0,0,0,0,0,0,0
527740097,3.6232502e-06,0,0,0,0,0,0,0,0,0,0
528245690,-9.273578e-05,0,0,0,0,0,0,0,0,0,0
528751689,-0.000106389736,0,0,0,0,0,0,0,0,0,0
529257690,-0.00015301608,0,0,0,0,0,0,0,0,0,0
529763880,-0.0002696046,0,0,0,0,0,0,0,0,0,0
530269725,-0.00028330527,0,0,0,0,0,0,0,0,0,0
530775710,-0.00037292478,0,0,0,0,0,0,0,0,0,0
531281815,-0.00041632526,0,0,0,0,0,0,0,0,0,0
531787691,-0.0004644446,0,0,0,0,0,0,0,0,0,0
532293928,-0.0005409219,0,0,0,0,0,0,0,0,0,0
532799691,-0.00055757904,0,0,0,0,0,0,0,0,0,0
533305689,0.00032753457,0,0,0,0,0,0,0,0,0,0
533811914,0.0006956424,0,0,0,0,0,0,0,0,0,0
534317690,0.00069802685,0,0,0,0,0,0,0,0,0,0
534823995,0.0005617358,0,0,0,0,0,0,0,0,0,0
535329690,0.0006088244,0,0,0,0,0,0,0,0,0,0
535835690,0.00039054095,0,0,0,0,0,0,0,0,0,0
536341691,0.00029357776,0,0,0,0,0,0,0,0,0,0
536847969,0.00028813537,0,0,0,0,0,0,0,0,0,0
537353900,0.00015601693,0,0,0,0,0,0,0,0,0,0
537859804,0.000205496,0,0,0,0,0,0,0,0,0,0
538365939,0.00018428118,0,0,0,0,0,0,0,0,0,0
538871712,0.0003898452,0,0,0,0,0,0,0,0,0,0
539377690,0.00066847133,0,0,0,0,0,0,0,0,0,0
539883876,0.00069410086,0,0,0,0,0,0,0,0,0,0
540389690,0.00034284955,0,0,0,0,0,0,0,0,0,0
540896004,0.00037801996,0,0,0,0,0,0,0,0,0,0
541401695,0.00021935947,0,0,0,0,0,0,0,0,0,0
541907691,0.0004954535,0,0,0,0,0,0,0,0,0,0
542413881,0.0021143656,0,0,0,0,0,0,0,0,0,0
542919708,0.005231721,0,0,0,0,0,0,0,0,0,0
543425708,0.021347886,0,0,0,0,0,0,0,0,0,0
543931710,0.015707912,0,0,0,0,0,0,0,0,0,0
544437711,0.0004471284,0,0,0,0,0,0,0,0,0,0
544943920,0.0048877685,0,0,0,0,0,0,0,0,0,0
545449690,0.01108177,0,0,0,0,0,0,0,0,0,0
545955997,0.002307467,0,0,0,0,0,0,0,0,0,0
546461693,0.003091424,0,0,0,0,0,0,0,0,0,0
546967693,-0.006508609,0,0,0,0,0,0,0,0,0,0
547473854,-0.010378995,0,0,0,0,0,0,0,0,0,0
547979964,-0.013092128,0,0,0,0,0,0,0,0,0,0
548485689,-0.014603683,0,0,0,0,0,0,0,0,0,0
548991692,-0.026994552,0,0,0,0,0,0,0,0,0,0
549497704,-0.019131899,0,0,0,0,0,0,0,0,0,0
550003841,-0.017781898,0,0,0,0,0,0,0,0,0,0
550509690,-0.012873045,0,0,0,0,0,0,0,0,0,0
551015691,-0.023204928,0,0,0,0,0,0,0,0,0,0
551521758,-0.029702429,0,0,0,0,0,0,0,0,0,0
552027690,-0.018652879,0,0,0,0,0,0,0,0,0,0
552534007,-0.01887448,0,0,0,0,0,0,0,0,0,0
553039704,-0.027572365,0,0,0,0,0,0,0,0,0,0
553545690,-0.03189524,0,0,0,0,0,0,0,0,0,0
554051690,-0.031618476,0,0,0,0,0,0,0,0,0,0
554557691,-0.03510944,0,0,0,0,0,0,0,0,0,0
555064519,-0.04273965,0,0,0,0,0,0,0,0,0,0
555569693,-0.040830214,0,0,0,0,0,0,0,0,0,0
556075690,-0.04795445,0,0,0,0,0,0,0,0,0,0
556581691,-0.06359679,0,0,0,0,0,0,0,0,0,0
557089085,-0.06277086,0,0,0,0,0,0,0,0,0,0
557594830,-0.0608178,0,0,0,0,0,0,0,0,0,0
558100731,-0.048868906,0,0,0,0,0,0,0,0,0,0
558606691,-0.061635952,0,0,0,0,0,0,0,0,0,0
559112689,-0.088977605,0,0,0,0,0,0,0,0,0,0
559618690,-0.09169271,0,0,0,0,0,0,0,0,0,0
560124831,-0.091591485,0,0,0,0,0,0,0,0,0,0
560630928,-0.080030106,0,0,0,0,0,0,0,0,0,0
561136710,-0.079228304,0,0,0,0,0,0,0,0,0,0
561642894,-0.065791085,0,0,0,0,0,0,0,0,0,0
562148690,-0.056513105,0,0,0,0,0,0,0,0,0,0
562654845,-0.04519552,0,0,0,0,0,0,0,0,0,0
563160759,-0.03828689,0,0,0,0,0,0,0,0,0,0
563666690,-0.033736233,0,0,0,0,0,0,0,0,0,0
564172690,-0.027128773,0,0,0,0,0,0,0,0,0,0
564678709,-0.023001354,0,0,0,0,0,0,0,0,0,0
565184921,-0.021419503,0,0,0,0,0,0,0,0,0,0
565690690,-0.016784346,0,0,0,0,0,0,0,0,0,0
566196895,-0.011120908,0,0,0,0,0,0,0,0,0,0
566702690,-0.010305742,0,0,0,0,0,0,0,0,0,0
567131866,-0.008062643,0,0,0,0,0,0,0,0,0,0
567637695,-0.0046776063,0,0,0,0,0,0,0,0,0,0
568143704,0.0048839482,0,0,0,0,0,0,0,0,0,0
568649696,0.010980996,0,0,0,0,0,0,0,0,0,0
569155709,0.014870622,0,0,0,0,0,0,0,0,0,0
569661865,0.011059881,0,0,0,0,0,0,0,0,0,0
570168132,0.0138725415,0,0,0,0,0,0,0,0,0,0
570563901,0.013366274,0,0,0,0,0,0,0,0,0,0
570577585,0.012926059,0,0,0,0,0,0,0,0,0,0
571082720,0.013240863,0,0,0,0,0,0,0,0,0,0
