timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
388275916,16.614607,0.0,15.0,0.58827066,0.9297108,1.0101432,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.614607,16.6526,0.9385833,16.632889,-0.006351471,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
388285914,16.573317,0.0,15.0,0.58827066,0.9294719,1.010178,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.573317,16.6526,0.9385833,16.632889,-0.006351471,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
388475914,16.653147,0.0,15.0,0.58847415,0.9290504,1.0102394,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.653147,16.652523,0.93855137,16.63045,0.01260376,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
388675915,16.657734,0.0,15.0,0.58847415,0.92744344,1.0104737,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.657734,16.652523,0.93855137,16.63045,0.01260376,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
388875926,16.452196,0.0,15.0,0.58847415,0.91904587,1.0117002,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.452196,16.652523,0.93855137,16.63045,0.01260376,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
389075935,16.617361,0.0,15.0,0.58860135,0.91157144,1.0127943,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.617361,16.652523,0.93855137,16.643728,0.007581711,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
389275913,16.66324,0.0,15.0,0.58902425,0.91267437,1.0126327,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.66324,16.652094,0.93837255,16.6487,-0.043268204,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
389475912,16.603598,0.0,15.0,0.58902425,0.9127497,1.0126216,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.603598,16.652094,0.93837255,16.6487,-0.043268204,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
389675914,16.644888,0.0,15.0,0.5893449,0.9097766,1.0130574,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.644888,16.6514,0.9380836,16.644394,-0.058231354,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
389875913,16.658651,0.0,15.0,0.5893449,0.9108066,1.0129063,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.658651,16.6514,0.9380836,16.644394,-0.058231354,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
390076138,16.661404,0.0,15.0,0.5893449,0.9100289,1.0130204,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.661404,16.6514,0.9380836,16.644394,-0.058231354,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
390276062,16.623783,0.0,15.0,0.5893449,0.91024584,1.0129886,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.623783,16.6514,0.9380836,16.644394,-0.058231354,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
390475914,16.611855,0.0,15.0,0.5893449,0.90965456,1.0130752,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.611855,16.6514,0.9380836,16.644394,-0.058231354,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
390675913,16.632042,0.0,15.0,0.5893449,0.90790695,1.0133315,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.632042,16.6514,0.9380836,16.644394,-0.058231354,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
390875914,16.671497,0.0,15.0,0.5901881,0.90204424,1.0141923,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.671497,16.649803,0.9374184,16.523317,0.09037399,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
391075966,16.664158,0.09705625,15.0,0.59136957,0.8981046,1.0147715,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.666542,16.649513,0.9372973,16.578661,0.0854969,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
391275913,16.338417,0.0,15.0,0.59172523,0.8992786,1.0145988,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.338417,16.648016,0.9366736,16.544577,0.09480667,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
391475914,16.657734,0.0,15.0,0.5958444,0.899322,1.0145924,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061388128,16.657734,16.649742,0.93739265,16.704126,-0.09869385,0.54085964,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
