timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
389257907,389230832,-3.168321,-3.146181,1.0
390218650,390197530,-2.9821286,-2.9612644,1.0
391258086,391228618,-3.7478442,-3.7216363,1.0
392228611,392204262,-3.3010802,-3.2779608,1.0
393243409,393224210,-2.78351,-2.7639997,1.0
394243446,394207602,2.5060623,2.488516,1.0
395228721,395206497,-4.3159,-4.285725,1.0
396243552,396231002,4.9311967,4.896963,1.0
397243621,397210868,6.5735784,6.5286293,1.0
398243624,398206326,6.6169863,6.5722,1.0
399258443,399250689,6.028344,5.987527,1.0
400243725,400217592,4.0196266,3.9925885,1.0
401258486,401230840,6.8298917,6.783824,1.0
402268385,402246484,8.609959,8.551864,1.0
403243796,403210970,9.86514,9.796595,1.0
404243829,404200828,7.518276,7.4664917,1.0
405229051,405217560,6.4415975,6.397233,1.0
406258626,406244133,6.638584,6.593072,1.0
407229098,407210946,7.3156285,7.26547,1.0
408229102,408204386,6.5735784,6.5276165,1.0
409258673,409237595,6.529881,6.4854617,1.0
410243915,410210980,7.137352,7.0876813,1.0
411229133,411206471,6.70296,6.656307,1.0
412243924,412224125,6.306856,6.262985,1.0
413243925,413215274,8.741951,8.680737,1.0
414243928,414206517,6.8298917,6.7822766,1.0
415174987,415144225,7.6597424,7.6051297,1.0
416229152,416197566,6.6061616,6.560522,1.0
417258703,417228584,8.676207,8.615067,1.0
418229142,418204246,6.507922,6.461987,1.0
419229132,419204245,7.1072044,7.057013,1.0
420258690,420228583,8.576643,8.516223,1.0
421258670,421237546,7.4321036,7.379905,1.0
422268513,422250857,6.529881,6.4843087,1.0
423243871,423200847,8.733761,8.672467,1.0
424243868,424217557,7.5467815,7.4925504,1.0
425258614,425230836,8.331121,8.272561,1.0
426258577,426244111,8.758311,8.694748,1.0
427243808,427215260,9.434963,9.365961,1.0
428243789,428204151,10.122956,10.048194,1.0
429214189,429180863,9.142156,9.07482,1.0
430268777,430246482,8.709142,8.644539,1.0
431228919,431204253,10.2912445,10.214057,1.0
432258481,432230839,9.711587,9.638648,1.0
433258431,433237545,8.095842,8.034224,1.0
434228826,434197549,9.555567,9.481884,1.0
435258368,435237526,7.0769286,7.0218353,1.0
436243827,436224130,-3.168321,-3.1437223,1.0
437258237,437220881,-3.428703,-3.4021027,1.0
438258263,438237583,-2.076639,-2.060539,1.0
