timestamp,rxerrors,fix,rssi,remote_rssi,txbuf,noise,remote_noise
387951698,0,0,160,152,94,85,58
389026608,0,0,161,152,94,94,52
390034070,0,0,161,153,82,79,49
390864748,0,0,162,153,98,85,47
391997480,0,0,160,152,86,96,49
392920725,0,0,159,152,92,76,49
393958210,0,0,159,152,95,82,48
394951930,0,0,160,153,92,103,46
395929133,0,0,157,149,97,76,54
396967949,0,0,145,135,95,75,51
397962918,0,0,138,130,95,69,47
398932485,0,0,138,130,93,78,48
399926948,0,0,130,121,91,93,52
400968499,0,0,121,111,91,79,50
402087162,0,0,121,114,83,75,54
402869487,1,0,114,106,97,76,49
403898682,2,0,115,109,95,74,45
404926641,2,0,132,129,97,76,49
405869092,2,0,142,137,96,78,57
406895784,2,0,147,144,94,77,46
407865682,2,0,148,143,97,75,61
408886340,2,0,142,134,98,82,56
409912539,2,0,144,138,95,81,54
410895020,2,0,130,129,97,89,44
411993729,2,0,137,132,93,76,52
412917559,2,0,142,134,94,83,49
413959017,2,0,146,137,88,84,53
414879487,2,0,137,124,99,80,49
415903777,2,0,136,127,100,74,55
416863451,2,0,141,134,98,78,59
417890115,2,0,147,142,94,75,47
418924682,2,0,141,132,93,85,49
419967857,2,0,129,122,87,69,50
421006565,2,0,124,115,88,75,52
421914031,4,0,123,115,99,85,54
422927628,4,0,126,119,95,78,57
424045681,5,0,121,110,87,72,59
424922546,5,0,126,115,94,74,51
425972402,5,0,122,102,88,77,55
426889459,5,0,122,114,92,80,54
427939683,5,0,118,108,87,74,49
429011444,6,0,115,106,88,76,51
430015855,8,0,110,97,93,75,53
431017625,10,0,113,109,83,87,50
432100908,12,0,110,101,80,75,57
432921349,13,0,108,96,97,76,53
433982618,14,0,105,96,87,83,53
434944599,14,0,96,96,91,72,53
436029996,14,0,91,96,82,75,53
437030988,14,0,88,0,69,93,0
437935087,14,0,86,0,100,67,0
439036278,14,0,85,0,91,100,0
440035441,14,0,85,0,98,102,0
440920717,14,0,85,0,96,102,0
442079453,14,0,85,0,88,100,0
443238846,14,0,78,0,69,101,0
443926204,14,0,76,0,97,92,0
445317634,14,0,72,0,61,97,0
446245165,14,0,71,0,64,86,0
446939130,14,0,71,0,92,88,0
448293853,14,0,71,0,71,91,0
449023134,14,0,71,0,90,101,0
449935355,14,0,71,0,97,99,0
451067027,14,0,71,0,93,95,0
452226539,14,0,71,0,70,97,0
452953380,14,0,71,0,97,85,0
454071266,14,0,71,0,87,88,0
455002357,14,0,71,0,84,89,0
455960682,14,0,71,0,93,98,0
457080253,14,0,71,0,89,102,0
458010246,14,0,71,0,84,95,0
458967787,14,0,71,0,93,91,0
460087601,14,0,71,0,88,87,0
461244937,14,0,71,0,82,83,0
461933594,14,0,71,0,90,85,0
462933741,14,0,71,0,100,86,0
464054450,14,0,71,0,89,73,0
464943651,14,0,71,0,75,101,0
465926871,14,0,71,0,100,99,0
467026000,14,0,71,0,85,98,0
468220391,14,0,71,0,76,100,0
468903737,14,0,71,0,100,84,0
469864028,14,0,71,0,100,88,0
471230612,14,0,71,0,74,87,0
472118520,14,0,71,0,78,85,0
473046657,14,0,71,0,92,93,0
474199077,14,0,71,0,76,88,0
474910950,14,0,71,0,94,95,0
475874973,14,0,71,0,97,92,0
477206358,14,0,71,0,74,100,0
477935682,14,0,71,0,95,86,0
478902646,14,0,71,0,97,85,0
479987646,14,0,71,0,89,88,0
481144572,14,0,71,0,69,86,0
481863034,14,0,71,0,100,99,0
483030504,14,0,71,0,88,88,0
483977123,14,0,71,0,99,96,0
485071609,14,0,71,0,91,102,0
486037158,14,0,71,0,91,99,0
486959402,14,0,71,0,94,96,0
487895268,14,0,71,0,100,81,0
488990501,14,0,71,0,98,84,0
490162288,14,0,85,0,61,80,0
491090337,14,0,93,0,92,86,0
492244458,14,0,98,0,74,95,0
492972056,14,0,97,0,87,72,0
493882336,14,0,95,0,100,85,0
495017683,14,0,94,0,91,88,0
496011133,14,0,94,0,98,86,0
496893444,14,0,94,0,100,100,0
498029179,14,0,94,0,93,101,0
499183727,14,0,94,0,74,101,0
500142456,14,0,94,0,82,94,0
501034980,14,0,94,0,88,85,0
501954503,14,0,94,0,99,86,0
502901015,14,0,94,0,95,79,0
504109942,14,0,94,0,92,91,0
505039242,14,0,96,0,83,75,0
506121153,14,0,98,0,79,99,0
507047948,14,0,98,0,96,97,0
507976874,14,0,98,0,91,84,0
509131621,14,0,98,0,71,88,0
509864909,14,0,94,0,100,85,0
511051109,14,0,89,0,80,87,0
511929591,14,0,87,0,100,88,0
513096190,14,0,85,0,81,90,0
513989680,14,0,85,0,93,98,0
514949011,14,0,85,0,94,93,0
515877681,14,0,85,0,100,90,0
517063169,14,0,85,0,93,78,0
517918676,14,0,85,0,91,102,0
519075535,14,0,85,0,92,96,0
520073010,14,0,85,0,91,97,0
520963047,14,0,85,0,82,75,0
522083037,14,0,85,0,84,83,0
523042141,14,0,85,0,88,88,0
524199862,14,0,85,0,67,93,0
525091220,14,0,85,0,82,74,0
526014919,14,0,85,0,92,67,0
527242374,14,0,85,0,86,60,0
527895091,14,0,85,0,97,80,0
529025561,14,0,85,0,99,77,0
529951239,14,0,85,0,95,78,0
530898311,14,0,85,0,92,74,0
532033491,14,0,85,0,97,67,0
533190107,14,0,85,0,77,73,0
533901978,14,0,85,0,97,67,0
535038680,14,0,85,0,96,71,0
535966481,14,0,85,0,93,72,0
536915683,14,0,85,0,100,79,0
538047085,14,0,85,0,87,66,0
539008287,14,0,85,0,93,69,0
539925683,14,0,85,0,99,62,0
541057119,14,0,85,0,83,69,0
541999479,14,0,85,0,97,59,0
542908684,14,0,85,0,95,65,0
544063570,14,0,85,0,91,71,0
545448309,14,0,85,0,61,69,0
545948525,14,0,85,0,77,48,0
547071618,14,0,85,0,95,68,0
548064679,14,0,85,0,85,34,0
549153097,14,0,85,0,85,55,0
549880929,14,0,79,0,98,56,0
550999682,14,0,72,0,90,54,0
552156682,14,0,67,0,84,73,0
553086682,14,0,65,0,82,77,0
554011677,14,0,64,0,85,81,0
555200232,14,0,63,0,72,68,0
555884681,14,0,63,0,97,68,0
557019700,14,0,63,0,92,71,0
557931934,14,0,63,0,98,68,0
559096683,14,0,63,0,85,56,0
560025634,14,0,63,0,94,60,0
560982663,14,0,63,0,91,58,0
561901814,14,0,63,0,97,76,0
563026662,14,0,63,0,93,66,0
563959947,14,0,63,0,94,81,0
564917672,14,0,63,0,98,72,0
566038672,14,0,63,0,93,65,0
566963389,14,0,63,0,86,56,0
567918883,14,0,63,0,100,54,0
569047212,14,0,63,0,88,57,0
570044724,14,0,62,0,83,53,0
570896385,14,0,60,0,93,54,0
