timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
546590625,546402856,-1.8617413,-0.555591,0.29855415,0.08559454,4.9525385,2.2496538,0.09970944,0.0
547595576,547407827,-1.9264705,-0.4166213,0.29795858,0.073559016,5.4962177,2.2646616,0.09782675,0.0
548600560,548412797,-1.8733114,-0.09822957,0.2972229,0.052800067,4.954032,2.265197,0.09813219,0.0
549595758,549407914,-1.8899934,0.13721901,0.25269392,0.039405514,5.7474127,2.2188613,0.12165501,0.0
550590819,550403031,-1.1071281,0.6312625,0.12667014,0.021614915,4.6622057,1.9998198,0.10812158,0.0
551595757,551408001,-1.2435302,0.66508526,0.048690956,0.019257879,3.9381397,1.9977187,0.10898544,0.0
552590884,552403119,-1.3991587,0.7473889,0.03300548,0.018917248,5.1300964,1.9932079,0.10618818,0.0
553595894,553408089,-1.154315,0.8834925,0.024372015,0.019098205,4.118758,1.9954184,0.11056519,0.0
554590962,554403206,-0.90952224,0.85953957,0.015406468,0.02025121,4.217915,1.9896994,0.11555672,0.0
555595941,555408177,-0.7077807,0.8695264,0.01063188,0.019917367,3.3411293,1.9816061,0.10952235,0.0
556591092,556403296,-0.76469874,0.97094935,0.00989297,0.01980086,2.8019667,1.9845817,0.11292486,0.0
557596031,557408267,-0.75691146,1.0505596,0.009327094,0.019853206,4.6635466,1.9836175,0.09287526,0.0
558601031,558413238,-0.82028097,1.0370415,0.010813922,0.021827979,4.570088,1.9839723,0.0969186,0.0
559596112,559408357,-0.9245913,1.0940686,0.010013582,0.023021515,4.79493,1.9858071,0.10962431,0.0
560591233,560403475,-0.77085716,1.4467783,0.009625705,0.021398008,5.5093813,1.9873029,0.09664858,0.0
561596270,561408445,-0.6179346,1.5317172,0.011236572,0.023468569,4.667706,1.9901352,0.09386911,0.0
562601173,562413416,-0.6174411,1.5304924,0.013566257,0.025793178,5.671601,1.9919584,0.09386911,0.0
563596292,563408533,-0.6190005,1.5253931,0.016025923,0.028232373,4.016383,1.9949307,0.09386911,0.0
564591436,564403650,-0.6187705,1.5212802,0.018543314,0.030727005,4.301406,1.9962674,0.09386911,0.0
565596405,565408620,-0.6178843,1.5182703,0.021088671,0.03326961,5.024321,1.9996758,0.09386911,0.0
566591492,566403737,-0.61554694,1.5174645,0.023597267,0.035784576,4.430969,2.0022013,0.09386911,0.0
567596484,567408707,-0.6132307,1.5188292,0.026158096,0.03834331,5.211968,2.004854,0.09386911,0.0
568591616,568403824,-0.61516213,1.5173703,0.028721847,0.040908277,4.8203287,2.0059574,0.09386911,0.0
569596552,569408792,-0.61427563,1.5171021,0.031364277,0.043550845,4.576804,2.010183,0.09386911,0.0
570591705,570403908,-0.6164413,1.5143436,0.03394912,0.046132077,3.9635744,2.0128887,0.09386911,0.0
