timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
388957669,0,31.185636,117.19755769999999,41.230000000000004,39.035000000000004,1772527137799643,10813493,0.066,0.1853215,0.23300001,0.39400002,0.5,0.78,84,4,0.27100003,-0.263,-0.067,-0.016,3.6108356,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
389956888,0,31.1856351,117.19755699999999,41.204,39.009,1772527138799643,10813493,0.093,0.1454498,0.23500001,0.397,0.48,0.74,97,7,0.34100002,0.31500003,-0.132,0.17,5.7569623,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
390955670,0,31.185638599999997,117.1975568,41.122,38.927,1772527139799643,10813493,0.051000003,0.21642013,0.23700002,0.40100002,0.48999998,0.75,98,3,0.224,-0.19000001,0.11800001,0.023000002,2.450896,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
391955668,0,31.185637699999997,117.1975569,41.178000000000004,38.983000000000004,1772527140799643,10813493,0.101,0.49739927,0.23900001,0.40300003,0.48,0.74,98,7,0.120000005,0.053000003,-0.108,0.231,4.4000373,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
392957817,0,31.185637999999997,117.1975566,41.169000000000004,38.974000000000004,1772527141799643,10813493,0.066,0.36521223,0.24000001,0.40500003,0.48,0.74,98,6,0.044000003,0.035,0.027,0.0050000004,3.10392,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
393955673,0,31.1856379,117.1975566,41.168,38.972,1772527142799643,10813493,0.058000002,0.12837298,0.24200001,0.407,0.48,0.74,99,6,0.40300003,0.39100003,-0.098000005,-0.036000002,6.232446,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
394958668,0,31.185634,117.1975581,41.184,38.989000000000004,1772527143799643,10813493,0.083000004,0.06901764,0.24400002,0.41000003,0.48,0.74,106,11,0.91200006,-0.90900004,-0.078,0.023000002,3.1116304,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
395950671,0,31.185650499999998,117.1975444,41.478,39.283,1772527144799643,10813493,0.312,0.0357611,0.25100002,0.418,0.5,0.76,106,13,5.138,4.0550003,-3.1550002,-2.7020001,5.679777,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,29,0,0,0
396950678,0,31.185675699999997,117.1975171,43.567,41.371,1772527145799643,10813493,0.404,0.09982829,0.287,0.47900003,0.51,0.79999995,106,10,2.539,1.9260001,-1.654,-1.271,5.563166,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,29,0,0,0
397954670,0,31.185691799999997,117.19749859999999,44.873,42.678000000000004,1772527146799643,10813493,0.319,0.07603579,0.32000002,0.544,0.48,0.74,107,8,2.9450002,1.8320001,-2.305,-1.2930001,5.3949876,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
398955677,0,31.1857053,117.19746749999999,45.206,43.011,1772527147799643,10813493,0.18100001,0.054798275,0.33900002,0.578,0.48,0.74,107,6,3.584,1.2490001,-3.3600001,-0.040000003,5.1082816,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
399955668,0,31.1857179,117.1974297,45.477000000000004,43.282000000000004,1772527148799643,10813493,0.19000001,0.043799214,0.35300002,0.601,0.48,0.74,107,6,4.0480003,1.9250001,-3.561,-0.588,5.1649375,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
400958669,0,31.1857409,117.197403,45.606,43.411,1772527149799643,10813493,0.158,0.04513299,0.36400002,0.623,0.48,0.74,107,3,3.3630002,3.137,-1.2110001,-0.22600001,5.817334,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
401955667,0,31.1857758,117.19740039999999,45.39,43.194,1772527150799643,10813493,0.18300001,0.027574105,0.37300003,0.64100003,0.48,0.74,106,10,4.498,4.237,1.508,0.43300003,0.2740968,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
402952668,0,31.1858084,117.1974334,45.137,42.941,1772527151799643,10813493,0.22800002,0.046289448,0.38500002,0.66,0.48,0.74,106,9,4.6780005,2.032,4.214,-0.84300005,0.95111746,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
403952973,0,31.185819499999997,117.1974889,45.551,43.355000000000004,1772527152799643,10813493,0.20600002,0.041193087,0.40600002,0.689,0.48999998,0.78,107,18,6.037,0.45100003,6.0200005,-0.202,1.5170876,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,29,0,0,0
404949668,0,31.1858026,117.19755269999999,46.037,43.841,1772527153799643,10813493,0.215,0.030493693,0.42100003,0.71300006,0.48,0.74,107,5,7.2430005,-4.202,5.899,-1.2110001,2.1089787,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,29,0,0,0
405957668,0,31.1857543,117.1976095,46.261,44.066,1772527154799643,10813493,0.23500001,0.021286035,0.43100002,0.726,0.48,0.74,107,10,7.9790006,-6.2580004,4.9500003,0.79600006,2.472367,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
406955751,0,31.1856859,117.1976474,46.259,44.064,1772527155799643,10813493,0.18800001,0.017138958,0.441,0.73300004,0.5,0.76,99,7,8.429001,-8.206,1.9260001,-0.697,2.9110234,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
407951668,0,31.1856126,117.1976607,46.348,44.154,1772527156799643,10813493,0.185,0.017548412,0.44900003,0.74100006,0.48,0.74,99,10,7.958,-7.9570003,0.156,0.19600001,3.115874,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
408953683,0,31.185540399999997,117.1976461,46.509,44.314,1772527157799643,10813493,0.16000001,0.016266992,0.45600003,0.748,0.48,0.74,99,4,8.448,-7.9660006,-2.8130002,-0.022000002,3.4810455,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
409950670,0,31.185475699999998,117.1976081,46.803000000000004,44.609,1772527158799643,10813493,0.186,0.020063432,0.46,0.75200003,0.48,0.74,100,10,7.3100004,-6.025,-4.1390004,-0.453,3.728895,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
410953735,0,31.185435299999998,117.1975519,47.259,45.065,1772527159799643,10813493,0.186,0.02640561,0.46800002,0.75900006,0.48,0.74,100,7,6.885,-2.3430002,-6.4740005,-0.492,4.27807,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
411958708,0,31.1854303,117.19748949999999,47.045,44.85,1772527160799643,10813493,0.165,0.028493896,0.47400004,0.76500005,0.48,0.74,101,6,5.497,1.498,-5.289,0.91300005,4.9604535,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
412959671,0,31.1854598,117.19745359999999,46.887,44.691,1772527161799643,10813493,0.158,0.030927932,0.48000002,0.77400005,0.48,0.74,101,9,4.847,4.603,-1.5180001,-0.47100002,5.82261,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
413958972,0,31.1855032,117.19745789999999,46.599000000000004,44.404,1772527162799643,10813493,0.157,0.023398232,0.48400003,0.781,0.48999998,0.75,101,4,5.2910004,4.708,2.4150002,0.665,0.46012238,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
414955756,0,31.1855276,117.1975061,46.893,44.698,1772527163799643,10813493,0.15,0.02979347,0.48700002,0.785,0.48,0.74,102,4,6.124,0.528,6.1010003,-1.0430001,1.3850876,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
415957669,0,31.185516699999997,117.19757229999999,47.208,45.013,1772527164799643,10813493,0.16100001,0.034120835,0.497,0.79600006,0.48,0.74,102,9,6.9140005,-2.3100002,6.517,0.25300002,1.913423,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
416956668,0,31.185477499999998,117.1976388,47.581,45.387,1772527165799643,10813493,0.178,0.022391701,0.505,0.804,0.48,0.74,102,10,8.114,-5.8580003,5.6140003,-0.53800005,2.3774846,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
417955721,0,31.1854177,117.1976847,47.795,45.6,1772527166799643,10813493,0.24300002,0.02044147,0.51100004,0.809,0.48,0.74,102,8,8.269,-7.5450006,3.384,-0.15300001,2.719993,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,29,0,0,0
418957669,0,31.1853418,117.19770659999999,47.563,45.368,1772527167799643,10813493,0.216,0.015596436,0.51900005,0.81600004,0.5,0.76,103,5,9.207001,-9.191,0.54300004,0.273,3.0825772,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
419958678,0,31.185261999999998,117.19769199999999,47.591,45.396,1772527168799643,10813493,0.194,0.018333461,0.52400005,0.81900007,0.48,0.74,102,4,8.868,-8.150001,-3.496,-1.202,3.5467815,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
420956667,0,31.1851949,117.1976419,47.774,45.579,1772527169799643,10813493,0.16800001,0.018820234,0.526,0.82100004,0.48,0.74,103,6,8.475,-6.0740004,-5.9100003,0.15300001,3.913339,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
421956668,0,31.1851633,117.1975741,48.672000000000004,46.478,1772527170799643,10813493,0.172,0.02453828,0.53000003,0.82400006,0.48,0.74,103,6,6.341,-0.86700004,-6.281,-1.1850001,4.485263,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
422955700,0,31.1851737,117.1975173,48.549,46.354,1772527171799643,10813493,0.18800001,0.03147265,0.531,0.82400006,0.48,0.74,103,6,4.964,2.903,-4.026,0.83400005,5.2955437,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
423960671,0,31.185214799999997,117.1975064,48.286,46.091,1772527172799644,10813493,0.18400002,0.026004184,0.532,0.82500005,0.48,0.74,96,7,5.4670005,5.0930004,1.9890001,0.093,0.30697164,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
424951669,0,31.185245,117.1975542,48.365,46.17,1772527173799644,10813493,0.16600001,0.03082007,0.535,0.83000004,0.5,0.76,96,6,6.8170004,0.619,6.7890005,-0.65000004,1.3533976,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,29,0,0,0
425956668,0,31.185219699999998,117.1976277,47.937,45.743,1772527174799644,10813493,0.19100001,0.021007828,0.53800005,0.83000004,0.5,0.76,103,6,8.5720005,-5.815,6.2980003,1.47,2.3162901,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
426951668,0,31.185138199999997,117.19765459999999,46.76,44.566,1772527175799644,10813493,0.252,0.017770767,0.545,0.83500004,0.48,0.74,103,6,10.464001,-10.318001,-1.7420001,1.3920001,3.3088233,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
427959668,0,31.1850626,117.1976011,45.773,43.579,1772527176799644,10813493,0.21800001,0.022680728,0.55,0.84200007,0.48,0.74,103,4,8.644,-4.3300004,-7.4820004,0.054,4.1877747,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
428955668,0,31.185062199999997,117.19752749999999,45.377,43.182,1772527177799644,10813493,0.20600002,0.032385107,0.55700004,0.851,0.48,0.74,103,5,6.5620003,3.7930002,-5.355,1.2080001,5.267686,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,29,0,0,0
429956670,0,31.1851104,117.19752609999999,44.525,42.33,1772527178799644,10813493,0.20400001,0.023059813,0.563,0.85700005,0.48,0.74,103,10,6.9230003,4.8780003,4.912,0.335,0.6627654,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
430954669,0,31.185126099999998,117.19759909999999,44.001,41.806,1772527179799644,10813493,0.164,0.02561445,0.56700003,0.85800004,0.48,0.74,104,6,8.165,-2.2250001,7.8560004,0.33400002,1.8468645,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
431948668,0,31.1850681,117.1976617,43.09,40.896,1772527180799644,10813493,0.223,0.02140978,0.569,0.85800004,0.5,0.76,104,9,9.334001,-8.820001,3.055,2.214,2.80812,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
432948669,0,31.1849855,117.19763859999999,41.506,39.311,1772527181799644,10813493,0.231,0.021149375,0.577,0.86700004,0.48,0.74,104,9,9.758,-6.6110005,-7.176,1.4120001,3.9679315,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
433950668,0,31.184967399999998,117.1975552,40.047000000000004,37.853,1772527182799644,10813493,0.298,0.027831718,0.586,0.882,0.48,0.74,104,9,7.9890003,1.8770001,-7.7650003,2.306,4.9495115,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
434954671,0,31.185005699999998,117.1975028,38.391,36.196,1772527183799644,10813493,0.208,0.026725702,0.588,0.88600004,0.48999998,0.75,104,8,5.978,5.0930004,-3.1290002,1.6980001,5.699058,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,29,0,0,0
435954668,0,31.1850296,117.1974814,37.57,35.375,1772527184799644,10813493,0.26000002,0.22709525,0.59300005,0.88900006,0.48,0.74,104,10,1.1500001,-0.65000004,-0.94900006,1.22,4.1449194,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,30,0,0,0
