timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
25082695,1200.0,0.26594892,547.59576,0.0,281,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26342695,1200.0,0.26594892,399.01663,0.0,296,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27592694,1200.0,0.26594892,743.5644,0.0,321,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28593153,1200.0,0.26594892,516.98035,0.0,336,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28842803,1200.0,0.26594892,516.98035,0.0,341,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30102701,1200.0,0.26594892,443.58105,0.0,357,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31352694,1200.0,0.26594892,926.73267,0.0,386,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32352743,1200.0,0.26594892,525.7415,0.0,402,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32612694,1200.0,0.26594892,525.7415,0.0,406,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33862692,1200.0,0.26594892,571.7827,0.0,422,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
