timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
24779808,24779722,0.1969925,0.03438888,-0.0844823,1.9525067,0.95799786,-0.5210816
24782303,24782217,0.19807976,0.035988506,-0.08593649,1.3902724,0.8601919,-0.56555176
24802258,24802176,0.20982319,0.04294608,-0.09995239,1.2746333,0.2643344,-0.51567304
24822271,24822135,0.25196716,0.04923326,-0.11929445,2.1638777,0.3928719,-1.0668238
24844671,24844589,0.30361,0.06315245,-0.14637426,1.8915205,0.6795356,-1.3067206
24862134,24862053,0.3386907,0.0739566,-0.16499333,1.8256073,0.7564897,-1.3051286
24882210,24882012,0.38577908,0.077477686,-0.18667099,2.233775,0.16939612,-0.977177
24902054,24901971,0.423371,0.08979028,-0.21166535,2.141427,0.52718467,-1.5874258
24919521,24919438,0.45976248,0.091479205,-0.22540602,2.3467073,0.41535378,-0.82987076
24941973,24941890,0.49674016,0.087856255,-0.23798212,1.559417,-0.055269647,-0.32947776
24961931,24961849,0.5217679,0.08778958,-0.25004452,1.1590128,-0.21454155,-0.68696654
24984384,24984303,0.54608154,0.07509444,-0.24828608,1.3673776,-0.86273247,0.11383449
25001850,25001767,0.5864411,0.065062515,-0.246589,2.41064,-0.15248503,0.062394034
25021813,25021726,0.60795647,0.053235862,-0.2372339,1.2424814,-0.85485137,0.49698296
25041768,25041685,0.6244521,0.032598257,-0.21907416,1.0956773,-0.7158612,0.8317313
25061727,25061645,0.6433846,0.030111894,-0.20254579,1.1416563,-0.1891935,0.8208457
25081780,25081604,0.671348,0.028320119,-0.18283851,1.2663767,0.12386766,0.7944176
25101643,25101563,0.6857451,0.03389623,-0.1649911,0.60260326,0.0025136534,0.76553196
25124097,25124017,0.70238996,0.041194994,-0.14544022,1.0712708,0.47182515,0.7483572
25141562,25141481,0.7161046,0.04996845,-0.13901766,0.7431205,0.56500125,0.3621005
25161521,25161440,0.72610134,0.063397214,-0.13517505,0.21258104,0.8652563,-0.07626005
25183976,25183894,0.74931824,0.07949092,-0.1323332,1.5285301,0.8684382,0.1786284
25201439,25201358,0.7751234,0.09112068,-0.13492261,1.7443199,0.62279916,-0.23132789
25221400,25221318,0.8008965,0.095803626,-0.13843586,1.214844,0.5276341,0.16725795
25241357,25241277,0.8072272,0.11158421,-0.1455886,-0.15755071,0.99019665,-0.116743155
25263810,25263731,0.792833,0.11314691,-0.15585786,-0.40487137,0.26087654,-0.33969423
25281350,25281195,0.79663277,0.12068683,-0.1639616,0.85556465,0.6178393,-0.59944105
25301237,25301154,0.83249664,0.12502164,-0.17208067,1.4688098,0.06519096,-0.15478916
25323690,25323608,0.84794855,0.12561256,-0.18603984,0.1374507,0.34641963,-0.6974523
25341153,25341072,0.8395626,0.118376575,-0.18378991,-0.4136046,-0.05748792,0.024669057
25361139,25361031,0.8379068,0.11402101,-0.18537745,0.57514507,-0.33460584,0.2743256
25383564,25383486,0.8809765,0.104177035,-0.1846569,1.6474262,-0.46368682,0.22212267
25403528,25403448,0.89231986,0.09177727,-0.1745279,-0.30304754,-0.38780004,0.58306986
25420989,25420909,0.87655854,0.07560675,-0.1599361,-0.2632379,-1.3123757,0.5602729
25440949,25440868,0.879246,0.070034005,-0.14350866,0.016048685,-0.21077836,0.5670075
25463403,25463322,0.8725167,0.0545718,-0.12428179,0.019082231,-0.43853334,0.7488821
25480919,25480786,0.8959744,0.051912766,-0.10650144,1.0051205,-0.04703496,0.91934747
25500824,25500745,0.8586265,0.038944114,-0.09883009,-1.7377326,-1.0355664,0.45669618
25523279,25523200,0.82495916,0.044428114,-0.088535294,-1.5085052,0.302111,0.16614547
25543242,25543159,0.80125713,0.035337556,-0.085138604,-1.0222394,-0.31188032,-0.026234755
25560703,25560623,0.7969577,0.03055076,-0.08820581,-0.06667832,-0.1784298,-0.090563804
25583159,25583077,0.7758801,0.028162908,-0.09871166,-1.7352105,0.0899173,-0.82670987
25603118,25603036,0.7340967,0.021337846,-0.10331718,-2.1204991,-0.30103436,-0.21221909
25620581,25620500,0.6957424,0.017626226,-0.11160562,-2.3897421,-0.52528924,-0.39708138
25640539,25640459,0.6695281,0.01296036,-0.120302305,-1.0677394,0.06549187,-0.70220584
25662997,25662914,0.6352129,0.0028461798,-0.13265187,-1.6647122,-0.64138067,-0.56454396
25682955,25682873,0.577894,0.0033454255,-0.14742851,-3.461135,0.020944258,-0.9092321
25700418,25700337,0.51914173,0.0074779685,-0.15855595,-3.1082728,0.4389012,-0.5455697
25722873,25722791,0.46361935,0.0110167945,-0.17277037,-2.0801582,0.39637446,-0.78807944
25742833,25742750,0.43018296,0.02004432,-0.18022697,-1.4964421,0.7946388,-0.7790074
25760295,25760214,0.39446646,0.03079269,-0.18283334,-2.7294474,0.7463786,-0.33994383
25780253,25780174,0.34270102,0.036526315,-0.18044607,-2.4126592,0.2748834,0.053287078
25802708,25802628,0.27304,0.052901193,-0.16972871,-3.2647316,0.59404904,0.7554298
25822668,25822587,0.22227374,0.06442403,-0.15931018,-2.5326319,0.6866849,0.71754605
25840131,25840051,0.16496365,0.0772088,-0.14415967,-3.8816218,0.81047666,0.90915227
25862586,25862505,0.06136513,0.09829153,-0.12011776,-3.7693348,0.64474267,1.4196866
25882544,25882464,0.04851708,0.10760763,-0.09177623,-0.38144958,0.51357114,1.2970456
25900008,25899929,0.04977438,0.11184661,-0.06582623,-0.093610816,0.043972824,1.358581
25922466,25922383,-0.0021255636,0.102105275,-0.026348688,-3.1342418,-0.4701817,2.0939593
25942424,25942342,-0.10506221,0.10307874,0.0125192255,-5.142621,0.08218692,1.8734671
25962381,25962301,-0.2064979,0.11054118,0.04393298,-4.8949466,0.7340978,1.569535
25979844,25979765,-0.25624532,0.12350723,0.06616935,-2.2698374,0.8062221,0.99201125
26002300,26002219,-0.3038491,0.14972818,0.09073503,-2.0604613,1.3015305,1.3476056
26022259,26022178,-0.33418497,0.16686857,0.10869187,-1.0668244,1.0194407,0.8437514
26039723,26039643,-0.35431507,0.18303233,0.11461258,-1.2596476,0.77228296,0.16569999
26062174,26062097,-0.41925922,0.20893688,0.11140936,-2.7692654,0.9016151,-0.18223238
26082135,26082056,-0.4986049,0.23816247,0.10835671,-3.9806204,1.6566675,-0.33513156
26104592,26104510,-0.5927518,0.2738242,0.085345834,-3.5467958,1.8105663,-0.9233667
26122054,26121974,-0.62590927,0.29781425,0.061785378,-1.7421129,1.3153508,-1.2587311
26142013,26141933,-0.65017176,0.32420006,0.022469994,-1.3927451,0.9619855,-1.8802093
26161973,26161892,-0.68652064,0.3435237,-0.013469214,-1.3270409,0.46094418,-1.8855665
26179438,26179357,-0.7211544,0.34699908,-0.03964391,-1.961515,0.65199375,-1.4978883
26201892,26201814,-0.7388535,0.34504774,-0.07816287,-0.7590489,-0.5527403,-1.447497
26221850,26221770,-0.7737212,0.33067355,-0.10013146,-1.8710448,-0.89530647,-0.8916487
26244304,26244224,-0.82698345,0.3006544,-0.11032414,-1.805567,-1.9577404,-0.020642191
26261769,26261688,-0.85162264,0.28333765,-0.107473776,-1.2350835,-1.1957403,0.22711967
26281728,26281647,-0.85756177,0.24890003,-0.09882655,-0.27967486,-1.6419054,0.5080053
26304181,26304102,-0.8610306,0.21184148,-0.080825254,-0.21051812,-1.0875399,0.69232035
26321646,26321566,-0.8766916,0.17681652,-0.06207415,-0.9888826,-1.7706864,1.3507477
26341606,26341525,-0.9222896,0.13630812,-0.041503537,-2.122212,-1.9935223,0.8008641
26361563,26361484,-0.9337187,0.09549091,-0.02113377,-0.4199364,-2.3040338,0.73014754
26384018,26383938,-0.9050509,0.045912635,0.0029706592,1.5964684,-2.0729268,0.98092854
26401486,26401402,-0.8843703,0.008414975,0.02205899,1.1821984,-2.017794,0.9595064
26421442,26421362,-0.87896335,-0.03216439,0.040494945,-0.14797169,-2.0959294,0.5390884
26443896,26443816,-0.8897153,-0.05795387,0.06543057,-0.24059068,-1.0150958,0.8603889
