timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
24779846,24779722,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
24864668,24864548,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
24966955,24966839,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
25064259,25064139,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
25166542,25166430,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
25263844,25263731,0.0024691431,-0.0024691431,nan,nan,nan,nan,nan,nan
25366132,25366021,0.0024691431,-0.0024691431,nan,nan,nan,nan,nan,nan
25463456,25463322,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
25565730,25565613,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
25665526,25665408,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
25765339,25765204,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
25865121,25865000,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
25962416,25962301,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
26064724,26064591,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
26162008,26161892,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
26264451,26264183,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
26366586,26366474,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
26464096,26463775,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
26566179,26566065,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
26663598,26663366,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
26765770,26765657,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
26863185,26862958,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
26965362,26965249,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
27065206,27065045,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
27164980,27164841,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
27264779,27264639,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
27364548,27364433,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
27464350,27464229,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
27564153,27564025,0.0024691431,-0.0024691431,nan,nan,nan,nan,nan,nan
27663934,27663821,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
27763736,27763617,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
27863529,27863413,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
27965833,27965704,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
28063119,28063005,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
28165408,28165296,0.0024691431,-0.0024691431,nan,nan,nan,nan,nan,nan
28262728,28262597,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
28365000,28364889,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
28467294,28467180,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
28564597,28564481,-0.3142767,-0.4591639,nan,nan,nan,nan,nan,nan
28664412,28664277,-0.26030293,-0.6080292,nan,nan,nan,nan,nan,nan
28764191,28764073,-0.20275487,-0.717745,nan,nan,nan,nan,nan,nan
28863987,28863869,-0.1676839,-0.83231634,nan,nan,nan,nan,nan,nan
28963783,28963665,-0.13860199,-0.8613982,nan,nan,nan,nan,nan,nan
29066079,29065957,-0.1367529,-0.86324733,nan,nan,nan,nan,nan,nan
29165874,29165753,-0.16007054,-0.8310856,nan,nan,nan,nan,nan,nan
29263173,29263054,-0.17008027,-0.63548523,nan,nan,nan,nan,nan,nan
29365480,29365345,-0.2910867,-0.62905085,nan,nan,nan,nan,nan,nan
29462766,29462646,-0.30472377,-0.65428174,nan,nan,nan,nan,nan,nan
29565056,29564938,-0.20713241,-0.6224712,nan,nan,nan,nan,nan,nan
29662356,29662239,0.002200901,-0.5068542,nan,nan,nan,nan,nan,nan
29764669,29764530,0.2097412,-0.30931583,nan,nan,nan,nan,nan,nan
29866938,29866821,0.3607032,-0.114788376,nan,nan,nan,nan,nan,nan
29964242,29964123,0.4318253,0.053351253,nan,nan,nan,nan,nan,nan
30066531,30066414,0.475114,0.19832018,nan,nan,nan,nan,nan,nan
30163849,30163715,0.38700747,0.27541676,nan,nan,nan,nan,nan,nan
30266123,30266007,0.180148,0.17058805,nan,nan,nan,nan,nan,nan
30363428,30363308,-0.06311822,0.0035562874,nan,nan,nan,nan,nan,nan
30465720,30465599,-0.28685474,-0.11835337,nan,nan,nan,nan,nan,nan
30565519,30565396,-0.3311409,-0.24482876,nan,nan,nan,nan,nan,nan
30665315,30665192,-0.34218472,-0.44556934,nan,nan,nan,nan,nan,nan
30765106,30764989,-0.29392475,-0.6012736,nan,nan,nan,nan,nan,nan
30862408,30862290,-0.12898916,-0.44732514,nan,nan,nan,nan,nan,nan
30964700,30964582,0.11647967,-0.14827435,nan,nan,nan,nan,nan,nan
31062003,31061883,0.27843413,0.01830559,nan,nan,nan,nan,nan,nan
31164295,31164174,0.3649424,0.11665381,nan,nan,nan,nan,nan,nan
31266583,31266466,0.41302586,0.250899,nan,nan,nan,nan,nan,nan
31363886,31363767,0.4128371,0.40820417,nan,nan,nan,nan,nan,nan
31466178,31466059,0.4014685,0.5137706,nan,nan,nan,nan,nan,nan
31563481,31563360,0.34115666,0.5927191,nan,nan,nan,nan,nan,nan
31665769,31665652,0.30090243,0.6183563,nan,nan,nan,nan,nan,nan
31763072,31762953,0.28330797,0.67512053,nan,nan,nan,nan,nan,nan
31865365,31865245,0.276591,0.72340924,nan,nan,nan,nan,nan,nan
31965159,31965041,0.2652173,0.73478293,nan,nan,nan,nan,nan,nan
32064957,32064838,0.26516187,0.73307407,nan,nan,nan,nan,nan,nan
32164755,32164634,0.2591701,0.71987885,nan,nan,nan,nan,nan,nan
32264553,32264431,0.27743012,0.70608026,nan,nan,nan,nan,nan,nan
32364346,32364228,0.31472427,0.685276,nan,nan,nan,nan,nan,nan
32464142,32464024,0.3491639,0.65083635,nan,nan,nan,nan,nan,nan
32563941,32563821,0.37950942,0.5987543,nan,nan,nan,nan,nan,nan
32663740,32663618,0.27161095,0.4503545,nan,nan,nan,nan,nan,nan
32763536,32763414,0.09642166,0.2453116,nan,nan,nan,nan,nan,nan
32865822,32865706,-0.059606697,0.11836391,nan,nan,nan,nan,nan,nan
32963128,32963008,-0.09529879,0.028625876,nan,nan,nan,nan,nan,nan
33065415,33065299,-0.1301779,-0.0647439,nan,nan,nan,nan,nan,nan
