timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
24930127,24739633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
25439085,25239634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
25928037,25733186,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
26437070,26237632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
26935956,26736628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
27435204,27237636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
27933939,27736635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
28433014,28235625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
28921978,28727634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
29430916,29238630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
29929882,29736625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
30441459,30238646,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
30937845,30739634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
31436818,31240629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
31935831,31736630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
32434751,32237632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
32933754,32739627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
33432774,33239629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
33941765,33742644,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
34440694,34243634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
34939759,34746625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
35438873,35239628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
35947703,35748627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
36446662,36246625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
36945862,36748628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
37454574,37261711,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
37943623,37744631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
38452579,38253629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
38941645,38748704,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
39440525,39248627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
39949563,39749629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
40448490,40250642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
40947489,40749635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
41446541,41249629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
41945424,41751631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
42444427,42250628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
42933409,42741629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
43432400,43239628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
43931487,43739630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
44430400,44237633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
44949377,44749699,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
45448590,45248625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
45947322,45751640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
46446358,46251632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
46945333,46748630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
47434591,47241632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
47933458,47739628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
48442425,48243625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
48941269,48741629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
49440295,49244627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
49939225,49747626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
