timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
24857540,24857315,0.9908787,-0.13169923,-0.028468512,0.002073479,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
25355233,25355011,0.99850374,0.035536665,-0.015282383,-0.03865232,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
25858091,25857637,0.97804433,0.19708607,-0.007362068,-0.06732259,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
26355552,26355331,0.9945296,0.074688904,0.050951477,-0.052309413,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
26858313,26857955,0.9969828,-0.07199085,0.025911288,-0.0130902175,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
27355893,27355653,0.9961492,-0.034877047,-0.071174495,-0.037478708,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
27854045,27853350,0.9808639,-0.0315015,-0.18254499,-0.059924524,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
28356196,28355976,0.9941793,-0.00030707437,0.10242577,-0.033412196,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
28858824,28858602,0.9694061,0.047145568,0.23815331,-0.036221944,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
29356521,29356301,0.9683594,0.045780182,0.23567498,-0.06812973,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
29859152,29858928,0.98813313,0.048136488,0.1432266,-0.027603293,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
30356853,30356628,0.9955036,0.012930509,0.09314818,-0.011351958,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
30854551,30854328,0.9742453,0.031008696,0.22309975,-0.010542632,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
31357198,31356956,0.9981246,0.021689177,0.05532187,-0.014712413,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
31854879,31854657,0.99962246,-0.014295013,0.014945507,-0.01809233,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
32357508,32357286,0.99867773,-0.017410878,0.012675774,-0.046680935,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
32855210,32854988,0.99440426,0.0038955444,0.08954736,-0.055914268,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
33357843,33357621,0.9822975,0.022155276,0.17587727,-0.06056462,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
33860468,33860248,0.98575777,0.002794209,0.1550807,-0.06499198,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
34353245,34353024,0.9727389,0.18592003,0.10461014,-0.09093772,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
34855906,34855655,0.9902065,0.07684898,0.0910256,-0.072799444,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
35358768,35358286,0.99772197,-0.00038363194,0.067120194,-0.0067584817,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
35856213,35855990,0.9979848,0.013576805,0.059504688,-0.017356584,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
36358908,36358622,0.9962904,0.0117855845,0.08072559,-0.027387777,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
36856579,36856327,0.9974624,0.026703266,0.06127015,-0.024531623,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
37359392,37358960,0.9974774,0.007087618,0.07062672,-0.00067434576,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
37856889,37856666,0.996744,0.0093007265,0.07786041,0.018783089,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
38354723,38354372,0.9918233,0.0013592374,0.12575136,0.021709895,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
38857225,38857006,0.99287635,0.0023466703,0.11571206,0.0283169,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
39354934,39354712,0.9975538,0.010267115,0.06694006,0.01731999,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
39857571,39857346,0.9963692,0.022191368,0.07966702,0.02023066,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
40360208,40359981,0.9943566,0.008024672,0.10543439,0.0086182095,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
40852982,40852760,0.99341065,0.0011174122,0.10683987,0.041465256,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
41355624,41355395,0.9988223,0.029281538,0.034150276,0.01817999,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
41858258,41858030,0.9876108,-0.011303029,0.108788885,0.11252662,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
42355957,42355738,0.9685216,-0.009336351,0.16540524,0.1857957,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
42858596,42858374,0.9649467,0.09027086,0.24075802,0.052580502,0.8385342,1.5549333e-09,2.565281e-09,0.54484904,1
