timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
128631940,128604799,-4.8795447,-5.0203495,1.0
129604923,129560858,-6.0219293,-6.1953588,1.0
130617822,130591501,-6.468872,-6.6553354,1.0
131615749,131563517,-3.6394796,-3.7443817,1.0
132603702,132578197,-5.0948157,-5.2416253,1.0
133656507,133631503,-5.8040504,-5.9711194,1.0
134629547,134598145,-6.2734017,-6.4538045,1.0
135657350,135624862,-2.7837067,-2.8637903,1.0
136645298,136624837,2.9950624,3.081398,1.0
137658228,137633785,3.1804981,3.2723842,1.0
138646140,138618206,-6.435595,-6.622128,1.0
139644078,139614789,-5.766938,-5.933389,1.0
140617061,140591491,-3.3055785,-3.4017777,1.0
141630111,141598135,-6.190714,-6.370024,1.0
142577971,142564909,-5.729584,-5.8957043,1.0
143615856,143581509,-7.5983872,-7.8192897,1.0
144658651,144631501,-6.468873,-6.6570745,1.0
145641601,145607109,-6.6971917,-6.890721,1.0
146629562,146611501,-7.503601,-7.719814,1.0
147592540,147571491,-6.990024,-7.190941,1.0
148605471,148578202,-7.4557557,-7.6693726,1.0
149658252,149633768,-9.611282,-9.886852,1.0
150616247,150591493,10.247982,10.541994,1.0
151619163,151591511,-6.855622,-7.053618,1.0
152617087,152598172,9.288114,9.555941,1.0
153644977,153618202,-6.2321944,-6.4120994,1.0
154603017,154584828,-8.231383,-8.468959,1.0
155655776,155621493,-6.729176,-6.923144,1.0
156643745,156611501,-4.8353405,-4.974295,1.0
157591735,157564797,-4.835342,-4.9739313,1.0
158644574,158631504,-5.0098176,-5.1532493,1.0
159617523,159591488,-5.8775744,-6.0469775,1.0
160615549,160593784,-6.1162734,-6.2923717,1.0
161618351,161591500,-7.4844995,-7.6986284,1.0
162646203,162618203,-5.0098176,-5.153875,1.0
163644132,163624833,5.893778,6.0618787,1.0
164642047,164590223,-1.611139,-1.6569687,1.0
165630028,165598131,-4.1675415,-4.286642,1.0
166657880,166631499,-6.917979,-7.115686,1.0
167655771,167638084,1.8012698,1.8527266,1.0
168643707,168598202,-7.368852,-7.5792603,1.0
169591735,169578081,-6.435595,-6.618924,1.0
170614596,170563497,-5.993336,-6.1632953,1.0
171642450,171598199,-5.5001383,-5.6553884,1.0
172605438,172584827,-8.196529,-8.426533,1.0
173658260,173631494,-6.632759,-6.8197374,1.0
174616264,174584858,-6.4088464,-6.58787,1.0
175604193,175584827,-6.9076242,-7.1003895,1.0
176656995,176631501,-6.6971917,-6.8851156,1.0
177615187,177591493,-4.115698,-4.230908,1.0
178657823,178631505,-3.5559242,-3.655292,1.0
179630785,179618081,4.0159283,4.127987,1.0
180628706,180576770,-5.993337,-6.1606574,1.0
181616640,181584863,-6.7990127,-6.9887137,1.0
182629561,182598132,-2.96305,-3.0455766,1.0
183632425,183604787,-6.729175,-6.9167576,1.0
184605396,184558199,-3.4950192,-3.5923193,1.0
185618287,185589224,-3.4950182,-3.592322,1.0
186606240,186578202,-3.6747072,-3.776976,1.0
