timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
25109204,25044806,527633,0.35944173,-0.087079786,0.32625067,2
25569095,25568136,527633,0.3509801,0.08858528,0.33767372,2
26129081,26128117,527633,0.33085072,0.12784158,0.34383932,2
26549157,26548197,527633,0.30866227,-0.013541404,0.38615447,2
27109084,27108125,527633,0.3153778,-0.06201478,0.3797227,2
27569091,27568118,527633,0.45333236,-0.02435647,0.18785496,2
28129076,28128117,527633,0.3499165,-0.016976207,0.34660962,2
28549085,28548125,527633,0.19811599,0.000987055,0.4455909,2
29109123,29108160,527633,0.12822843,0.048587903,0.47373915,2
29529082,29528118,527633,0.13442501,0.04452855,0.47516513,2
30129076,30078137,527633,0.3035086,0.013041909,0.40252694,2
30569077,30568118,527633,0.20292842,-0.01982441,0.44541362,2
31129076,31128117,527633,0.25803196,0.0076687797,0.42175642,2
31549106,31548147,527633,0.34126967,-0.020253314,0.37138915,2
32129076,32080119,527633,0.35152778,-0.02822866,0.3570434,2
32569101,32568118,527633,0.3549127,-0.00598844,0.3556684,2
33129077,33128118,527633,0.2236383,0.010482893,0.44387367,2
33549086,33548127,527633,0.21241418,0.014594072,0.444902,2
34129077,34128118,527633,0.2540189,0.07275209,0.42372146,2
34549094,34548132,527633,0.27436015,0.17009237,0.39852738,2
35109164,35108204,527633,0.3009293,-0.03103526,0.39260277,2
35529076,35528117,527633,0.3102668,-0.01029607,0.3941602,2
36089091,36088130,527633,0.29558253,-0.013084674,0.4007797,2
36549089,36548129,527633,0.28173485,-0.008132004,0.41326466,2
37109123,37108162,527633,0.29925904,-0.025874086,0.39702106,2
37529080,37528117,527633,0.30386904,-0.02248422,0.39737958,2
38089077,38088118,527633,0.31221458,-0.021591615,0.39701158,2
38629170,38598130,527633,0.20432474,-0.03714891,0.44614494,2
39109090,39088134,527633,0.2651677,-0.060519874,0.41146287,2
39609081,39578126,527633,0.23562795,-0.05573024,0.42667365,2
40089078,40068135,527633,0.23249356,-0.05727407,0.42930317,2
40529076,40528118,527633,0.24581313,-0.047726825,0.42594603,2
41089148,41088118,527633,0.33322233,-0.017714042,0.38483116,2
41629089,41578135,527633,0.25177342,-0.08969831,0.4117988,2
42069109,42068150,527633,0.1777321,-0.083039954,0.44871628,2
42629114,42561468,527633,0.19918782,-0.026802195,0.4633016,2
43089077,43068118,527633,0.04086772,0.02976248,0.49526644,2
43589100,43558124,527633,0.05202292,-0.06433421,0.4893433,2
44069173,44048155,527633,0.05077672,0.012873719,0.4897672,2
44629102,44608140,527633,0.036709733,-0.019527841,0.4917066,2
45049082,45048118,527633,0.15380824,0.05659093,0.46581367,2
45609078,45608119,527633,0.21139625,0.039155636,0.4441693,2
46029191,46028232,527633,0.23504128,0.06994061,0.44139117,2
46589099,46588140,527633,0.15507089,0.054406285,0.46297142,2
47049078,47038122,527633,0.07238132,0.04572746,0.49095318,2
47609077,47598120,527633,0.029450472,0.14198518,0.47785166,2
48129080,48088138,527633,-0.0149259195,0.11190462,0.48687515,2
48589098,48578128,527633,-0.021246295,0.16884516,0.46918392,2
49029120,49028162,527633,0.0484805,0.1589416,0.46685222,2
49589107,49588147,527633,0.11354228,0.15672602,0.45958328,2
50009083,50008118,527633,0.083073854,0.18718246,0.4519922,2
50569078,50568119,527633,0.10154012,0.19290441,0.44490358,2
51109092,51058128,527633,0.07019092,0.22954291,0.43424618,2
51589105,51578130,527633,0.05062283,0.223678,0.4404121,2
52109156,52068137,527633,0.07043612,0.24861322,0.42557475,2
