timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,photo_switch,video_switch,payload_power_switch,engage_main_motor_switch
25704904,25681441,5,4,1,0,0,0,0,0,0,0,0,0,0
26705442,26682080,5,4,1,0,0,0,0,0,0,0,0,0,0
27713196,27689957,5,4,1,0,0,0,0,0,0,0,0,0,0
27957779,27934885,6,1,1,0,0,0,0,0,0,0,0,0,0
28479285,28456119,7,4,1,0,0,0,0,0,0,0,0,0,0
29484720,29463648,7,4,1,0,0,0,0,0,0,0,0,0,0
30487597,30464223,7,4,1,0,0,0,0,0,0,0,0,0,0
31495465,31472194,7,4,1,0,0,0,0,0,0,0,0,0,0
32516574,32492467,7,4,1,0,0,0,0,0,0,0,0,0,0
33524187,33500418,7,4,1,0,0,0,0,0,0,0,0,0,0
34537233,34516190,7,4,1,0,0,0,0,0,0,0,0,0,0
35540430,35519248,7,4,1,0,0,0,0,0,0,0,0,0,0
36560228,36537562,7,4,1,0,0,0,0,0,0,0,0,0,0
37573463,37549920,7,4,1,0,0,0,0,0,0,0,0,0,0
38584117,38560120,7,4,1,0,0,0,0,0,0,0,0,0,0
39598986,39575691,7,4,1,0,0,0,0,0,0,0,0,0,0
40607184,40583677,7,4,1,0,0,0,0,0,0,0,0,0,0
41624883,41601578,7,4,1,0,0,0,0,0,0,0,0,0,0
42627828,42604999,7,4,1,0,0,0,0,0,0,0,0,0,0
43644353,43622918,7,4,1,0,0,0,0,0,0,0,0,0,0
44659246,44638021,7,4,1,0,0,0,0,0,0,0,0,0,0
45660202,45638774,7,4,1,0,0,0,0,0,0,0,0,0,0
46670043,46646665,7,4,1,0,0,0,0,0,0,0,0,0,0
47687658,47666701,7,4,1,0,0,0,0,0,0,0,0,0,0
48698536,48674602,7,4,1,0,0,0,0,0,0,0,0,0,0
49703710,49680455,7,4,1,0,0,0,0,0,0,0,0,0,0
50711431,50688655,7,4,1,0,0,0,0,0,0,0,0,0,0
51724386,51701082,7,4,1,0,0,0,0,0,0,0,0,0,0
52735580,52711442,7,4,1,0,0,0,0,0,0,0,0,0,0
53745514,53724558,7,4,1,0,0,0,0,0,0,0,0,0,0
54758275,54734995,7,4,1,0,0,0,0,0,0,0,0,0,0
55766288,55745432,7,4,1,0,0,0,0,0,0,0,0,0,0
56772010,56748294,7,4,1,0,0,0,0,0,0,0,0,0,0
57775341,57751321,7,4,1,0,0,0,0,0,0,0,0,0,0
58780094,58756752,7,4,1,0,0,0,0,0,0,0,0,0,0
59781089,59759986,7,4,1,0,0,0,0,0,0,0,0,0,0
60793675,60770097,7,4,1,0,0,0,0,0,0,0,0,0,0
61798896,61775887,7,4,1,0,0,0,0,0,0,0,0,0,0
62807332,62786013,7,4,1,0,0,0,0,0,0,0,0,0,0
63819817,63796490,7,4,1,0,0,0,0,0,0,0,0,0,0
64831057,64809689,7,4,1,0,0,0,0,0,0,0,0,0,0
65839359,65814788,7,4,1,0,0,0,0,0,0,0,0,0,0
66843848,66822940,7,4,1,0,0,0,0,0,0,0,0,0,0
67851748,67830728,7,4,1,0,0,0,0,0,0,0,0,0,0
68857161,68834193,7,4,1,0,0,0,0,0,0,0,0,0,0
69862464,69839902,7,4,1,0,0,0,0,0,0,0,0,0,0
70883171,70859468,7,4,1,0,0,0,0,0,0,0,0,0,0
71888621,71865457,7,4,1,0,0,0,0,0,0,0,0,0,0
72898906,72875434,7,4,1,0,0,0,0,0,0,0,0,0,0
73899288,73875910,7,4,1,0,0,0,0,0,0,0,0,0,0
74910072,74886260,7,4,1,0,0,0,0,0,0,0,0,0,0
75920306,75897164,7,4,1,0,0,0,0,0,0,0,0,0,0
76920685,76897145,7,4,1,0,0,0,0,0,0,0,0,0,0
77931172,77907716,7,4,1,0,0,0,0,0,0,0,0,0,0
