timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
28497367,0.0,0.9881713,0.008712135,0.13024905,-0.08047855,0.014778346,0.0,0.0,0,0
28502354,0.0,0.98817873,0.008700006,0.13024987,-0.080386534,0.014778346,0.0,0.0,0,0
28547260,0.0,0.98826045,0.009510713,0.13018273,-0.07939342,0.014778346,0.0,0.0,0,0
28597149,0.0,0.98833287,0.009391261,0.1301914,-0.078486614,0.014778346,0.0,0.0,0,0
28647122,0.0,0.9883711,0.009327773,0.13019598,-0.07800465,0.014778346,0.0,0.0,0,0
28696941,0.0,0.9884109,0.009261008,0.13020073,-0.07749781,0.014778346,0.0,0.0,0,0
28746853,0.0,0.9884436,0.009205885,0.13020465,-0.07707935,0.014778346,0.0,0.0,0,0
28796783,0.0,0.98845476,0.009186986,0.13020597,-0.07693587,0.014778346,0.0,0.0,0,0
28851638,0.0,0.98842776,0.008288591,0.13027671,-0.07726514,0.014778346,0.0,0.0,0,0
28896540,0.0,0.98837215,0.00838184,0.13027073,-0.07797263,0.014778346,0.0,0.0,0,0
28946430,0.0,0.9882984,0.008504224,0.13026279,-0.07890116,0.014778346,0.0,0.0,0,0
28996332,0.0,0.98819816,0.009612315,0.13017526,-0.08016471,0.014778346,0.0,0.0,0,0
29051217,0.0,0.98809314,0.0097814705,0.13016267,-0.08144881,0.014778346,0.0,0.0,0,0
29096135,0.0,0.98796725,0.009037371,0.13022691,-0.082946,0.014778346,0.0,0.0,0,0
29146027,0.0,0.98767054,0.009493557,0.13019444,-0.08640677,0.014778346,0.0,0.0,0,0
29195942,0.0,0.98710746,0.011254862,0.13004355,-0.09263318,0.014778346,0.0,0.0,0,0
29250817,0.0,0.98615384,0.011585325,0.130025,-0.102273315,0.014778346,0.0,0.0,0,0
29295721,0.0,0.9852212,0.013662981,0.12981264,-0.11091099,0.014778346,0.0,0.0,0,0
29345622,0.0,0.9844211,0.013631416,0.12982644,-0.11778977,0.014778346,0.0,0.0,0,0
29400505,0.0,0.9840503,0.014973869,0.12966797,-0.12085969,0.014778346,0.0,0.0,0,0
29450409,0.0,0.9841932,0.013880557,0.12980004,-0.119678885,0.014778346,0.0,0.0,0,0
29495343,0.0,0.9845383,0.013501625,0.12984,-0.11680561,0.014778346,0.0,0.0,0,0
29545218,0.0,0.98509294,0.0128721455,0.12990391,-0.11203229,0.014778346,0.0,0.0,0,0
29600125,0.0,0.98582,0.012944193,0.12988627,-0.10545559,0.014778346,0.0,0.0,0,0
29650006,0.0,0.9865421,0.011082225,0.13006884,-0.09845752,0.014778346,0.0,0.0,0,0
29694903,0.0,0.98712593,0.010286438,0.1301342,-0.0924214,0.014778346,0.0,0.0,0,0
29749801,0.0,0.9876983,0.0094516575,0.1301975,-0.08608891,0.014778346,0.0,0.0,0,0
29799693,0.0,0.9880359,0.008928937,0.13023438,-0.08212336,0.014778346,0.0,0.0,0,0
29849596,0.0,0.98818624,0.008687883,0.13025068,-0.08029455,0.014778346,0.0,0.0,0,0
29899530,0.0,0.98814285,0.008757968,0.13024598,-0.080826275,0.014778346,0.0,0.0,0,0
29949386,0.0,0.98792213,0.010051396,0.1301421,-0.08349786,0.014778346,0.0,0.0,0,0
29999286,0.0,0.9876246,0.010505682,0.13010621,-0.086946346,0.014778346,0.0,0.0,0,0
30049225,0.0,0.9873887,0.009910586,0.13016336,-0.08957033,0.014778346,0.0,0.0,0,0
30099084,0.0,0.9873016,0.010036476,0.13015372,-0.09052529,0.014778346,0.0,0.0,0,0
30148986,0.0,0.98741597,0.0108136665,0.13008098,-0.089284204,0.014778346,0.0,0.0,0,0
30198874,0.0,0.9877172,0.0103662545,0.1301174,-0.08588796,0.014778346,0.0,0.0,0,0
30248787,0.0,0.9881096,0.009755273,0.13016464,-0.08124994,0.014778346,0.0,0.0,0,0
30298738,0.0,0.9885134,0.009087325,0.13021298,-0.076179296,0.014778346,0.0,0.0,0,0
30348589,0.0,0.9888736,0.007506605,0.1303241,-0.071331844,0.014778346,0.0,0.0,0,0
30398497,0.0,0.98910785,0.008013545,0.13028346,-0.06802743,0.014778346,0.0,0.0,0,0
30450890,0.0,0.9891896,0.007855492,0.13029309,-0.066827506,0.014778346,0.0,0.0,0,0
30498284,0.0,0.989117,0.007050776,0.13034955,-0.06787301,0.014778346,0.0,0.0,0,0
30548193,0.0,0.98898983,0.0072917766,0.1303363,-0.069701746,0.014778346,0.0,0.0,0,0
30598067,0.0,0.98897773,0.007314399,0.13033502,-0.0698734,0.014778346,0.0,0.0,0,0
30647972,0.0,0.989115,0.0070546684,0.13034934,-0.06790255,0.014778346,0.0,0.0,0,0
30697865,0.0,0.98929423,0.006703652,0.13036786,-0.065238915,0.014778346,0.0,0.0,0,0
30747790,0.0,0.9893673,0.0065564057,0.13037536,-0.06412153,0.014778346,0.0,0.0,0,0
30797716,0.0,0.9892378,0.0068158195,0.13036205,-0.06609009,0.014778346,0.0,0.0,0,0
30847590,0.0,0.9888954,0.0074666953,0.13032639,-0.071029015,0.014778346,0.0,0.0,0,0
30897449,0.0,0.98845947,0.008234864,0.1302801,-0.0768575,0.014778346,0.0,0.0,0,0
30952344,0.0,0.98807806,0.008861909,0.13023895,-0.08161484,0.014778346,0.0,0.0,0,0
30997256,0.0,0.9879343,0.009088937,0.13022332,-0.0833372,0.014778346,0.0,0.0,0,0
31047150,0.0,0.9879314,0.010036949,0.13014321,-0.08338818,0.014778346,0.0,0.0,0,0
31097056,0.0,0.988062,0.00888748,0.13023722,-0.08180884,0.014778346,0.0,0.0,0,0
31146942,0.0,0.9882206,0.008632064,0.13025439,-0.079871066,0.014778346,0.0,0.0,0,0
31196870,0.0,0.98835087,0.008417339,0.13026844,-0.07824196,0.014778346,0.0,0.0,0,0
31246779,0.0,0.98845506,0.008242359,0.13027963,-0.07691437,0.014778346,0.0,0.0,0,0
31296638,0.0,0.9885261,0.008121374,0.13028723,-0.07599643,0.014778346,0.0,0.0,0,0
31346538,0.0,0.9885498,0.008080549,0.13028976,-0.07568667,0.014778346,0.0,0.0,0,0
31396448,0.0,0.988505,0.008157461,0.13028498,-0.07627023,0.014778346,0.0,0.0,0,0
31446332,0.0,0.9884073,0.008322964,0.1302745,-0.07752593,0.014778346,0.0,0.0,0,0
31501237,0.0,0.98832774,0.008455678,0.13026595,-0.07853284,0.014778346,0.0,0.0,0,0
31546126,0.0,0.9883636,0.008396048,0.13026983,-0.07808043,0.014778346,0.0,0.0,0,0
31596035,0.0,0.9884932,0.008177563,0.13028371,-0.07642274,0.014778346,0.0,0.0,0,0
31650929,0.0,0.9886195,0.007959842,0.1302972,-0.07477082,0.014778346,0.0,0.0,0,0
31700812,0.0,0.9886494,0.007907573,0.13030037,-0.07437424,0.014778346,0.0,0.0,0,0
31745729,0.0,0.9886098,0.0079767555,0.13029616,-0.07489915,0.014778346,0.0,0.0,0,0
31795633,0.0,0.98852193,0.008128542,0.13028678,-0.07605082,0.014778346,0.0,0.0,0,0
31850506,0.0,0.9883897,0.009296628,0.1301982,-0.077768214,0.014778346,0.0,0.0,0,0
31900417,0.0,0.9882622,0.008564013,0.13025889,-0.07935477,0.014778346,0.0,0.0,0,0
31945351,0.0,0.98810244,0.00882297,0.1302416,-0.08131942,0.014778346,0.0,0.0,0,0
32000238,0.0,0.9878685,0.010134671,0.13013564,-0.084130004,0.014778346,0.0,0.0,0,0
32050096,0.0,0.9876502,0.009524215,0.1301922,-0.086639345,0.014778346,0.0,0.0,0,0
32099998,0.0,0.9874208,0.009863811,0.1301669,-0.0892155,0.014778346,0.0,0.0,0,0
32144915,0.0,0.9872305,0.010138321,0.13014582,-0.09129785,0.014778346,0.0,0.0,0,0
32199833,0.0,0.9869931,0.010472031,0.13011938,-0.093829185,0.014778346,0.0,0.0,0,0
32249700,0.0,0.9867377,0.010821173,0.13009082,-0.09647747,0.014778346,0.0,0.0,0,0
32299592,0.0,0.98639053,0.011280972,0.13005175,-0.09996496,0.014778346,0.0,0.0,0,0
32349534,0.0,0.98595226,0.011839212,0.13000213,-0.10419885,0.014778346,0.0,0.0,0,0
