timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
24779722,0.20013705,0.036163587,-0.07435599,4990,0,-0.45245886,2.8601482,-9.536484,4898,0,0,2,1
24784712,0.20444733,0.034770034,-0.07922146,4990,0,-0.42405465,2.8972838,-9.558225,4899,0,0,2,1
24789701,0.2031827,0.037280925,-0.08059954,4989,0,-0.37003765,2.934918,-9.509909,4898,0,0,2,1
24794691,0.2011828,0.045706943,-0.0882624,4990,0,-0.42485172,2.9341245,-9.478354,4899,0,0,2,1
24799681,0.21526016,0.041034207,-0.08449696,4990,0,-0.47176155,2.869456,-9.486052,4899,0,0,2,1
24804671,0.22356749,0.036466725,-0.094862975,4990,0,-0.55987495,2.8517184,-9.507088,4898,0,0,2,1
24809660,0.23734036,0.042667434,-0.09259082,4989,0,-0.59796375,2.8648098,-9.456978,4899,0,0,2,1
24814650,0.24038905,0.047027912,-0.09910532,4990,0,-0.6362672,2.9068112,-9.4481,7348,0,0,2,1
24819640,0.2544941,0.052612506,-0.10864104,4990,0,-0.62236786,2.8855686,-9.459822,4899,0,0,2,1
24824632,0.27130818,0.05084,-0.111983016,4992,0,-0.67355746,2.8378463,-9.415299,4900,0,0,2,1
24829620,0.2815703,0.056238886,-0.120751105,4988,0,-0.7266749,2.805465,-9.365669,4899,0,0,2,1
24834609,0.2930945,0.05767889,-0.11748597,4989,0,-0.7212939,2.683173,-9.340673,4899,0,0,2,1
24839599,0.30324534,0.057530813,-0.13107619,4990,0,-0.674143,2.6200738,-9.356907,4899,0,0,2,1
24844589,0.31066924,0.06412266,-0.13303882,4990,0,-0.63532734,2.5748925,-9.292704,4898,0,0,2,1
24849579,0.32703757,0.06558709,-0.13990644,4990,0,-0.5766615,2.5185318,-9.333581,4899,0,0,2,1
24854568,0.33092734,0.066148445,-0.14526792,4989,0,-0.5593087,2.5170486,-9.376758,4900,0,0,2,1
24859558,0.34237778,0.0752947,-0.15042335,4990,0,-0.5719112,2.507614,-9.431259,4899,0,0,2,1
24864548,0.35085848,0.07339863,-0.16215852,4990,0,-0.55115616,2.4390984,-9.44005,4899,0,0,2,1
24869538,0.36404032,0.07911828,-0.16461933,4990,0,-0.5816176,2.4423435,-9.400843,4900,0,0,2,1
24874528,0.3806433,0.07509425,-0.16836585,4990,0,-0.6233732,2.4039564,-9.360326,4899,0,0,2,1
24879517,0.38784075,0.07352338,-0.16903698,4989,0,-0.6513398,2.4278495,-9.38218,4899,0,0,2,1
24884507,0.39604482,0.08253699,-0.17965671,4990,0,-0.63418555,2.4156566,-9.406116,4899,0,0,2,1
24889497,0.40095276,0.08158218,-0.1857043,4990,0,-0.5984759,2.4326885,-9.406341,4900,0,0,2,1
24894487,0.4172358,0.08999672,-0.18412013,4990,0,-0.6794601,2.4143403,-9.389546,4899,0,0,2,1
24899477,0.4276262,0.086509414,-0.20031445,4990,0,-0.67713183,2.3313625,-9.433854,4899,0,0,2,1
24904470,0.43545994,0.08924563,-0.21062051,4993,0,-0.70122415,2.305603,-9.467181,4899,0,0,2,1
24909456,0.4427171,0.08969388,-0.20202671,4986,0,-0.63092136,2.2991717,-9.543614,4899,0,0,2,1
24914446,0.45800325,0.088546395,-0.20743057,4990,0,-0.6086288,2.212898,-9.517798,4900,0,0,2,1
24919438,0.46936625,0.09011254,-0.21920417,4992,0,-0.59208596,2.187624,-9.480912,4899,0,0,2,1
24924425,0.47625956,0.09010133,-0.21630953,4987,0,-0.51449335,2.183867,-9.534726,4900,0,0,2,1
24929415,0.48473087,0.09103072,-0.22179842,4990,0,-0.51035106,2.1370916,-9.572707,4899,0,0,2,1
24934405,0.4959933,0.08742969,-0.22412035,4990,0,-0.48554546,2.1869652,-9.610015,4900,0,0,2,1
24939395,0.4985835,0.08571609,-0.22744678,4990,0,-0.4420851,2.174769,-9.633693,4899,0,0,2,1
24944386,0.50714964,0.0889467,-0.22640549,4991,0,-0.46386257,2.1475286,-9.71034,4900,0,0,2,1
24949374,0.51437986,0.087615155,-0.23566656,4988,0,-0.42007685,2.0867052,-9.641774,7348,0,0,2,1
24954364,0.51482964,0.08970797,-0.22741918,4990,0,-0.44011748,2.0684204,-9.641357,4900,0,0,2,1
24959354,0.52868813,0.08677169,-0.23368199,4990,0,-0.46820873,2.0945854,-9.651969,4899,0,0,2,1
