timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
28494740,0.0,0.0,0.0,0.0
28497222,0.0,0.0,0.0,0.0
28696812,0.0,0.0,0.0,0.0
28896404,0.0,0.0,0.0,0.0
29095998,0.0,0.0,0.0,0.0
29295589,0.0,0.0,0.0,0.0
29495183,0.0,0.0,0.0,0.0
29694773,0.0,0.0,0.0,0.0
29894369,0.0,0.0,0.0,0.0
30096454,0.0,0.0,0.0,0.0
30296059,0.0,0.0,0.0,0.0
30495642,0.0,0.0,0.0,0.0
30695232,0.0,0.0,0.0,0.0
30894824,0.0,0.0,0.0,0.0
31094417,0.0,0.0,0.0,0.0
31294020,0.0,0.0,0.0,0.0
31496100,0.0,0.0,0.0,0.0
31695709,0.0,0.0,0.0,0.0
31895287,0.0,0.0,0.0,0.0
32094878,0.0,0.0,0.0,0.0
32294487,0.0,0.0,0.0,0.0
32494067,0.0,0.0,0.0,0.0
32693661,0.0,0.0,0.0,0.0
32898244,0.0,0.0,0.0,0.0
33095338,0.0,0.0,0.0,0.0
33294934,0.0,0.0,0.0,0.0
33494524,0.0,0.0,0.0,0.0
33694119,0.0,0.0,0.0,0.0
33893712,0.0,0.0,0.0,0.0
34093306,0.0,0.0,0.0,0.0
34297889,0.0,0.0,0.0,0.0
34497485,0.0,0.0,0.0,0.0
34697077,0.0,0.0,0.0,0.0
34896670,0.0,0.0,0.0,0.0
35093787,0.0,0.0,0.0,0.0
35293367,0.0,0.0,0.0,0.0
35492975,0.0,0.0,0.0,0.0
35697541,0.0,0.0,0.0,0.0
35897177,0.0,0.0,0.0,0.0
36096731,0.0,0.0,0.0,0.0
36296342,0.0,0.0,0.0,0.0
36495918,0.0,0.0,0.0,0.0
36695515,0.0,0.0,0.0,0.0
36895106,0.0,0.0,0.0,0.0
37097196,0.0,0.0,0.0,0.0
37296789,0.0,0.0,0.0,0.0
37496384,0.0,0.0,0.0,0.0
37695977,0.0,0.0,0.0,0.0
37895574,0.0,0.0,0.0,0.0
38095167,0.0,0.0,0.0,0.0
38294762,0.0,0.0,0.0,0.0
38496853,0.0,0.0,0.0,0.0
38696448,0.0,0.0,0.0,0.0
38896043,0.0,0.0,0.0,0.0
39095640,0.0,0.0,0.0,0.0
39295234,0.0,0.0,0.0,0.0
39494827,0.0,0.0,0.0,0.0
39694427,0.0,0.0,0.0,0.0
39896508,0.0,0.0,0.0,0.0
40096106,0.0,0.0,0.0,0.0
40295700,0.0,0.0,0.0,0.0
40495295,0.0,0.0,0.0,0.0
40694888,0.0,0.0,0.0,0.0
40894505,0.0,0.0,0.0,0.0
41096574,0.0,0.0,0.0,0.0
41296172,0.0,0.0,0.0,0.0
41495765,0.0,0.0,0.0,0.0
41695361,0.0,0.0,0.0,0.0
41894955,0.0,0.0,0.0,0.0
42094556,-0.007161608,-0.001614398,0.0017114965,0.0
42294162,-0.007421073,-0.0054449327,-0.0015366289,0.0
42493755,-0.024292445,-0.006305582,0.003066137,0.0
42695838,-0.018780604,-0.01264168,0.009506905,0.0
42895441,-0.047017466,-0.034999847,0.0312958,0.0
43095199,-0.045623075,-0.0680494,0.058827586,0.0
43294770,-0.022888951,-0.071735606,0.05976422,0.0
43494334,-0.022562178,-0.09258022,0.04381239,0.0
43693910,-0.03172183,-0.11407394,0.035261076,0.0
43893488,-0.019855589,-0.13904391,0.043670982,0.0
44097986,-0.017937487,-0.15487534,0.05255792,0.0
44297583,-0.013992312,-0.17936848,0.0512022,0.0
44497176,-0.022669664,-0.2016831,0.042654745,0.0
44696775,-0.018331798,-0.2144498,0.040887557,0.0
44893877,-0.00973203,-0.21854272,0.047155447,0.0
45093472,-0.013515517,-0.2243823,0.058450237,0.0
45293064,-0.01710027,-0.22738898,0.068056665,0.0
45497661,-0.019338053,-0.2305652,0.067352906,0.0
45697253,-0.014314962,-0.22511318,0.062720455,0.0
45896842,-0.0025018717,-0.22054563,0.063498296,0.0
46096440,0.0040281923,-0.23070924,0.070746355,0.0
46296030,0.005112471,-0.23988676,0.07526964,0.0
46495629,0.0010630791,-0.25810847,0.07511563,0.0
46695227,-0.0033308098,-0.28159073,0.07216839,0.0
46897308,0.00079567905,-0.31055617,0.070334,0.0
47096903,0.014140234,-0.3358745,0.0709208,0.0
47296503,0.025091954,-0.35507676,0.076778606,0.0
47496095,0.034944855,-0.3795486,0.08259436,0.0
47695690,0.04282995,-0.4,0.08328548,0.0
47895303,0.05770475,-0.4,0.08150348,0.0
48094882,0.07652987,-0.4,0.080955856,0.0
48296969,0.10012458,-0.4,0.07851018,0.0
48496567,0.12118071,-0.4,0.07998041,0.0
48696160,0.13767754,-0.39944834,0.08697846,0.0
48895758,0.15363307,-0.4,0.08939638,0.0
49095353,0.16798875,-0.4,0.08741921,0.0
49294948,0.18409982,-0.4,0.08311542,0.0
49494541,0.19632821,-0.4,0.080171235,0.0
49696633,0.1997074,-0.4,0.07785089,0.0
49896225,0.2,-0.4,0.07322397,0.0
50095821,0.2,-0.4,0.06762851,0.0
50295418,0.19985233,-0.39977664,0.06657068,0.0
50495011,0.19502203,-0.4,0.06634908,0.0
50694606,0.19500914,-0.4,0.059566636,0.0
50894201,0.19853546,-0.4,0.052816123,0.0
51096292,0.2,-0.3996472,0.053205494,0.0
51295887,0.2,-0.4,0.05612337,0.0
51495483,0.2,-0.4,0.057760853,0.0
51695078,0.19505893,-0.4,0.056252588,0.0
51894671,0.19524293,-0.4,0.05919702,0.0
52094267,0.19849451,-0.4,0.06499975,0.0
52293861,0.2,-0.4,0.07415398,0.0
52495951,0.19911085,-0.39819193,0.08342061,0.0
52695544,0.1932644,-0.398086,0.095552474,0.0
52895138,0.19638316,-0.39383864,0.10395237,0.0
53094734,0.2,-0.3895957,0.10541856,0.0
53294330,0.19656858,-0.3799344,0.10495033,0.0
53493923,0.18794346,-0.36356875,0.10676634,0.0
53693526,0.18873598,-0.35149804,0.10802186,0.0
53898123,0.1951492,-0.33844754,0.110916026,0.0
54097705,0.2,-0.32993922,0.11454557,0.0
54294798,0.1941317,-0.3238325,0.11846888,0.0
54494392,0.18647192,-0.31673765,0.120652124,0.0
54693989,0.17748073,-0.31136638,0.12345452,0.0
54893591,0.17032161,-0.30597916,0.13001996,0.0
55093178,0.16506928,-0.30338356,0.13631548,0.0
55297763,0.1544671,-0.3011007,0.14270765,0.0
55497357,0.14656526,-0.30121186,0.15133533,0.0
55696952,0.13669135,-0.3036058,0.15536416,0.0
55896542,0.12372279,-0.31682867,0.15557621,0.0
56096138,0.108679034,-0.3251655,0.15845802,0.0
56295734,0.09374557,-0.3319465,0.16423927,0.0
56492847,0.0791429,-0.33620983,0.16521904,0.0
56697412,0.07229771,-0.33790547,0.16482191,0.0
56897007,0.073416755,-0.33903602,0.16521583,0.0
57096603,0.07174784,-0.35137066,0.16198602,0.0
57296195,0.06938093,-0.37738636,0.16231774,0.0
57495790,0.062136415,-0.4,0.16585837,0.0
