timestamp,lat,lon,alt,x,y,z,yaw,update_count,valid_alt,valid_hpos,valid_lpos,manual_home
24710755,31.18516600698761,117.19769738385956,36.824276,0.08849043,0.10889243,-0.17237091,-0.0053392,596,1,1,1,0
42010707,31.18516732764645,117.19769315767643,37.004402,0.235341,-0.293132,-0.3524971,0.15191665,597,1,1,1,0
43891612,31.18516732764645,117.19769315767643,37.004402,0.235341,-0.293132,-0.3524971,0.06419315,597,1,1,1,0
185815702,31.185214656031597,117.19766054043455,33.236237,5.498018,-3.3959131,3.4156685,1.3618014,598,1,1,1,0
186046612,31.185214656031597,117.19766054043455,33.236237,5.498018,-3.3959131,3.4156685,4.2247505,598,1,1,1,0
