timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
24864762,4259850,4259850,2490378,0,0,0.08789175,0.08789175,0.0,0.0,4325386,4325386,2490378,0,0,0.003212994,0.0032129937,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
25064354,4259850,4259850,2490378,0,0,0.12402087,0.12402088,0.0,0.0,4325386,4325386,2490378,0,0,0.00679044,0.006790441,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
25263919,4259850,4259850,2490378,0,0,0.08212456,0.08212457,0.0,0.0,4325386,4325386,2490378,0,0,0.0064968057,0.0064968043,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
25463524,4259850,4259850,2490378,0,0,0.11367095,0.113670945,0.0,0.0,4325386,4325386,2490378,0,0,0.008435703,0.008435705,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
25663114,4259850,4259850,2490378,0,0,0.12363813,0.12363816,0.0,0.0,4325386,4325386,2490378,0,0,0.006155647,0.006155648,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
25862696,4259850,4259850,2490378,0,0,0.12629455,0.12629458,0.0,0.0,4325386,4325386,2490378,0,0,0.006260515,0.0062605143,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
26062278,4259850,4259850,2490378,0,0,0.1276445,0.1276445,0.0,0.0,4325386,4325386,2490378,0,0,0.0023974103,0.0023974078,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
26261911,4259850,4259850,2490378,0,0,0.1436588,0.1436588,0.0,0.0,4325386,4325386,2490378,0,0,0.0072965557,0.0072965594,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
26461663,4259850,4259850,2490378,0,0,0.061732095,0.06173211,0.0,0.0,4325386,4325386,2490378,0,0,0.006310584,0.006310584,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
26661197,4259850,4259850,2490378,0,0,0.0859293,0.08592928,0.0,0.0,4325386,4325386,2490378,0,0,0.0069568465,0.006956847,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
