timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
24842741,24842532,2490378,2490378,0.0015120605,0.00031826165,-0.00068744103,-0.003737066,0.013417848,-0.045831777,4928,4928,0,0,1,1
25340429,25340228,2490378,2490378,0.00414835,0.0005937044,-0.0009220158,-0.0021621906,-0.0017823328,-0.0487169,4928,4928,0,0,1,1
25838175,25837924,2490378,2490378,0.00082457927,0.00039941847,-0.0006764147,-0.0007259144,-0.018633248,-0.04501453,4928,4928,0,0,1,1
26340748,26340548,2490378,2490378,-0.004546278,0.00068007776,-7.294618e-05,0.004964094,-0.007928687,-0.047281824,4928,4928,0,0,1,1
26838452,26838244,2490378,2490378,-0.00029402823,-0.0001181831,0.0005904265,0.002164324,0.007247653,-0.04799667,4927,4927,0,0,1,1
27341084,27340869,2490378,2490378,0.00030080607,-0.0073604197,-0.0010073009,-0.0032484508,0.0046286522,-0.043298807,4927,4927,0,0,1,1
27843998,27843495,2490378,2490378,0.00075859466,0.0037242938,0.00057118636,-0.022184981,0.0016738242,-0.050387513,4927,4927,0,0,1,1
28341397,28341193,2490378,2490378,0.0004935985,0.004098911,-0.0006921513,0.00986948,0.00017363124,-0.04174536,4928,4928,0,0,1,1
28839107,28838891,2490378,2490378,0.00090488506,0.0012003495,-0.00014649381,0.023389617,-0.002459212,-0.04111242,4928,4928,0,0,1,1
29341719,29341518,2490378,2490378,-0.0003650025,-3.6457284e-05,-0.0008705242,0.022526043,-0.004027851,-0.04112043,4928,4928,0,0,1,1
29839437,29839217,2490378,2490378,-0.00040100716,-0.0040142494,0.0006199512,0.013020551,-0.0031203828,-0.047444757,4928,4928,0,0,1,1
30342046,30341845,2490378,2490378,-0.00061417354,0.0037154222,0.0009804652,0.00503767,-0.0037408294,-0.05549264,4928,4928,0,0,1,1
30839747,30839545,2490378,2490378,0.0007455703,-0.0010151843,-0.0009819738,0.02195622,-0.00013352158,-0.036601022,4928,4928,0,0,1,1
31342388,31342173,2490378,2490378,-0.0008959247,-0.002195828,3.1091044e-05,0.004033146,-0.0012747437,-0.050517518,4927,4927,0,0,1,1
31840127,31839875,2490378,2490378,-0.0003695203,-0.00048193903,-0.00033856725,0.00020859606,0.002261381,-0.048827987,4929,4929,0,0,1,1
32337776,32337575,2490378,2490378,0.00035138396,-0.00016998722,-0.0009045035,0.00089207175,0.003204546,-0.04719886,4927,4927,0,0,1,1
32840423,32840205,2490378,2490378,-4.3033422e-05,0.0036113414,1.0176036e-05,0.0069863945,-0.0003328934,-0.04588219,4927,4927,0,0,1,1
33338127,33337907,2490378,2490378,7.025227e-05,-5.4976837e-05,-0.0002565367,0.016460083,-0.00024256883,-0.043842107,4928,4928,0,0,1,1
33840741,33840537,2490378,2490378,-0.00015244063,-0.0005558862,-0.0002767538,0.013886654,0.00063180574,-0.045889392,4927,4927,0,0,1,1
34343369,34343168,2490378,2490378,0.00416328,-0.0009012738,8.394311e-05,0.011177529,-0.016019175,-0.044906545,4928,4928,0,0,1,1
34841088,34840871,2490378,2490378,-0.004768624,-0.0019630091,0.0020210987,0.008467097,-0.010576186,-0.04603118,4927,4927,0,0,1,1
35343767,35343503,2490378,2490378,0.001437442,0.0006220351,-0.00042592452,0.0043978607,0.00018266495,-0.047968097,4928,4928,0,0,1,1
35841408,35841207,2490378,2490378,-0.00058734784,0.0005859593,-0.00025507284,0.0065058745,-0.00031899658,-0.04850329,4928,4928,0,0,1,1
36339117,36338911,2490378,2490378,0.00020780672,0.0003483149,0.0005251686,0.006430433,-0.0008804141,-0.046721987,4927,4927,0,0,1,1
36841747,36841544,2490378,2490378,-0.0005810941,-0.0009804873,-0.0006834557,0.0042171525,-0.0021503393,-0.05187374,4928,4928,0,0,1,1
37339459,37339249,2490378,2490378,0.0018530913,-0.00019865355,0.00017405467,0.0072526257,0.00054286973,-0.045747083,4927,4927,0,0,1,1
37842085,37841883,2490378,2490378,0.00018142237,0.00016249275,-0.0001144719,0.017213691,-0.0018817228,-0.032620903,4928,4928,0,0,1,1
38339883,38339589,2490378,2490378,-0.0014619585,0.0032385325,0.0020770163,0.013078695,0.0009945935,-0.034993213,4928,4928,0,0,1,1
38837510,38837295,2490378,2490378,0.00024695846,-0.0014430888,0.0003388463,0.0054662656,-0.014673737,-0.062211346,4928,4928,0,0,1,1
39340147,39339929,2490378,2490378,0.0018439473,0.00032382496,-0.0011334231,0.004437198,0.008685926,-0.056586802,4928,4928,0,0,1,1
39837840,39837635,2490378,2490378,0.0024364665,0.0019971046,-0.0010304252,0.0068784286,0.0004890967,-0.06533456,4927,4927,0,0,1,1
40340472,40340270,2490378,2490378,-0.0032466697,0.0026246456,0.00052079966,0.004854316,0.006764895,-0.05229884,4928,4928,0,0,1,1
40843106,40842905,2490378,2490378,0.001320323,-0.0012111303,0.0012451828,0.01375412,-0.0051407386,-0.01135977,4928,4928,0,0,1,1
41340816,41340612,2490378,2490378,0.0011730744,-0.005915521,-0.0020286653,-0.029885812,0.0071723606,-0.09156662,4928,4928,0,0,1,1
41843450,41843247,2490378,2490378,-0.003948163,0.0011200323,0.0018539049,0.022865266,-0.01097887,-0.03801639,4928,4928,0,0,1,1
42341172,42340955,2490378,2490378,0.0006960053,0.0011449947,0.0005362921,0.04841236,-0.013383611,-0.026066942,4928,4928,0,0,1,1
42838864,42838662,2490378,2490378,0.0058353767,0.003229678,-0.005354777,0.043347284,-0.0040534185,-0.13658543,4927,4927,0,0,1,1
43341497,43341297,2490378,2490378,0.0045751887,0.0018644285,0.0041780653,0.0067312284,0.016177805,-0.039466728,4927,4927,0,0,1,1
43839211,43839004,2490378,2490378,0.003438905,0.0015251925,-0.0026353165,0.016539562,0.00038519595,-0.0067276442,4928,4928,0,0,1,1
44341846,44341639,2490378,2490378,-0.00041696228,0.0025688538,0.0019979214,0.017427245,0.0040793256,0.026774766,4928,4928,0,0,1,1
44839692,44839346,2490378,2490378,-0.009866416,-0.0043039597,-0.0025269354,-0.007957066,-0.0022936368,0.07911808,4928,4928,0,0,1,1
45342196,45341981,2490378,2490378,-0.006495066,-0.003150456,-7.565287e-05,0.0015182265,-0.0040144594,0.056594174,4928,4928,0,0,1,1
45839930,45839687,2490378,2490378,-0.008476652,-0.002800234,-0.00075218716,-0.0017516648,0.0013056578,0.035782527,4921,4921,0,0,1,1
46337595,46337394,2490378,2490378,0.0038778752,0.0007274601,-0.00021276785,0.014309096,-0.003185995,0.0054189595,4928,4928,0,0,1,1
46840231,46840029,2490378,2490378,0.011936572,0.002964627,0.0006781112,0.0064349314,0.024923107,-0.042910773,4928,4928,0,0,1,1
47337937,47337736,2490378,2490378,0.00893031,0.0030975128,-0.00083299115,-0.0042330446,0.001762692,-0.08016936,4928,4928,0,0,1,1
47840588,47840370,2490378,2490378,0.0076408503,0.0017381017,0.00062574865,0.049832847,-0.008284191,-0.13635084,4928,4928,0,0,1,1
48343204,48343004,2490378,2490378,0.0038515294,-0.0017508318,0.00021695603,0.08896197,0.006716724,-0.13834924,4927,4927,0,0,1,1
48840928,48840711,2490378,2490378,-0.005203378,-0.00240035,-0.00076816435,0.07894963,-0.015337209,-0.09171144,4928,4928,0,0,1,1
49343545,49343345,2490378,2490378,-0.00765553,0.00026365885,-0.0006354968,0.038698476,0.0017264169,-0.073395565,4928,4928,0,0,1,1
49841293,49841052,2490378,2490378,-0.0056949537,0.003292163,0.00022042618,0.0018172023,0.0069213794,-0.038391452,4928,4928,0,0,1,1
