timestamp,rpm_estimate,rpm_raw
24858113,-9.345395e-11,0.0
25058113,-1.0774508e-12,0.0
25258109,-1.24221625e-14,0.0
25458111,-1.4321779e-16,0.0
25658111,-0.05854119,-1.4647014
25858147,0.07207185,0.0
26058112,0.0040431414,0.0
26258111,0.06967734,0.0
26458110,-0.032654196,0.0
26658110,-0.0003764773,0.0
26858150,-4.340488e-06,0.0
27058110,-5.004241e-08,0.0
27258110,-5.769497e-10,0.0
27458110,-6.6517764e-12,0.0
27658110,-7.668978e-14,0.0
27858110,-8.841731e-16,0.0
28058123,-1.0193823e-17,0.0
28258118,-1.1752679e-19,0.0
28458111,-1.3549915e-21,0.0
28658110,-1.562199e-23,0.0
28858110,-1.8010931e-25,0.0
29058109,-2.076519e-27,0.0
29258110,-2.394063e-29,0.0
29458110,-2.7601665e-31,0.0
29658111,-3.1822553e-33,0.0
29858110,-3.668891e-35,0.0
30058109,-4.229943e-37,0.0
30258110,-4.876792e-39,0.0
30458123,-5.6226e-41,0.0
30658110,-6.47e-43,0.0
30858111,-8e-45,0.0
31058111,-3e-45,0.0
31258110,-3e-45,0.0
31458113,-3e-45,0.0
31658111,-3e-45,0.0
31858110,-3e-45,0.0
32058110,-3e-45,0.0
32258111,-3e-45,0.0
32458111,-3e-45,0.0
32658110,-3e-45,0.0
32858124,-3e-45,0.0
33058115,-3e-45,0.0
33258111,-3e-45,0.0
33458110,-3e-45,0.0
33658111,-3e-45,0.0
33858110,-3e-45,0.0
34058112,-3e-45,0.0
34258123,50.742573,74.610245
34458111,151.51724,165.56047
34658109,151.40193,35.159866
34858110,1.6643965,0.0
35058111,0.046530046,0.0
35258111,0.00053645496,0.0
35458111,6.184905e-06,0.0
35658112,7.13071e-08,0.0
35858111,8.221147e-10,0.0
36058110,9.478338e-12,0.0
36258114,38.678455,74.68484
36458111,217.50378,250.48831
36658122,312.30566,339.43625
36858110,367.06564,365.0017
37058110,305.3543,306.18292
37258125,383.7506,432.98785
37458110,633.34863,660.6446
37658110,525.55334,565.4297
37858147,719.5696,659.7344
38058111,560.05756,600.58606
38258110,693.7301,568.41626
38458110,773.3728,852.5391
38658111,630.728,643.06665
38858111,826.8697,727.9545
39058110,805.87256,912.689
39258111,798.554,843.75
39458114,868.4688,784.92096
39658114,978.6796,863.9124
39858112,1100.1514,1063.2639
40058111,1191.1927,1229.0042
40258112,1220.233,1316.763
40458110,1269.2854,1297.9814
40658111,1274.6263,1296.0884
40858112,1282.0667,1195.1926
41058110,1275.4926,1138.2975
41258111,1196.8005,1026.8556
41458110,1203.3638,1086.9141
41658111,1146.1212,1117.6758
41858111,1169.5349,1185.0586
42058113,1193.9905,1244.868
42258110,1276.9824,1416.6458
42458111,1381.279,1441.2621
42658111,1461.6671,1460.3031
42858111,1358.9744,1286.1329
43058131,1628.5295,1707.5225
43258111,1655.5828,1645.0195
43458111,1566.6493,1627.4415
43658111,1702.9691,1595.2148
43858130,1731.5189,1779.3341
44058111,1747.7256,1690.4861
44258143,1673.1296,1750.7452
44458115,1703.0908,1606.1304
44658112,1751.3959,1784.18
44858111,1734.1299,1658.2032
45058111,1748.2903,1822.2657
45258130,1740.8265,1647.7483
45458111,1885.7855,1809.444
45658112,1881.5304,1968.7501
45858112,1865.1427,1792.969
46058112,1944.5504,1999.5115
46258110,1868.3936,1954.2971
46458123,1816.1659,1724.8083
46658121,1923.3182,1805.8114
46858110,1970.1051,1999.7119
47058110,1917.7438,1990.7225
47258110,1922.3398,1822.6302
47458110,1923.3527,2030.2734
47658111,1838.7251,1907.4174
47858125,1862.9869,1705.6196
48058111,1941.9984,1904.1066
48258110,1856.6569,1916.7826
48458113,1851.1438,1811.4683
48658110,1906.5054,2012.6957
48858136,1818.5093,1851.16
49058110,1841.5941,1697.9235
49258111,1949.3345,1997.5144
49458111,1889.4714,1937.9883
49658111,1876.0217,1792.7897
49858110,1927.7953,2017.0901
50058110,1828.8115,1943.8478
50258123,1838.5701,1718.9568
50458118,1935.2327,1873.6031
50658112,1928.4877,2049.5212
50858110,1876.2891,1788.7532
51058110,1924.2948,1943.8478
51258111,1860.7147,1980.1921
51458114,1814.5483,1716.1102
51658134,1915.8063,1828.3143
51858110,1929.6304,1992.1873
52058111,1850.8488,1845.5188
52258126,1741.2954,1816.4297
52458110,1603.1116,1566.0747
52658117,1756.9836,1692.5775
52858130,1684.9982,1682.7686
53058111,1758.2897,1810.547
53258111,1666.019,1662.5974
53458112,1819.0297,1682.769
53658129,1889.9257,1940.1614
53858111,1845.967,1842.2385
54058111,1900.36,1897.3522
54258111,1877.5917,2047.8517
54458111,1838.3079,1762.0308
54658153,1930.9396,1824.8505
54858111,2013.6852,1998.5145
55058111,2025.5073,2154.7852
55258110,1972.2162,1942.3829
55458111,2012.8334,1977.9347
55658111,2003.7406,2080.0784
55858111,1939.9792,1996.5822
56058118,1906.0391,1877.7421
56258112,1955.339,1807.4364
56458111,2033.8529,1962.8906
56658111,2025.6743,2085.9377
56858112,1970.2217,1964.159
57058123,1990.2954,1960.5383
57258111,2014.3811,2055.1758
57458111,1976.6802,2144.5315
57658123,1920.5554,1925.4238
57858111,1942.2616,1808.9012
58058121,1978.393,1857.5867
58258112,1975.0098,2066.6877
58458110,1950.2952,2050.9866
58658111,1950.6826,1849.0026
58858110,2004.5419,2100.586
59058111,1929.6698,2038.617
59258110,1887.8921,1899.4417
59458111,1942.8959,1801.7578
59658111,2022.2523,1992.3868
59858111,1990.5009,2036.1329
60058110,1949.8654,1917.6722
60258110,1981.2588,1892.7678
60458112,2010.3104,2072.5466
60658111,1954.2,2128.418
60858110,1915.253,1892.2976
61058111,1957.3198,1788.5737
61258126,2039.728,2015.9207
61458110,2050.9297,2105.191
61658114,2004.6785,2062.0874
61858110,1982.7075,1942.5771
62058110,2024.618,1982.1321
62258110,2021.6196,2135.7424
62458113,1944.4646,2017.186
62658111,1905.3053,1820.8008
62858111,1970.7141,1894.0435
63058112,1980.8033,1985.2333
