timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
24778130,24778029,-0.48607442,2.8290174,-9.53505
24783017,24782928,-0.4680959,2.8214295,-9.54768
24832002,24831917,-0.7085851,2.7792823,-9.4047
24880992,24880908,-0.6425513,2.3720815,-9.392571
24929987,24929901,-0.5339717,2.1134577,-9.558571
24983876,24983793,-0.5355873,1.987573,-9.673585
25032870,25032784,-0.5387664,1.4997174,-9.685221
25081868,25081771,-0.54523003,1.1603799,-9.64095
25130850,25130760,-0.6319775,1.0445522,-9.709675
25179827,25179746,-0.4131507,0.88342226,-9.690537
25228826,25228730,-0.37294748,0.4880939,-9.768223
25277800,25277716,-0.2894891,0.32048675,-9.821518
25331682,25331599,-0.26340652,-0.33938855,-9.871501
25380667,25380583,-0.119322345,-0.7895787,-9.745715
25429655,25429571,-0.012459897,-1.2779593,-9.868155
25478653,25478561,0.32542688,-1.785209,-9.46412
25532663,25532447,0.36760816,-2.18189,-9.432573
25581523,25581432,0.19483419,-2.354615,-9.251137
25630519,25630420,0.27324083,-2.8016257,-9.228827
25684386,25684305,-0.031879593,-2.989179,-9.235193
25733375,25733294,0.036955204,-3.4814093,-9.142033
25782363,25782282,0.15416823,-3.5752695,-9.224596
25826946,25826865,0.15479189,-3.8194008,-9.202159
25880839,25880756,0.34562275,-3.7958062,-8.948223
25929828,25929745,0.20582865,-3.8560417,-9.233201
25978819,25978737,0.053384356,-3.994288,-9.146723
26032824,26032628,0.30898052,-3.625814,-9.317204
26081704,26081621,0.46322367,-3.5972903,-9.532038
26130695,26130612,0.51587164,-3.1546926,-9.417367
26179691,26179605,0.60407597,-2.9734337,-9.573869
26233577,26233495,0.76897556,-2.6050754,-9.705566
26282566,26282482,1.1019427,-2.2178795,-9.561579
26331572,26331473,1.1491278,-1.8189118,-9.630449
26380545,26380459,1.1515223,-1.168922,-9.574248
26429526,26429445,1.1518093,-0.71593505,-9.602313
26478519,26478435,1.1602468,-0.12404721,-9.589703
26527511,26527427,1.3036678,0.32960492,-9.545341
26581399,26581317,1.0447667,0.7246589,-9.353572
26630388,26630304,1.027737,0.92919374,-9.36841
26679372,26679290,1.076789,0.957798,-9.371231
26733274,26733178,0.9550672,0.960798,-9.478877
26782249,26782168,0.5698809,1.1982486,-9.606557
26831240,26831159,0.68371826,1.2437296,-9.778832
26880383,26880147,0.54686993,1.3510942,-9.888197
26934119,26934038,0.54343104,1.3242326,-9.909498
26978714,26978624,0.682642,1.2963908,-9.917594
27027719,27027619,1.1465536,1.0250701,-9.818899
27081593,27081511,1.1336615,0.99339056,-9.439419
27130583,27130502,1.1414436,0.9705109,-9.490753
27179578,27179493,1.173314,0.95797366,-9.080558
27228568,27228486,0.04093366,0.7599349,-9.076626
27282459,27282378,0.26746595,0.9145984,-8.84783
27331451,27331367,-0.04220849,0.97355545,-8.9386015
27380546,27380357,-1.4911509,0.8833734,-9.137337
27434345,27434249,-1.9461886,0.8606686,-9.037665
27483327,27483243,-2.9233284,0.55518776,-9.2832775
27532318,27532238,-3.6990256,0.5045247,-9.327682
27581313,27581231,-4.260212,0.6458506,-9.556074
27630307,27630226,-4.775183,0.5989537,-9.608077
27679302,27679218,-4.9390826,0.6178277,-9.8082695
27728285,27728204,-4.6505127,0.6587867,-9.61162
27782176,27782095,-4.433364,0.62697005,-9.737121
27831156,27831077,-4.637857,0.29391485,-10.180415
27880143,27880061,-4.1315084,0.35579848,-10.353607
27929133,27929051,-3.5369165,0.123632684,-10.895508
27983023,27982938,-3.2825649,0.2646444,-11.112509
28032007,28031925,-2.098772,-0.02169314,-11.080451
28080993,28080910,-1.4306725,-0.17293173,-10.183095
28130539,28130388,0.39431766,0.33531937,-10.236464
28179455,28179372,0.35412034,0.43725905,-9.7915
28233337,28233252,0.5460964,0.6185899,-9.353392
28277427,28277344,1.1975884,0.021872634,-8.822427
28331318,28331236,1.5173603,0.109763466,-8.383158
28380309,28380228,2.3468482,0.099292256,-8.606386
28429299,28429217,2.6137612,0.16015051,-9.005968
28483190,28483108,2.1859643,0.15777285,-8.924286
28532214,28532097,3.3201272,0.14506525,-9.002963
28581168,28581088,3.5978417,0.10938325,-8.769532
28630161,28630080,3.9155247,-0.07589172,-8.3532505
28684047,28683966,4.1740484,-0.2634486,-7.98367
28733207,28732954,4.5116277,-0.32783413,-8.178702
28782050,28781946,4.438183,-0.12734991,-8.243862
28831019,28830937,5.103296,-0.45483875,-8.366351
28880006,28879924,4.710995,-0.64630055,-8.602398
28928992,28928911,4.4073596,-0.700193,-8.675581
28977983,28977901,4.6529803,-0.73571074,-8.745966
29031871,29031789,4.5921063,-0.81211233,-8.917878
29080864,29080777,4.5752015,-0.9283859,-8.575988
29129882,29129768,4.711593,-1.0224485,-8.29998
29183737,29183655,4.551797,-1.0563643,-8.343321
29232730,29232643,4.084979,-0.20766681,-8.531049
29282202,29282120,4.533234,-0.93630105,-8.385515
29331191,29331109,4.899502,-0.78405774,-8.227076
29380178,29380097,4.3299427,-0.3696985,-8.215802
29429164,29429082,4.242119,0.13622484,-7.967869
29478160,29478065,4.044641,0.24381876,-7.4007335
29532035,29531952,4.5925283,-0.06965533,-7.733104
29581022,29580940,4.045149,-0.5823195,-8.040211
29630131,29629917,4.19191,-0.47119492,-8.63507
29678978,29678895,3.8913682,-0.44637772,-9.156951
29732855,29732771,3.845815,-0.4738159,-9.454367
29781835,29781751,3.3910973,-0.7304808,-9.417441
29830809,29830726,2.8924532,-0.7895575,-9.558026
29884689,29884602,2.5407467,-0.9460283,-9.636596
29933685,29933578,2.2893803,-0.8006278,-9.683528
29982642,29982557,1.8671824,-0.97612786,-9.863129
30031745,30031530,1.3049875,-0.8594312,-10.305119
30080585,30080504,1.2048037,-0.6428771,-10.548103
30129559,30129476,1.019144,-0.3813166,-10.726522
30178532,30178447,0.9914805,-0.38103333,-10.979036
30232396,30232314,0.73748213,-0.6000606,-11.490599
30281368,30281287,1.178518,-0.7944742,-12.059998
30330347,30330265,1.2007349,-0.85783255,-11.47233
30379325,30379244,1.3711278,-0.7457859,-10.209658
30433690,30433608,2.2818358,0.05163915,-9.231016
30482674,30482591,3.0683742,0.45063034,-8.614681
30531817,30531577,3.1174085,0.331721,-8.41789
30580642,30580560,3.5754035,-0.15979436,-8.293348
