timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
25153016,25152456,45,nan,0,4130,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
25640000,25639440,45,nan,0,4212,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
26151027,26150468,45,nan,0,4298,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
26637943,26637375,45,nan,0,4379,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
27141615,27141056,45,nan,0,4464,0,1511,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
27645899,27645322,45,nan,0,4548,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
28149496,28148935,45,nan,0,4633,0,1511,1508,1094,1548,1927,1094,1927,1927,1094,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
28634237,28633679,45,nan,0,4714,0,1511,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
29132897,29132338,45,nan,0,4797,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
29639445,29638879,45,nan,0,4882,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
30137860,30137301,45,nan,0,4966,0,1511,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
30636815,30636257,45,nan,0,5049,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
31143512,31142929,45,nan,0,5134,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
31647634,31647073,45,nan,0,5219,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
32146648,32146089,45,nan,0,5303,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
32645657,32645098,45,nan,0,5386,0,1511,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
33151859,33151260,45,nan,0,5471,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
33633853,33633281,45,nan,0,5552,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
34142783,34142224,45,nan,0,5637,0,1512,1508,1111,1538,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
34641745,34641185,45,nan,0,5721,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
35142637,35142078,45,nan,0,5805,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
35649766,35649162,45,nan,0,5890,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
36138786,36138228,45,nan,0,5972,0,1512,1508,1112,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
36649663,36649093,45,nan,0,6057,0,1511,1508,1153,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
37133684,37133125,45,nan,0,6139,0,1511,1508,1224,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
37635714,37635155,45,nan,0,6223,0,1511,1508,1268,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
38144918,38144359,45,nan,0,6308,0,1511,1508,1297,1547,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
38650543,38649980,45,nan,0,6393,0,1511,1508,1324,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
39137321,39136763,45,nan,0,6474,0,1511,1508,1350,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
39642070,39641493,45,nan,0,6559,0,1511,1508,1415,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
40147485,40146925,45,nan,0,6644,0,1511,1508,1470,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
40649670,40649111,45,nan,0,6728,0,1511,1508,1523,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
41135465,41134906,45,nan,0,6810,0,1511,1508,1532,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
41647636,41647063,45,nan,0,6895,0,1511,1508,1543,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
42146327,42145755,45,nan,0,6979,0,1511,1508,1553,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
42650081,42649523,45,nan,0,7064,0,1511,1508,1595,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
43139037,43138478,45,nan,0,7145,0,1510,1508,1671,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
43643954,43643334,45,nan,0,7230,0,1510,1508,1704,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
44152231,44151672,45,nan,0,7315,0,1510,1508,1717,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
44638580,44638021,45,nan,0,7397,0,1510,1508,1717,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
45144970,45144411,45,nan,0,7482,0,1510,1508,1753,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
45639333,45638774,45,nan,0,7565,0,1510,1512,1771,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
46143018,46142438,45,nan,0,7649,0,1509,1608,1787,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
46647222,46646665,45,nan,0,7733,0,1510,1685,1789,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
47146444,47145842,45,nan,0,7817,0,1360,1628,1789,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
47645843,47645259,45,nan,0,7901,0,1303,1529,1789,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
48128970,48128380,45,nan,0,7982,0,1290,1509,1771,1544,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
48653142,48652584,45,nan,0,8070,0,1222,1508,1784,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
49154202,49153643,45,nan,0,8154,0,1316,1573,1784,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
49636544,49635985,45,nan,0,8235,0,1212,1607,1785,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
50142227,50141667,45,nan,0,8320,0,1156,1562,1784,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
50643836,50643277,45,nan,0,8403,0,1102,1545,1784,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
51145227,51144660,45,nan,0,8488,0,1094,1523,1784,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
51634167,51633608,45,nan,0,8570,0,1094,1525,1784,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
52140780,52140221,45,nan,0,8655,0,1108,1532,1712,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
52645308,52644649,45,nan,0,8739,0,1094,1555,1712,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
53154214,53153629,45,nan,0,8824,0,1094,1560,1732,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
53635195,53634615,45,nan,0,8905,0,1107,1559,1765,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
54144169,54143609,45,nan,0,8990,0,1112,1565,1787,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
54648046,54647487,45,nan,0,9075,0,1128,1560,1803,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
55132112,55131553,45,nan,0,9156,0,1148,1543,1821,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
55636028,55635470,45,nan,0,9241,0,1404,1508,1822,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
56152712,56152141,45,nan,0,9327,0,1380,1414,1821,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
56639002,56638442,45,nan,0,9409,0,1377,1282,1821,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
57143045,57142477,45,nan,0,9493,0,1509,1344,1822,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
57644938,57644379,45,nan,0,9577,0,1510,1432,1833,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
58146095,58145536,45,nan,0,9661,0,1494,1478,1804,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
58649951,58649391,45,nan,0,9746,0,1439,1672,1817,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
59148974,59148414,45,nan,0,9829,0,1490,1603,1820,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
59650803,59650241,45,nan,0,9914,0,1509,1511,1823,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
60154607,60154017,45,nan,0,9998,0,1509,1511,1823,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
60635893,60635334,45,nan,0,10079,0,1836,1512,1830,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
61139881,61139322,45,nan,0,10163,0,1731,1509,1832,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
61643873,61643314,45,nan,0,10248,0,1650,1508,1832,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
62150401,62149842,45,nan,0,10333,0,1510,1508,1832,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
62635377,62634764,45,nan,0,10414,0,1510,1508,1825,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
63138564,63137919,45,nan,0,10498,0,1509,1508,1803,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
63642980,63642421,45,nan,0,10583,0,1512,1508,1803,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
64148732,64148170,45,nan,0,10668,0,1542,1508,1803,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
64635706,64635148,45,nan,0,10749,0,1511,1508,1805,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
65131754,65131195,45,nan,0,10833,0,1511,1508,1806,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
65638863,65638304,45,nan,0,10918,0,1511,1508,1806,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
66137603,66137044,45,nan,0,11001,0,1510,1509,1741,1545,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
66646785,66646225,45,nan,0,11086,0,1478,1623,1790,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
67152772,67152141,45,nan,0,11171,0,1510,1572,1791,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
67634588,67634019,45,nan,0,11252,0,1510,1520,1792,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
68140615,68140056,45,nan,0,11337,0,1510,1508,1792,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
68642858,68642290,45,nan,0,11421,0,1510,1530,1792,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
69143605,69143013,45,nan,0,11505,0,1515,1509,1792,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
69642878,69642319,45,nan,0,11589,0,1596,1508,1792,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
70149479,70148920,45,nan,0,11674,0,1513,1508,1792,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
70643142,70642584,45,nan,0,11756,0,1512,1508,1790,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
71142137,71141559,45,nan,0,11840,0,1518,1508,1790,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
71651052,71650493,45,nan,0,11925,0,1512,1508,1790,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
72132508,72131944,45,nan,0,12006,0,1510,1509,1790,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
72634557,72633998,45,nan,0,12090,0,1507,1508,1790,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
